インデキシングフラグ,記号,ドット,タイトル
,D06M  13/50,・,有機金属化合物によるもの；ほう素，けい素，セレンまたはテルル原子を含む有機化合物によるもの［５］
,D06M  13/503,・・,金属，ほう素，けい素，セレンまたはテルル原子と炭素原子の間に結合のないもの［５］
,D06M  13/507,・・・,炭素－けい素結合のない有機けい素化合物［５］
,D06M  13/51,・・,少なくとも一つの炭素－金属，炭素－ほう素，炭素－けい素，炭素－セレンまたは炭素－テルル結合をもつ化合物［５］
,D06M  13/513,・・・,少なくとも一つの炭素－けい素結合をもつもの［５］
,D06M  13/517,・・・・,けい素－ハロゲン結合をもつもの［５］
,D06M  13/52,・,機械的処理との組合せによるもの（繊維製品の装飾Ｄ０６Ｑ）
,D06M  13/525,・・,エンボス；カレンダーがけ；プレス（モールディングＤ０６Ｍ２３／１４）［５］
,D06M  13/53,・・,冷却；スチーミングまたは加熱，例．流動層中のもの；溶融金属によるもの［５］
,D06M  13/535,・・,吸引；真空処理；ガス抜き；吹込［５］
,D06M  14/00,,繊維，より糸，糸，織物，またはこれらの材料から製造された繊維製品に対する炭素－炭素不飽和結合を含有する単量体のグラフト重合［４］
,D06M  14/02,・,天然物から得られる材料に対するもの（Ｄ０６Ｍ１４／１８が優先）［４］
,D06M  14/04,・・,植物から得られる材料，例．セルロースまたはその誘導体，に対するもの［４］
,D06M  14/06,・・,動物から得られる材料，例．羊毛または絹に対するもの［４］
,D06M  14/08,・,合成物から得られる材料に対するもの（Ｄ０６Ｍ１４／１８が優先）［４］
,D06M  14/10,・・,炭素－炭素不飽和結合のみが関与する反応によって得られる高分子化合物の材料に対するもの［４］
,D06M  14/12,・・,炭素－炭素不飽和結合のみが関与する反応以外の反応によって得られる高分子化合物の材料に対するもの［４］
,D06M  14/14,・・・,ポリエステル［４］
,D06M  14/16,・・・,ポリアミド［４］
,D06M  14/18,・,波動エネルギーまたは粒子線の照射を利用するもの［４］
,D06M  14/20,・・,天然物から得られる材料に対するもの［４］
,D06M  14/22,・・・,植物から得られる材料，例．セルロースまたはその誘導体に，対するもの［４］
,D06M  14/24,・・・,動物から得られる材料，例．羊毛または絹に対するもの［４］
,D06M  14/26,・・,合成物から得られる材料に対するもの［４］
,D06M  14/28,・・・,炭素－炭素不飽和結合のみが関与する反応によって得られる高分子化合物の材料に対するもの［４］
,D06M  14/30,・・・,炭素－炭素不飽和結合のみが関与する反応以外の反応によって得られる高分子化合物の材料に対するもの［４］
,D06M  14/32,・・・・,ポリエステル［４］
,D06M  14/34,・・・・,ポリアミド［４］
,D06M  14/36,・,炭素繊維に対するもの［５］
,D06M  15/00,,繊維，より糸，糸，織物またはこのような材料から製造された繊維製品の高分子化合物による処理；機械的処理と組み合わせられたこのような処理（Ｄ０６Ｍ１０／００，Ｄ０６Ｍ１４／００が優先）［５］
,＜注＞,,１．このグループにおいては，下記の用語は以下に示す意味で用いる：
,,,―“処理”とは，相反する指示がない限り，最終産物をもたらす処理を意味する，例．：
,,,（ａ）ポリビニルアルコールによる処理は，別々の段階におけるポリビニルアセテートおよびそれに続くけん化による処理を意味しうる；
,,,（ｂ）アミノプラストによる処理は，遅延硬化プロセスまたは初期縮合物による処理，または２つの別々の段階における例えば尿素とホルムアルデヒドによる処理を意味しうる。［５］
,,,２．このグループにおいては，グループＤ０６Ｍ１０１／００のインデキシングコードを付与することが望ましい。［５］
,D06M  15/01,・,天然高分子化合物またはその誘導体によるもの（天然ゴムまたはその誘導体によるものＤ０６Ｍ１５／６９３）［４］
,D06M  15/03,・・,多糖類またはその誘導体［４］
,D06M  15/05,・・・,セルロースまたはその誘導体［４］
,D06M  15/055,・・・・,セルロース製造の硫酸化プロセスで得られる残留液によるもの［５］
,D06M  15/07,・・・・,セルロースエステル［４］
,D06M  15/09,・・・・,セルロースエーテル［４］
,D06M  15/11,・・・,でん粉またはその誘導体［４］
,D06M  15/13,・・・,アルギン酸またはその誘導体［４］
,D06M  15/15,・・,蛋白質またはその誘導体［４］
,D06M  15/17,・・,天然樹脂，樹脂アルコール，樹脂酸またはその誘導体［４，５］
,D06M  15/19,・,合成高分子化合物によるもの（合成ゴムによるものＤ０６Ｍ１５／６９３）［４］
,D06M  15/21,・・,炭素―炭素不飽和結合のみが関与する反応によって得られる高分子化合物［４］
,D06M  15/227,・・・,炭化水素の，またはその反応生成物の，例．後ハロゲン化されたまたはスルホ塩素化されたもの［４］
,D06M  15/233,・・・・,芳香族，例．スチレン［４］
,D06M  15/244,・・・,ハロゲン化炭化水素の（後ハロゲン化された炭化水素Ｄ０６Ｍ１５／２２７）［４］
,D06M  15/248,・・・・,塩素を含有するもの［４］
,D06M  15/252,・・・・,臭素を含有するもの［４］
,D06M  15/256,・・・・,ふっ素を含有するもの［４］
,D06M  15/263,・・・,不飽和カルボン酸の；その塩またはエステル［４］
,D06M  15/267,・・・・,アミノ基または第４級アンモニウム基をもつ不飽和カルボン酸エステルの［４］
,D06M  15/27,・・・・,不飽和カルボン酸のアルキルポリアルキレングリコールエステルの［４］
,D06M  15/273,・・・・,エポキシ基をもつ不飽和カルボン酸エステルの［４］
,D06M  15/277,・・・・,ふっ素を含有するもの［４］
,D06M  15/285,・・・,不飽和カルボン酸アミドまたはイミドの［４］
,D06M  15/29,・・・・,Ｎ―メチロール基またはエーテル化されたＮ―メチロール基を含むもの；Ｎ―アミノメチレン基を含むもの；Ｎ―スルフィドメチレン基を含むもの［４，５］
,D06M  15/295,・・・・,ふっ素を含有するもの［４］
,D06M  15/31,・・・,不飽和ニトリルの［４］
,D06M  15/327,・・・,不飽和アルコールまたはそのエステルの［４］
,D06M  15/33,・・・・,ふっ素を含むエステル［５］
,D06M  15/333,・・・・,酢酸ビニルの；ポリビニルアルコール［４］
,D06M  15/347,・・・,不飽和のエーテル，アセタール，ヘミアセタール，ケトンまたはアルデヒドの［４，５］
,D06M  15/353,・・・・,ふっ素を含有するもの［４］
,D06M  15/356,・・・,窒素，硫黄，けい素またはりん原子を含むその他の不飽和化合物の［５］
,D06M  15/37,・・,炭素―炭素不飽和結合のみが関与する反応以外の反応によって得られる高分子化合物［４］
,D06M  15/39,・・・,アルデヒド樹脂；ケトン樹脂；ポリアセタール［４］
,D06M  15/41,・・・・,フェノールアルデヒドまたはフェノールケトン樹脂［４，５］
,D06M  15/415,・・・・・,りんを含む化合物によって変性されたもの［５］
,D06M  15/423,・・・・,アミノアルデヒド樹脂［４，５］
,D06M  15/427,・・・・・,アルコキシル化された化合物によってまたはアルキレンオキシドによって変性されたもの［４］
,D06M  15/429,・・・・・,硫黄を含む化合物によって変性されたもの［５］
,D06M  15/43,・・・・・,りん化合物によって変性されたもの［４］
,D06M  15/431,・・・・・・,ホスフィンまたは酸化ホスフィンによるもの；ホスホニウム基の酸化物または塩によるもの［５］
,D06M  15/432,・・・・・・,ホスホン酸またはその誘導体によるもの［５］
,D06M  15/433,・・・・・・,りん酸によるもの［４］
,D06M  15/437,・・・・・,ふっ素を含有するもの［４］
,D06M  15/45,・・・・・,特別な触媒の使用［４］
,D06M  15/507,・・・,ポリエステル［４］
,D06M  15/51,・・・・,不飽和重合性ポリエステル［５］
,D06M  15/513,・・・・,ポリカーボネート［４］
,D06M  15/53,・・・,ポリエーテル（ポリアセタールＤ０６Ｍ１５／３９）［４］
,D06M  15/55,・・・,エポキシ樹脂［４］
,D06M  15/555,・・・・,りんを含む化合物によって変性されたもの［５］
,D06M  15/564,・・・,ポリ尿素，ポリウレタンまたはウレイドまたはウレタン連結基をもつ他の重合体；その初期縮合物［４］
,D06M  15/568,・・・・,イソシアネートとポリエーテルとの反応生成物［４］
,D06M  15/572,・・・・,イソシアネートとポリエステルまたはポリエステルアミドとの反応生成物［４］
,D06M  15/576,・・・・,ふっ素を含有するもの［４］
,D06M  15/579,・・・・,りんを含む化合物によって変性されたもの［５］
,D06M  15/59,・・・,ポリアミド；ポリイミド［４，５］
,D06M  15/592,・・・・,不飽和脂肪酸とポリアミンの重合物から成るもの［５］
,D06M  15/595,・・・・,カルボキシアミド基の水素原子の置換によって得られる誘導体［５］
,D06M  15/598,・・・・,りんを含む化合物によって変性されたもの［５］
,D06M  15/61,・・・,ポリアミン［４］
,D06M  15/63,・・・,主鎖に硫黄を含有するもの，例．ポリスルホン［４］
,D06M  15/643,・・・,主鎖にけい素を含有するもの［４］
,D06M  15/647,・・・・,ポリエーテル連鎖を含有するもの［４］
,D06M  15/65,・・・・,エポキシ基を含有するもの［４］
,D06M  15/653,・・・・,イソシアネート化合物によって変性されたもの［４］
,D06M  15/657,・・・・,ふっ素を含有するもの［４］
,D06M  15/667,・・・,主鎖にりんを含有するもの［４］
,D06M  15/673,・・・・,主鎖にりんおよび窒素を含有するもの［４］
,D06M  15/687,・・・,主鎖にりん，けい素，硫黄，窒素，酸素または炭素以外の原子を含有するもの［４］
,D06M  15/693,・,天然または合成ゴム，またはその誘導体によるもの［４］
,D06M  15/70,・,機械的処理との組合せによるもの（繊維製品の装飾Ｄ０６Ｑ）
,D06M  15/705,・・,エンボス；カレンダーがけ；プレス（モールディングＤ０６Ｍ２３／１４）［５］
,D06M  15/71,・・,冷却；スチーミングまたは加熱，例．流動層中のもの；溶融金属によるもの［５］
,D06M  15/715,・・,吸引；真空処理；ガス抜き；吹込［５］
,D06M  16/00,,繊維，より糸，糸，織物またはこのような材料から製造された繊維製品の生化学的処理，例．酵素［２］
,＜注＞,,このグループにおいては，グループ１０１／００のインデキシングコードを付加することが望ましい。［５］
,D06M  17/00,,多層織物の製造
,D06M  17/02,・,接着剤としてセルロース誘導体を適用するもの［５］
,D06M  17/04,・,接着剤として合成樹脂を適用するもの［５］
,D06M  17/06,・・,ビニル化合物の重合体［５］
,D06M  17/08,・・,ポリアミド［５］
,D06M  17/10,・・,ポリウレタン［５］
,D06M  19/00,,羽毛の処理［２］
,D06M  23/00,,繊維，より糸，糸，織物またはこれらの材料から作られた繊維製品の処理で，そのプロセスに特徴があるもの［５］
,＜注＞,,このグループにおいては，グループ１０１／００のインデキシングコードを付与することが望ましい。［５］
,D06M  23/02,・,処理剤が放出可能に固着されているか，分配手段に組み込まれているプロセス［５］
,D06M  23/04,・,処理剤が泡の形で適用されるプロセス［５］
,D06M  23/06,・,処理剤が気体中に分散されるプロセス，例．エアロゾル［５］
,D06M  23/08,・,処理剤が粉体または細粒の形で適用されるプロセス（多層織物用の接着剤Ｄ０６Ｍ１７／００；繊維製品の装飾Ｄ０６Ｑ）［５］
,D06M  23/10,・,処理剤が有機溶媒中に溶解または分散されるプロセス；その有機溶媒の回収のためのプロセス［５］
,D06M  23/12,・,処理剤がマイクロカプセル中に組込まれているプロセス［５］
,D06M  23/14,・,三次元的形体の繊維材料への固着または処理のためのプロセス［５］
,D06M  23/16,・,処理剤の不均一な適用のためのプロセス，例．片面処理；差別的処理（繊維製品の装飾Ｄ０６Ｑ）［５］
,D06M  23/18,・・,織物または編物の縁の化学処理のためのもの；切断，縫目または繊維の端の熱または化学的固定のためのもの［５］
,,,処理される繊維に関し，グループ１１／００，１３／００，１５／００，１６／００および２３／００と関連するインデキシング系列［５］
,D06M 101/00,,処理される繊維，より糸，糸，織物またはこのような材料から製造された繊維製品の化学構造。［５］
,＜注＞,,（１）例：
,,,―塩基性の水酸化物によるセルロースの膨張は１１／３８に分類し，１０１／０６にインデックスする。
,,,―アミンによるセルロースの処理は１３／３２５に分類し，１０１／０６にインデックスする。
,,,―ポリエステルによるポリエステル繊維の処理は１５／５０７に分類し，１０１／３２にインデックスする。
,,,―ペプシンによる羊毛の処理は１６／００に分類し，１０１／１２にインデックスする。
,,,―泡状四塩化けい素によるセルロースの処理は１１／７８および２３／０４に分類され，１０１／０６にインデックスする。［５］
,,,（２）混合繊維は各成分繊維に従ってインデックスする。［５］
,D06M 101/02,・,鉱物繊維以外の天然繊維［５］
,D06M 101/04,・・,植物性繊維［５］
,D06M 101/06,・・・,セルロース系［５］
,D06M 101/08,・・・・,セルロースのエステルまたはエーテル［５］
,D06M 101/10,・・,動物性繊維［５］
,D06M 101/12,・・・,ケラチン繊維または絹［５］
,D06M 101/14,・・・,コラーゲン繊維［５］
,D06M 101/16,・,鉱物繊維以外の合成繊維［５］
,D06M 101/18,・・,炭素―炭素不飽和結合のみが関与する反応によって得られる高分子化合物から成る合成繊維［５］
,D06M 101/20,・・・,ポリアルケン，芳香族基と結合するアルケニル基をもつ化合物の重合体または共重合体［５］
,D06M 101/22,・・・,ハロゲン化モノオレフィンの重合体または共重合体［５］
,D06M 101/24,・・・,アルケニルアルコールまたはそのエステルの重合体または共重合体；アルケニルエーテル，アセタールまたはケトンの重合体または共重合体［５］
,D06M 101/26,・・・,不飽和カルボン酸またはその誘導体の重合体または共重合体［５］
,D06M 101/28,・・・・,アクリロニトリル；メタクリロニトリル［５］
,D06M 101/30,・・,炭素―炭素不飽和結合のみが関与する反応以外の反応によって得られる高分子化合物から成る合成重合体［５］
,D06M 101/32,・・・,ポリエステル［５］
,D06M 101/34,・・・,ポリアミド［５］
,D06M 101/36,・・・・,芳香族ポリアミド［５］
,D06M 101/38,・・・,ポリウレタン［５］
,D06M 101/40,・,炭素繊維［５］
,D06N,,壁，床または類似の被覆材料，例．リノリュウム，オイルクロス，人造皮革，ルーフィングフェルト，高分子材料の層によって被覆された繊維ウェブからなるもの（表面カバー用の紙または板紙の構造Ｄ２１Ｈ２７／１８）；他に分類されない柔軟なシート材料
,＜注＞,,このサブクラスに分類された層状生成物はＢ３２Ｂにも分類する。
,D06N   1/00,,リノリュウム
,D06N   3/00,,高分子材料，例えば樹脂，ゴムまたはこれらの誘導体で繊維ウェブを被覆して得られる人工皮革，オイルクロスまたは類似物［４］
,D06N   3/02,・,セルロース誘導体によるもの
,D06N   3/04,・,炭素―炭素間不飽和結合のみが関与する反応によって得られる高分子化合物によるもの
,D06N   3/06,・・,ポリ塩化ビニルまたはその共重合生成物によるもの
,D06N   3/08,・・・,ポリアクリル酸エステル，ポリアミドまたはポリウレタンからなる仕上げ層をもつもの
,D06N   3/10,・・,スチレンーブタジェン共重合生成物によるもの
,D06N   3/12,・,炭素―炭素間不飽和結合のみが関与する反応による以外の反応によって得られる高分子化合物によるもの
,D06N   3/14,・・,ポリウレタンによるもの
,D06N   3/16,・,オイルワニスによるもの
,D06N   3/18,・,異なる高分子材料の２層をもつもの（Ｄ０６Ｎ３／０８が優先）
,D06N   5/00,,ルーフィングフエルト，すなわちビチューメンで被覆された繊維ウェブ
,D06N   7/00,,他に分類されない柔軟なシート材料，例．高分子材料上に接着されたより糸，フィラメント，糸またはトウ
,D06N   7/02,・,混合物で構成されたもの
,D06N   7/04,・,表面の性質に特徴のあるもの
,D06N   7/06,・,含浸されたもの
,D06P,,繊維製品の染色またはなっ染色；皮革，毛皮または種々の形態の固体状高分子物質の染色（機械的事項Ｄ０６Ｂ，Ｄ０６Ｃ；ガラス，鉱物またはスラグからの繊維またはフィラメントの表面処理Ｃ０３Ｃ２５／００）
,＜索引＞,,染色またはなっ染方法
,,,染料または助剤により分類されたもの　１／００
,,,処理される材料により分類されたもの　３／００
,,,機械的処理と組み合わされたもの　７／００
,,,他の特徴，後処理，防染　５／００
,D06P   1/00,,使用する染料，顔料あるいは助剤により分類された繊維製品の染色または捺染の一般的方法または皮革，毛皮または種々の形態の固体状高分子物質における染色の一般的方法
,D06P   1/02,・,アゾ染料を用いるもの（Ｄ０６Ｐ１／１８，Ｄ０６Ｐ１／３８，Ｄ０６Ｐ１／３９，Ｄ０６Ｐ１／４１が優先）［２］
,D06P   1/04,・・,金属を含まないもの
,D06P   1/06,・・・,酸基を含むもの
,D06P   1/08,・・・,カチオン系アゾ染料
,D06P   1/10,・・,金属を含むもの
,D06P   1/12,・・,基体中で形成させるもの
,D06P   1/13,・,アゾメチン染料を用いるもの［２］
,D06P   1/14,・,建染め染料でないフタロシアニン染料を用いるもの（Ｄ０６Ｐ１／３８，Ｄ０６Ｐ１／４０が優先）
,D06P   1/16,・,分散染料，例．アセテート染料，を用いるもの
,D06P   1/18,・・,アゾ染料
,D06P   1/19,・・,ニトロ染料［２］
,D06P   1/20,・・,アントラキノン染料
,D06P   1/22,・,建染め染料を用いるもの
,D06P   1/24,・・,アントラキノン染料
,D06P   1/26,・・,フタロシアニン染料
,D06P   1/28,・・,建染め染料のエステル
,D06P   1/30,・,硫化染料を用いるもの
,D06P   1/32,・,酸化染料を用いるもの
,D06P   1/34,・,天然染料を用いるもの
,D06P   1/36,・,媒染染料を用いるもの
,D06P   1/38,・,反応性染料を用いるもの
,D06P   1/382,・・,反応基が直接複素環式基に付加しているもの［２］
,D06P   1/384,・・,反応基が直接複素環式基に付加していないもの［２］
,D06P   1/39,・,酸性染料を用いるもの［２］
,D06P   1/40,・・,アゾ基のない酸性染料を用いるもの
,D06P   1/41,・,塩基性染料を用いるもの［２］
,D06P   1/42,・・,アゾ基のない塩基性染料を用いるもの
,D06P   1/44,・,不溶性顔料または助剤，例．結合剤，を用いるもの［２］
,D06P   1/46,・・,天然高分子物質またはその誘導体を含有する組成物を用いるもの
,D06P   1/48,・・・,炭水化物の誘導体
,D06P   1/50,・・・・,セルロースの誘導体
,D06P   1/52,・・,合成高分子物質を含有する組成物を用いるもの（Ｄ０６Ｐ１／６０が優先）
,D06P   1/54,・・・,架橋剤と反応する基をもった物質
,D06P   1/56,・・・,アルデヒドと共に製造された縮合生成物または初期縮合生成物
,D06P   1/58,・・・・,その他の合成高分子物質を一緒に用いるもの
,D06P   1/60,・・,ポリエーテルを含有する組成物を用いるもの
,D06P   1/607,・・・,窒素含有ポリエーテル［２］
,D06P   1/613,・・・,窒素を含まないポリエーテル［２］
,D06P   1/62,・・,硫酸基またはスルホン酸基を有する低分子量の有機化合物を含有する組成物を用いるもの
,D06P   1/64,・・,硫酸基またはスルホン酸基を有しない低分子量の有機化合物を含有する組成物を用いるもの
,D06P   1/642,・・・,窒素含有化合物［２］
,D06P   1/645,・・・・,アミノ基を含有する脂肪族，芳香脂肪族または環式脂肪族化合物［２］
,D06P   1/647,・・・・,窒素含有カルボン酸またはその塩［２］
,D06P   1/649,・・・・,カルボンアミド，チオカルボンアミドまたはグアニル基を含有する化合物［２］
,D06P   1/651,・・・,窒素を含まない化合物［２］
,D06P   1/653,・・,窒素のないカルボン酸またはその塩［２］
,D06P   1/655,・・,アンモニウム基を含有する化合物［２］［６］
,D06P   1/66,・・・,第４級アンモニウム基を含有する化合物［６］
,D06P   1/667,・・,有機リン化合物［２］
,D06P   1/673,・・,無機化合物［２］
,D06P   1/81,・,無機溶媒に溶解した染料を用いるもの［７］
,D06P   1/90,・,有機溶媒に溶解した染料またはその水性エマルジョンを用いるもの［２］
,D06P   1/92,・・,有機溶媒に溶解したもの［７］
,D06P   1/94,・,超臨界状態の溶媒に溶解した染料を用いるもの［７］
,D06P   1/96,・,ショートバス比に特徴がある染色［７］
,D06P   3/00,,処理される材料により分類された繊維製品の染色またはなっ染の特殊方法または皮革，毛皮または種々の形態の固定状高分子物質における染色の特殊方法
,D06P   3/02,・,塩基性窒素を含有する材料
,D06P   3/04,・・,アミド基を含有するもの
,D06P   3/06,・・・,酸性染料を用いるもの
,D06P   3/08,・・・,酸化染料を用いるもの
,D06P   3/10,・・・,反応性染料を用いるもの
,D06P   3/12,・・・,材料上でアゾ染料を形成するもの
,D06P   3/14,・・・,羊毛
,D06P   3/16,・・・・,酸性染料を用いるもの
,D06P   3/18,・・・・,塩基性染料を用いるもの
,D06P   3/20,・・・・,媒染染料を用いるもの
,D06P   3/22,・・・・,繊維上でアゾ染料を形成するもの
,D06P   3/24,・・・,ポリアミド；ポリウレタン
,D06P   3/26,・・・・,分散染料を用いるもの
,D06P   3/28,・・・・,材料上でアゾ染料を形成するもの
,D06P   3/30,・・・,毛皮
,D06P   3/32,・・・,皮革
,D06P   3/34,・,エステル基を含有する材料（Ｄ０６Ｐ３／０４が優先）
,D06P   3/36,・・,分散染料を用いるもの
,D06P   3/38,・・,材料上でアゾ染料を形成するもの
,D06P   3/40,・・,セルロースアセテート
,D06P   3/42,・・・,分散染料を用いるもの
,D06P   3/44,・・・,材料上でアゾ染料を形成するもの
,D06P   3/46,・・・,セルローストリアセテート
,D06P   3/48,・・・・,分散染料を用いるもの
,D06P   3/50,・・・・,材料上でアゾ染料を形成するもの
,D06P   3/52,・・,ポリエステル
,D06P   3/54,・・・,分散染料を用いるもの
,D06P   3/56,・・・,材料上でアゾ染料を形成するもの
,D06P   3/58,・,水酸基を含有する材料
,D06P   3/60,・・,天然または再生セルロース
,D06P   3/62,・・・,直接染料を用いるもの
,D06P   3/64,・・・,媒染染料を用いるもの
,D06P   3/66,・・・,反応性染料を用いるもの
,D06P   3/68,・・・,材料上でアゾ染料を形成するもの
,D06P   3/70,・,ニトリル基を含有する材料
,D06P   3/72,・・,分散染料を用いるもの
,D06P   3/74,・・,酸性染料を用いるもの
,D06P   3/76,・・,塩基性染料を用いるもの
,D06P   3/78,・・,材料上でアゾ染料を形成するもの
,D06P   3/79,・,ポリオレフイン［２］
,D06P   3/80,・,無機繊維
,D06P   3/82,・,異種の繊維を含有する織物
,D06P   3/84,・・,同色染め
,D06P   3/85,・・,１つの染料で染色したもの［２］
,D06P   3/852,・・・,１／２が羊毛またはセルロース／ポリアミド混合物を含有するもの［２］
,D06P   3/854,・・・,変成または無変成繊維を含有するもの［２］
,D06P   3/86,・・,異色染め
,D06P   3/87,・・,２以上の染料で染色したもの［２］
,D06P   3/872,・・・,分散染料と反応性染料で染色したもの［２］
,D06P   3/874,・・・,非反応性アニオン染料と非反応性分散染料またはカチオン染料によるもの［２］
,D06P   5/00,,繊維製品の染色または捺染または皮革，毛皮または種々の形態の固体状高分子物質の染色における他の特徴
,D06P   5/02,・,後処理
,＜注＞,,グループＤ０６Ｐ５／０４からＤ０６Ｐ５／１０においては，ラストプレイス優先ルールが適用される，すなわち各階層レベルにおいて相反する指示のない限り，化合物は最後の適切な箇所に分類される。
,D06P   5/04,・・,有機化合物によるもの
,D06P   5/06,・・・,窒素原子を含有するもの
,D06P   5/08,・・・,高分子のもの
,D06P   5/10,・・,金属を含有する化合物によるもの
,D06P   5/12,・,染色または捺染の前における材料の一部の防染
,D06P   5/13,・,色あせしやすい染色または抜染染色［２］
,D06P   5/15,・,染料の一部の色抜き［２］
,D06P   5/17,・・,アゾ染料［２］
,D06P   5/20,・,染色に影響を与える物理的処理，例．超音波または電気［２］
,D06P   5/22,・,繊維と反応する化学薬品によって繊維材料上の染料の親和性の変化に影響を与えるもの［２］
,D06P   5/24,・,転写捺染［７］
,D06P   5/26,・・,熱転写捺染［７］
,D06P   5/28,・・・,昇華染料を用いるもの［７］
,D06P   5/30,・,インクジェット捺染［７］
,D06P   7/00,,機械的処理と組み合わされた染色またはなっ染方法
,D06Q,,繊維製品の装飾（機械的手段による繊維製品の処理については，Ｄ０６Ｂ～Ｄ０６Ｊを参照；繊維製品表面全体の金属処理Ｄ０６Ｍ１１／８３；高分子材料上ににかわ付けした繊維より糸，フィラメント，糸またはトウＤ０６Ｎ７／００；染色またはなっ染Ｄ０６Ｐ）［５］
,＜注＞,,このサブクラスにおいては，下記の用語は以下の意味で用いる：
,,,―“装飾”とは，繊維材料の外観または性質を，例．視覚的に，変化させるための“部分的な処理”または“生成される部分的な効果”を意味する。［５］
,D06Q   1/00,,繊維製品の装飾（模様染めＤ０６Ｂ１１／００；繊維製品の染色またはなっ染前における材料の一部を防染Ｄ０６Ｐ５／１２）
,D06Q   1/02,・,化学作用によってウエブの繊維を部分的に破壊または変性することにより模様を作るもの，例．半透明にするもの
,D06Q   1/04,・,金属処理によるもの（金属粒子の転写Ｄ０６Ｑ１／１２）［５］
,D06Q   1/06,・,化学的手段を用いるパイル織物の部分的処理によるもの［５］
,D06Q   1/08,・,化学的手段を用いる機械的効果，例．カレンダー掛け，エンボスまたはチンツ効果，の固定によるもの［５］
,D06Q   1/10,・,特定材料，例．雲母，ガラスビーズ，を用いる処理またはそれらの固定によるもの（金属処理によるものＤ０６Ｑ１／０４；転写によるものＤ０６Ｑ１／１２）［５］
,D06Q   1/12,・,微粒子または他の形態の化学剤または金属性あるいは非金属材料を一時的な固体キャリアーから繊維製品に転写することによるもの［５］
,D06Q   1/14,・・,繊維または繊維用接着剤を繊維製品に転写することによるもの［５］
,D07,,ロープ；電気的なもの以外のケーブル
,D07B,,ロープまたはケーブル一般（ロープまたはケーブルの相互または他の物体へのタイトル接続Ｂ６５Ｈ６９／００，Ｆ１６Ｇ１１／００；ロープの機械的仕上げまたは加工Ｄ０２Ｊ；装飾ロープまたはコードＤ０４Ｄ；橋用つりケーブルＥ０１Ｄ１９／１６；調車または他の伝動要素による駆動または牽引に特に適したものＦ１６Ｇ９／００；電気的な分野に関するケーブルまたは接続具Ｈ０１Ｂ，Ｈ０１Ｒ）
,＜注＞,,このクラスにおいては，下記の用語は以下に示す意味で用いる：
,,,―“繊維”は比較的短く，細長い天然または人造の物質よりなるものを意味する；［２０１４．０１］
,,,―“フィラメント”はエンドレスまたは準エンドレスで，細長い天然または人造の物質よりなるものを意味する；［２０１４．０１］
,,,―“糸”は繊維の単一の集合体を意味し，通常紡績によって製造される；［２０１４．０１］
,,,―“より糸”は糸またはフィラメントの集合体を意味し，通常加ねんによって製造される；［２０１４．０１］
,,,―“合成”繊維またはフィラメントはポリマーまたは低分子を合成させたものから製造される繊維またはフィラメントまたは類似物を意味する。例は，ポリアミド，アクリル，ポリエステルまたは炭素繊維である；［２０１４．０１］
,,,―“人工”繊維またはフィラメントは天然ポリマーまたはその派生物から人が製造した繊維またはフィラメントまたは類似物を意味する。例は，再生セルロース繊維または半合成繊維である；［２０１４．０１］
,,,―“人造”繊維またはフィラメントは人が製造した繊維またはフィラメントを意味し，“合成”繊維または“人工”繊維を含む。［２０１４．０１］
,＜索引＞,,構造上の特徴　１／００
,,,製造
,,,汎用の機械　３／００
,,,細部，補助装置　７／００
,,,特別な材料からの製造　５／００
,,,特殊な形状のロープまたはケーブルの製造　５／００
,,,端部の結束または封着　９／００
,D07B   1/00,,ロープまたはケーブルの構造上の特徴
,D07B   1/02,・,繊維状またはフィラメント状の材料，例．植物性繊維，動物性繊維，再生セルロース繊維，合成繊維，から構成されたロープ
,D07B   1/04,・・,中心線に平行に整列した繊維またはフィラメント状の芯をもつもの
,D07B   1/06,・,金属ワイヤから構成されたロープまたはケーブル，例．ワイヤが麻芯を囲んでいるもの
,D07B   1/08,・・,その層が異形のインターロックワイヤから形成されるもの，すなわち，ストランドが同心層を形成するもの
,D07B   1/10,・・・,中心線に平行に整列したワイヤの芯をもつもの
,D07B   1/12,・,中空の芯をもつロープまたはケーブル
,D07B   1/14,・,混入した補助的な要素をもつロープまたはケーブル，例．ロープまたはケーブルの長さの方向にそって現れ，延長しているもの
,D07B   1/16,・,ゴムまたは合成樹脂で被覆した外装または埋め込みをもつロープまたはケーブル（Ｄ０７Ｂ１／０４，Ｄ０７Ｂ１／１０が優先）
,D07B   1/18,・,索環
,D07B   1/20,・,浮索，例．空気を充満したはちの巣状の穴をもつもの；そのための付属品
,D07B   1/22,・,扁（へん）平または扁平な側面をもったロープ；平行な複数本のロープの１組から成るロープの組
,,,ロープまたはケーブルの製造
,D07B   3/00,,同質または異質の材料のコンポーネントストランドからロープまたはケーブルをねん成するための汎用の機械または装置
,D07B   3/02,・,供給リールがロープまたはケーブルの軸のまわりに回転するもの
,D07B   3/04,・・,機械の軸にそって直列に配列されたもの
,D07B   3/06,・・,機械の軸に対して放射状に配置されたもの
,D07B   3/08,・,巻き取り枠がロープまたはケーブルの軸のまわりに回転し，供給巻き枠が定位置に固定されたもの
,D07B   3/10,・・,巻き取り枠の１回転毎にロープまたはケーブルに２回以上のよりを与えるための装備をもつもの
