インデキシングフラグ,記号,ドット,タイトル
,E21B  43/013,・・,水中坑口装置へ産出フローラインを連結するもの［３］
,E21B  43/017,・・,産出用サテライトステーション，すなわち，中央ステーションに連結された多数のサテライト坑口装置からなる水中設備（水中分離装置Ｅ２１Ｂ４３／３６）［３］
,E21B  43/02,・,心土のろ過（Ｅ２１Ｂ４３／１１が優先；壁回りのゆるい砂またはその類似物を強化するための組成物Ｃ０９Ｋ８／５６）［１，８］
,E21B  43/04,・・,井戸を砂利充てんしたもの
,E21B  43/08,・・,スクリーンまたはライナ
,E21B  43/10,・・,井戸の中にケーシング，スクリーンまたはライナーを設置するもの（坑井へケーシングを打ち込みまたは押し込むもの，掘さくとケーシングの設置を同時に行うものＥ２１Ｂ７／２０；パッカーまたは類似のものを設置するものＥ２１Ｂ２３／００；坑口装置内でケーシングを懸架するものＥ２１Ｂ３３／０４）
,E21B  43/11,・,穴あけ器；パーミエータ
,E21B  43/112,・・,拡がりうる穴あけ部材を持った穴あけ器，例．流体手段によって作動するもの
,E21B  43/114,・・,直接，流体の作用，例．金剛砂のジェット，を用いる穴あけ器
,E21B  43/116,・・,弾丸または成形装薬穴あけ器
,E21B  43/117,・・・,成形装薬穴あけ器（Ｅ２１Ｂ４３／１１８が優先）
,E21B  43/118,・・・,垂直の位置で降ろし，そしてひきつづき作用位置に傾けることを特徴とするもの
,E21B  43/1185,・・・,点火システム［３］
,E21B  43/119,・・,細部，例．穴あけ場所または方向を定めるためのもの
,E21B  43/12,・,採取された流体の流れの井戸へのまたは井戸内での制御を行うための方法または装置（Ｅ２１Ｂ４３／２５が優先；弁装置Ｅ２１Ｂ３４／００）
,E21B  43/14,・,多段層からの採取
,E21B  43/16,・,炭化水素を採取するための強化回収法（フラクチヤリングＥ２１Ｂ４３／２６，懸濁液の採取Ｅ２１Ｂ４３／２９；現場の汚染土壌の再生Ｂ０９Ｃ）
,E21B  43/17,・・,二つまたはそれ以上の井戸をフラクチャリングまたは地層を攻める他の方法により連結することによるもの（Ｅ２１Ｂ４３／２４７が優先）［３］
,E21B  43/18,・・,再加圧または真空法
,E21B  43/20,・・,水攻法
,E21B  43/22,・・,化学薬品またはバクテリアの作用を使用するもの（Ｅ２１Ｂ４３／２７が優先；その化学およびバクテリア組成物Ｃ０９Ｋ８／５８；オイルサンドまたは油頁岩から石油を採取するための化学的事項Ｃ１０Ｇ）［１，８］
,E21B  43/24,・・,熱を使うもの，例．蒸気圧入（井戸を加熱，冷却または隔離するものＥ２１Ｂ３６／００）
,E21B  43/241,・・・,炭化水素でない鉱物の溶解採鉱と組合わせたもの，例．油頁岩の溶解熱分解［５］
,E21B  43/243,・・・,現場で燃焼するもの［３］
,E21B  43/247,・・・・,フラクチャリングの手順に関連したもの［３］
,E21B  43/248,・・・・・,爆発物を用いるもの［５］
,E21B  43/25,・,刺激することにより産出する方法（ダンプベイラーＥ２１Ｂ２７／０２：振動発生装置Ｅ２１Ｂ２８／００；その化学組成物Ｃ０９Ｋ８／６０）［１，８］
,E21B  43/26,・・,裂け目または割れ目を形成することによるもの
,E21B  43/263,・・・,爆発物を使用するもの［３］
,E21B  43/267,・・・,支えることにより割れ目を補強するもの［３］
,E21B  43/27,・・・,腐食のための化学薬品，例．酸，の使用によるもの
,E21B  43/28,・,炭化水素以外の鉱物の溶解，例．アルカリ性または酸性の侵出剤によるもの（Ｅ２１Ｂ４３／２４１が優先）［５］
,E21B  43/285,・,鉱物の融解，例．硫黄（Ｅ２１Ｂ４３／２４が優先；井戸のための加熱，冷却，隔離装置Ｅ２１Ｂ３６／００）［５］
,E21B  43/29,・,鉱物の懸濁液の採取，例．ノズルの使用によるもの［５］
,E21B  43/295,・,鉱物のガス化，例．可燃性ガスの混合物の生産のためのもの［５］
,E21B  43/30,・,井戸の特別のパターン，例．井戸のスペーシングを最適にするもの（産出用サテライトステーションＥ２１Ｂ４３／０１７）［３］
,E21B  43/32,・,ガスまたは水の円錐化現象，すなわち，井戸の周囲でのガスまたは水の円錐柱の形成，の防止［３］
,E21B  43/34,・,井戸により産出された物質の分離のための装置（分離装置それ自体は関連サブクラスを参照）［３］
,E21B  43/36,・・,水中の分離装置（Ｅ２１Ｂ４３／３８が優先）［３］
,E21B  43/38,・・,井戸の中にあるもの［３］
,E21B  43/40,・・,分離した物質の再注入に関連した分離に用いるもの［３］
,,,自動制御，調査または試験［３］
,E21B  44/00,,削孔操作に特に適した自動制御システム，すなわち，運転者の介在なしに削孔操作を遂行また修正するために機能する自己操作システム，例．コンピュータにより制御される削孔システム（自動的でない削孔制御は，制御される操作を参照；ドリルパイプのラックからの自動送りと自動接続Ｅ２１Ｂ１９／２０；削孔流体Ｅ２１Ｂ２１／０８）；多くの削孔変数または条件の監視に特に適したシステム（井戸から地表へ測定信号を伝送するための手段Ｅ２１Ｂ４７／１２）［３］
,E21B  44/02,・,ツール送りの自動制御（Ｅ２１Ｂ４４／１０が優先）［７］
,E21B  44/04,・・,駆動装置のトルクに応じるもの［７］
,E21B  44/06,・・,駆動装置の可動流体の流れまたは圧力に応じるもの［７］
,E21B  44/08,・・,衝撃ツールの動き，例．ジャンプまたは反動，の大きさに応じるもの［７］
,E21B  44/10,・,作業面からツールが持ち上げられた場合の自動停止装置［７］
,,,調査または試験
,E21B  45/00,,削孔時間と掘進速度の測定
,E21B  47/00,,坑井または井戸の調査（削孔流体の圧力または流れの監視２１／０８）［１，２０１２．０１］
,E21B  47/001,・,水中用［２０１２．０１］
,E21B  47/002,・,目視検査によるもの［２０１２．０１］
,E21B  47/003,・,井戸または坑井の容積を決定するもの（深さを決定するものＥ２１Ｂ４７／０４，直径Ｅ２１Ｂ４７／０８［２０１２．０１］
,E21B  47/005,・,セメント固化の品質またはレベルの監視または検査［２０１２．０１］
,E21B  47/007,・,パイプストリングまたはケーシングの中の応力の測定（固着した部分のパイプを探知する為のものＥ２１Ｂ４７／０９）［２０１２．０１］
,E21B  47/008,・,ダウンホールポンプシステムの監視，例．「ポンプオフ」状態の検出のためのもの［２０１２．０１］
,E21B  47/009,・・,ウォーキングビームポンプシステムの監視［２０１２．０１］
,E21B  47/01,・,ドリルビット、パイプ，ロッドまたはワイヤーラインに測定装置を支持するための装置；坑井中の測定装置を熱，衝撃，圧力またはその類似のものから保護するもの［６，２０１２．０１］
,E21B  47/013,・・,ドリルビットに測定装置を支持するために特に適合した装置［２０１２．０１］
,E21B  47/017,・・,測定装置の保護［２０１２．０１］
,E21B  47/02,・,傾斜と方位の決定
,E21B  47/022,・・,坑井の，例．地磁気を利用するもの［１，２０１２．０１］
,E21B  47/0224,・・・,地震または音響手段を利用するもの［２０１２．０１］
,E21B  47/0228,・・・,電磁エネルギーまたはそのための検出器を利用するもの［２０１２．０１］
,E21B  47/0232,・・・・,少なくともエネルギー源の１つまたはその検出器の１つが地表面またはそれより上に配置されるもの［２０１２．０１］
,E21B  47/0236,・・・,振り子を使用するもの［２０１２．０１］
,E21B  47/024,・・,坑井中の装置の（Ｅ２１Ｂ４７／０２２が優先）
,E21B  47/026,・・,掘り込んだ地層のためのもの
,E21B  47/04,・,深さまたは液位の測定［１，２０１２．０１］
,E21B  47/047,・・,液位（Ｅ２１Ｂ４７／０５３が優先）［２０１２．０１］
,E21B  47/053,・・,放射性マーカーを使用するもの［２０１２．０１］
,E21B  47/06,・,温度または圧力の測定［１，２０１２．０１］
,E21B  47/07,・・,温度［２０１２．０１］
,E21B  47/08,・,坑井の直径または関連する寸法の測定［１，２０１２．０１］
,E21B  47/085,・・,輻射手段を使用するもの，例．音響性，放射性，電磁性［２０１２．０１］
,E21B  47/09,・,坑井または井戸内の物体の位置の選定または決定；パイプの自由なまたは閉塞された部分の識別［３，２０１２．０１］
,E21B  47/092,・・,磁気異常分布の検出によるもの［２０１２．０１］
,E21B  47/095,・・,音響異常の検知によるもの，例．滞砂圧脈動の利用［２０１２．０１］
,E21B  47/098,・・,圧痕パッカーを使用するもの，例．へこみまたは穴の検知［２０１２．０１］
,E21B  47/10,・,流体の漏出，貫入または移動の探知［１，２０１２．０１］
,E21B  47/103,・・,熱量測定を利用するもの［２０１２．０１］
,E21B  47/107,・・,音響手段を用いるもの［２０１２．０１］
,E21B  47/11,・・,トレーサーを利用するもの：放射能を利用するもの［２０１２．０１］
,E21B  47/113,・・,電気表示を利用するもの：低放射線を利用するもの［２０１２．０１］
,E21B  47/117,・・,漏れの検出，例．管材料の漏れ，圧力試験によるもの［２０１２．０１］
,E21B  47/12,・,井戸から地表へまたは地表から井戸へ，測定信号または制御信号を伝達するための手段，例．削孔中の検層［１，２０１２．０１］
,E21B  47/125,・・,電気伝導体として地面を利用するもの（Ｅ２１Ｂ４７／１３が優先）［２０１２．０１］
,E21B  47/13,・・,電磁エネルギーによるもの，例．無線周波帯［２０１２．０１］
,E21B  47/135,・・・,光波，例．赤外線または紫外線，を利用するもの［２０１２．０１］
,E21B  47/14,・・,音波を用いるもの［６］
,E21B  47/16,・・・,ドリルストリングまたはケーシングを通すもの［６］
,E21B  47/18,・・・,井戸の流体を通すもの［６，２０１２．０１］
,E21B  47/20,・・・・,泥土波の変調によるもの，例．連続変調によるもの［２０１２．０１］
,E21B  47/22,・・・・,ドリルパイプと環の間の圧力逃がし弁を使用した負の泥土パルスによるもの［２０１２．０１］
,E21B  47/24,・・・・,ドリルパイプ内での流れ制限弁を使用するプラスの泥土パルスによるもの［２０１２．０１］
,E21B  47/26,・,ダウンホールにデータを格納するもの，例．メモリーまたは記録担体によるもの［２０１２．０１］
,E21B  49/00,,坑井壁の性質の試験；フォーメイションテスト；地中削孔または井戸に特に適用される，土壌または井戸流体の試料を得るための方法または装置（サンプリング一般Ｇ０１Ｎ１／００）
,E21B  49/02,・,土壌試料の機械的採取によるもの（乱されないコアーを採取するための装置Ｅ２１Ｂ２５／００，基礎地盤の現場での調査Ｅ０２Ｄ１／００）
,E21B  49/04,・・,坑井内で爆発物を使用するもの；壁に浸入する発射体を使用するもの［３］
,E21B  49/06,・・,側壁を削孔する工具またはスクレイパを使用するもの
,E21B  49/08,・,坑井または井戸内で，流体試料を採取するまたは流体を試験するためのもの［３］
,E21B  49/10,・・,側壁用の流体サンプラーまたはテスターを使用するもの［３］
,E21C,,採鉱，または採石
,＜索引＞,,切削，透かし掘り，掘り出し
,,,機械の一般的構造　２５／００，２７／００
,,,細部　２９／００，３１／００，３５／００
,,,その他の装置　３３／００，３７／００，３９／００
,,,採鉱，採石の方法；露天掘り　４１／００，４５／００；４７／００，４９／００
,,,水中から鉱石の採取　５０／００
,,,地球大気圏外からの資源の獲得　５１／００
,,,切削，透かし掘り，掘り出し
,E21C  25/00,,切削機，すなわち層に対してほぼ平行または直角な透かしを入れるためのもの（透かしを入れる装置をもつ掘り出し機Ｅ２１Ｃ２７／０２，Ｅ２１Ｃ２７／１０，Ｅ２１Ｃ２７／１８）
,E21C  25/02,・,層内を動く一つまたはそれ以上の衝撃工具によって透かし掘りする機械
,E21C  25/04,・・,カッテングクラウンまたはその他の工具（衝撃ドリルビットＥ２１Ｂ１０／３６）
,E21C  25/06,・,層内を動き回転しかつ往復動はしてもしなくともよい一つまたはそれ以上のカッテングロッドまたはカッテングドラムによって透かし掘りする機械
,E21C  25/08,・・,カッテングロッドまたはカッテングドラム用載架装置
,E21C  25/10,・・,ロッド；ドラム［６］
,E21C  25/14,・・,透かし溝掃除用具をもつもの（カッタチェーン装置に付加したものＥ２１Ｃ２５／５０）
,E21C  25/16,・,一つまたはそれ以上の回転のこぎり，カッテング円板またはカッテング車によって透かし掘る機械
,E21C  25/18,・・,のこぎり；円板；カッテング車
,E21C  25/20,・,一つまたはそれ以上の往復運動しながら引き切る装置または往復運動するカッタチェーンによって透かし掘りする機械；カッテング装置をもつシェーカコンベア
,E21C  25/22,・,ジブに沿って間接的に動く一つまたはそれ以上のカッタチェーンによって透かし掘りする機械
,E21C  25/24,・・,平ジブだけをもつもの
,E21C  25/26,・・,曲がったジブだけをもつもの
,E21C  25/28,・・,鎖または鎖のガイド［６］
,E21C  25/30,・・・,鎖のガイド
,E21C  25/32,・・・・,曲がったジブ用特殊用具
,E21C  25/34,・・・,鎖
,E21C  25/36,・・・・,リンク用継ぎ手
,E21C  25/40,・・・・,一体的に形成されたピックとリンクするもの
,E21C  25/50,・・,透かし溝の掃除具をもつもの（回転ロッドまたは回転ドラムに付加したものＥ２１Ｃ２５／１４）
,E21C  25/52,・,グループＥ２１Ｃ２５／０２，Ｅ２１Ｃ２５／０６，Ｅ２１Ｃ２５／１６，Ｅ２１Ｃ２５／２０，Ｅ２１Ｃ２５／２２に属し２つ以上の透かし掘り装置をもつ機械
,E21C  25/54,・,案内されないカッタケーブルまたはカッタチェーンによる透かし掘り，またはケーブルまたはそれと同種のものによって切羽面に沿って引張られる案内されない工具による透かし掘り（ホーベルによる掘り出しＥ２１Ｃ２７／３２，引張りケーブルによる推進Ｅ２１Ｃ２９／１４）
,E21C  25/56,・,カッタケーブルまたはカッタチェーンによる透かし掘り，またはケーブルまたはそれと同種のものによって切羽面に沿って引かれる工具による透かし掘り，いずれの場合も切羽面に平行に案内されるもの，例．コンベアによるもの，コンベアに平行なガイドによるもの（切羽面側に工具を装備したコンベアを押しつけるものＥ２１Ｃ３５／１４）
,E21C  25/58,・,削孔を連続しておこなうことによって透かし掘りをする機械
,E21C  25/60,・,水の噴射または他の液体の噴射による透かし掘り（流体噴射ノズル装置を有するピックＥ２１Ｃ３５／１８７；回転カッターヘッドにおける噴霧流体の散布Ｅ２１Ｃ３５／２３）［６］
,E21C  25/62,・,機械と同位置またはその上または下の層に垂直な切れ目を入れる機械
,E21C  25/64,・,手によってまたは手と支持体のいずれかによってガイドされる透かし掘り機（手で用いる機械的操作の工具Ｅ２１Ｃ３７／２２）
,E21C  25/66,・,さく岩用の付属装置をもつ透かし掘り機
,E21C  25/68,・,他の手段によって得られたものの移動，例．積み込みによる，装置を備えた透かし堀り機（ホーベルを備えたものＥ２１Ｃ２７／１８；チップの運搬Ｅ２１Ｃ３５／２０）
,E21C  27/00,,層から鉱物を完全に掘り出す機械
,E21C  27/01,・,崩落炭を運搬するために特別に改良されたもの
,E21C  27/02,・,透かし掘りだけによるもの（ロッド，ドラム類Ｅ２１Ｃ２５／１０；のこぎり，円板，車Ｅ２１Ｃ２５／１８；鎖，チェーンガイド類Ｅ２１Ｃ２５／２８）
,E21C  27/04,・・,補助的透かし掘り装置をもち，またはもたないフレームにガイドされた１本の鎖によるもの
,E21C  27/06,・・・,回転するフレームをもつもの
,E21C  27/08,・・,塊状に鉱物を切削する付属装置をもつもの
,E21C  27/10,・,透かし掘りと破砕の両用のもの
,E21C  27/12,・・,鉱物の表面に垂直な打撃を与えることによって効果的に破砕するもの，例．衝撃工具
,E21C  27/14,・・,溝の側面に力または圧力を加えることによって効果的に破砕するもの，例．くさびによるもの（孔にそう入して破砕するものＥ２１Ｃ３７／００）
,E21C  27/16,・・・,透かし掘りと破砕の両方をおこなう装置をもつもの
,E21C  27/18,・,透かし掘りとホーベル両用によるもの
,E21C  27/20,・,回転溝掘りによらない鉱物の掘り出し
,E21C  27/22,・・,破砕装置をもった回転さく岩によるもの，例．くさび形ドリル
,E21C  27/24,・・,切羽全面に作用するミリング装置によるもの
,E21C  27/26,・・,切羽全面に作用する接近し合ったカッタチェーンによるもの
,E21C  27/28,・・,破砕装置をもった衝撃式さく岩機によるもの，例．くさび形工具
,E21C  27/30,・・,鉱石をすくうつぼ，バケツまたはスコップによるもの
,E21C  27/32,・・,積み込み装置を備えるかまたは備えないで調節できるかまたはできないホーベルによるもの（衝撃式ホーベルＥ２１Ｃ２７／４６）
,E21C  27/34,・・・,ケーブルまたは鎖によって切羽面に沿って推進される機械
,E21C  27/35,・・・・,ラムプラウ
,E21C  27/36,・・・,切羽面に沿って自動推進される機械
,E21C  27/38,・・・,静止状態で円弧状に切削する機械
,E21C  27/40,・・・,切羽面に沿って左右に動く機械とその工具
,E21C  27/42,・・・,スクレーパまたは集収箱を備えたもの
,E21C  27/44,・・・,ホーベルナイフ（採鉱用ピックＥ２１Ｃ３５／１８）
,E21C  27/46,・・,衝撃式ホーベルによるもの
,E21C  29/00,,透かし掘り機械または層から鉱物を完全に掘り出す機械の推進
,E21C  29/02,・,固定支柱に対し推力を働かす機械によるもの
,E21C  29/04,・,ケーブルまたは鎖によるもの
,E21C  29/06,・・,切羽面に一端または両端を埋め込むもの
,E21C  29/08,・・・,固定具（コンベアのみの固定具Ｅ２１Ｆ１３／００）
,E21C  29/10,・・・,ウインチまたは同様の装置と協働するケーブルまたはチェーン
,E21C  29/12,・・・,ケーブルまたはチェーンから交互に固定したり離れたりする部分に対して押したり引いたりすることによって推進される機械
,E21C  29/14,・・,けん引ケーブルまたはチェーンによって機械を切羽面に沿って引くもの
,E21C  29/16,・・・,ケーブルまたはチェーンを引くウインチまたはその手段（ウインチ一般Ｂ６６Ｄ）
,E21C  29/18,・・・,機械とケーブルまたはチェーンとの結合または離脱
,E21C  29/20,・・,ケーブルまたはチェーンの破損事故用安全装置をもつもの
,E21C  29/22,・,車によるもの，無限軌条によるもの，またはそれらに類したものによるもの
,E21C  29/24,・・,機械を作業中移動するトラック
,E21C  29/26,・・・,トラック上の機械の位置を調節する装置をもつもの
,E21C  29/28,・・・・,機械全体の高さを調節するもの
,E21C  31/00,,透かし掘り機械または層から鉱物を完全に掘り出す機械の駆動装置
,E21C  31/02,・,切削または破砕装置用
,E21C  31/04,・・,回転と衝撃の両運動を与えるもの
,E21C  31/06,・・,エンドレスケーブルまたはチェーンによっておこなわれるもの
,E21C  31/08,・,機械の調節部分用
,E21C  31/10,・,機械の回動部分用
,E21C  31/12,・,構成部品
,E21C  33/00,,透かし掘り機械または層から鉱物を完全に掘り出す機械の移動用トラックまたはその他の装置
,E21C  33/02,・,機械をトラックに積み込む装置またはトラックから降ろす装置をもつもの
,E21C  35/00,,グループＥ２１Ｃ２５／００～Ｅ２１Ｃ３３／００，Ｅ２１Ｃ３７／００またはＥ２１Ｃ３９／００に分類されない，透かし掘り機械または層から鉱物を完全に掘り出す機械の細部，そのための付属品
,E21C  35/02,・,回動する部分の鎖錠装置
,E21C  35/04,・,安全装置（けん引用ケーブルまたはチェーンの破損の際に作動するものＥ２１Ｃ２９／２０）
,E21C  35/06,・,機械設置の基礎に関する用具
,E21C  35/08,・,機械のガイド
,E21C  35/10,・・,切羽面に接するフィーラによるもの
,E21C  35/12,・・,切截用コンベアに沿うもの
,E21C  35/14,・・・,切羽面にコンベアを押しつける装置
,E21C  35/16,・・,天盤支保，充てん，または他の支持装置を使用したもの
,E21C  35/18,・,採鉱用ピック；そのためのホルダー（ホーベル用ナイフＥ２１Ｃ２７／４４）［６］
,E21C  35/183,・・,耐摩耗材料の挿入物または層を有するもの［６］
,E21C  35/187,・・,流体噴射ノズル装置を有するもの（ノズルへの流体の供給Ｅ２１Ｃ３５／２２）［６］
,E21C  35/19,・・,ピックまたはホルダーを固定する手段［６］
,E21C  35/193,・・・,主な固定部材としてボルトを用いるもの［６］
,E21C  35/197,・・・,主な固定部材としてスリーブ，環または類似のものを用いるもの［６］
,E21C  35/20,・,チップの除去装置の一般形状，例．コンベアへの積み込み用
,E21C  35/22,・,塵埃の発生防止または除去（流体噴射ノズルを持つピックＥ２１Ｃ３５／１８７；坑井の洗浄のための方法または装置Ｅ２１Ｂ２１／００）
,E21C  35/23,・・,回転カッターヘッドにおける噴霧流体の散布［６］
,E21C  35/24,・,透かし掘りまたは鉱物を完全に掘り出す機械に特別に設けられた遠隔制御装置（制御一般Ｇ０５）
,E21C  37/00,,積み込み装置を有するかまたは有しない掘り出しのための他の方法または装置（溝の中にそう入して破砕するものＥ２１Ｃ２７／１４）
,E21C  37/02,・,くさびによるもの
,E21C  37/04,・,孔の壁に機械的な力を部分的にかける装置によるもの
,E21C  37/06,・,孔に水圧または空気圧をかけることによるもの
,E21C  37/08,・・,孔の壁に対して部分的に圧力をかけるピストン，プランジャ，または類似のものを有する装置
,E21C  37/10,・・,拡張する弾性ケーシングをもつ装置
,E21C  37/12,・・,最初に高圧でまたは連続して高圧を受けた，液体を孔中に噴射することによるもの，例．脈動によるもの，カートリッヂの膨張によるもの（水の噴射による透かし掘りＥ２１Ｃ２５／６０；火薬による爆破Ｆ４２Ｄ）
,E21C  37/14,・・,圧さく空気によるもの；ガス爆発によるもの；ガス状液体によるもの
,E21C  37/16,・,炎によるものまたは熱効果による同様の方法によるもの（熱を用いた掘さくＥ２１Ｂ７／１４）
,E21C  37/18,・,電気的なものによるもの
,E21C  37/20,・,超音波によるもの
,E21C  37/22,・,鉱物の掘り出しに特別に用いられる手動工具または半自動工具（手によってだけ用いられる透かし掘り機Ｅ２１Ｃ２５／６４）
,E21C  37/24,・・,ピックハンマー（空気ハンマー一般Ｂ２５Ｄ；衝撃式削孔Ｅ２１Ｂ１／００）
,E21C  37/26,・,チゼルまたは以上のところに含まれない他の切削工具
,E21C  39/00,,鉱物の硬さや他の性質を現場で試験する装置，例．最適の採掘工具を選ぶために情報を与えるもの
,,,採鉱，採石の方法；露天掘り；そのための設計
,E21C  41/00,,地下または地表面採鉱法（Ｅ２１Ｃ４５／００が優先）；そのための設計（泥炭用Ｅ２１Ｃ４９／００）［５］
,E21C  41/16,・,地下採鉱法（そのための採掘機械Ｅ２１Ｃ２５／００～Ｅ２１Ｃ３９／００）；そのための設計［５］
,E21C  41/18,・・,かつ炭または無煙炭用［５］
,E21C  41/20,・・,岩塩またはカリ塩用［５］
,E21C  41/22,・・,鉱石用，例．砂鉱床採鉱［５］
,E21C  41/24,・・,含油鉱床用［５］
,E21C  41/26,・,地表面採鉱法（露天掘り鉱山の採炭機械または鉱石の運搬用機械Ｅ２１Ｃ４７／００）；そのための設計［５］
,E21C  41/28,・・,かつ炭または無煙炭用［５］
,E21C  41/30,・・,鉱石用，例．砂鉱床採鉱［５］
,E21C  41/32,・,地表面採鉱地域の開拓（農業目的のための土の処理または作業用機械または方法Ａ０１Ｂ７７／００，Ａ０１Ｂ７９／００；埋戻し用機械Ｅ０２Ｆ５／２２）［５］
,E21C  45/00,,水力採鉱法；水力モニタ（Ｅ２１Ｃ２５／６０が優先）［５］
,E21C  45/02,・,脈動流体噴流の発生手段［５］
,E21C  45/04,・・,高圧液体の使用によるもの［５］
,E21C  45/06,・・,圧縮ガスの使用によるもの［５］
,E21C  45/08,・,水力モニタの自動または遠隔制御［５］
,E21C  47/00,,露天掘り鉱山の採炭機械または鉱石の運搬用機械（泥炭の採取Ｅ２１Ｃ４９／００）
,E21C  47/02,・,石炭，かっ炭または類似物用（掘削機または土砂移送機械一般Ｅ０２Ｆ）［３］
,E21C  47/04,・・,採取装置と共同で使用できるコンベアブリッジ）［３］
,E21C  47/06,・・,採取装置と共同で使用されるケーブルウェー式コンベア（地下けん引Ｅ２１Ｆ１３／００）
,E21C  47/08,・・,はさみを切り出す装置，例．炭層の間にはさまった砂層
,E21C  47/10,・,石，砂，砂利または粘土採取用
,E21C  49/00,,泥炭の採取；そのための機械（泥炭の処理Ｃ１０Ｆ）
,E21C  49/02,・,掘削によるもの
,E21C  49/04,・,泥炭地の掘削によるもの
,E21C  50/00,,他に分類されない水中からの鉱物の採取（サクション浚渫機またはその構成部品Ｅ０２Ｆ３／８８；掘削物の移送または分離のための装置Ｅ０２Ｆ７／００；水中井戸から石油，ガス，水，溶解性または溶融性物質を採取するために特に適合した方法または装置Ｅ２１Ｂ４３／０１；ジッパＧ０１Ｎ１／１２）［５］
,E21C  50/02,・,船の運動にたよるもの（特別の目的のために適合した船舶または浮遊構築物Ｂ６３Ｂ３５／００）［５］
,E21C  51/00,,地球大気圏外の資源を得る装置または方法（宇宙航行Ｂ６４Ｇ）［２］
,E21D,,立て坑；トンネル；坑道；大地下空間（土壌調整用物質または土壌安定用物質Ｃ０９Ｋ１７／００；採鉱または採石用の切削機Ｅ２１Ｃ；安全装置，運搬，救護，通風または排水Ｅ２１Ｆ）［２，６］
,＜注＞,,（１）このサブクラスは地中掘削方法のみにより（つまり，地表面をかき乱すことによらないで）トンネル，坑道，あるいは大地下空間を構築またはライニングする方法や装置を包含する。［６］
,,,（２）このサブクラスは基礎工事により（つまり，地表面をかき乱すことにより）構築する地下空間を包含しない。それはサブクラスＥ０２Ｄに包含される。［６］
,＜索引＞,,立て坑掘削；そのためのライニング　１／００，３／００，７／００，８／００；５／００
,,,トンネルまたは坑道掘進；そのためのライニング　９／００，１１／００
,,,地下空間の作製；そのためのライニング　１３／００；１１／００
,,,切羽面の支保またはカバー　１５／００，１７／００，１９／００，２１／００
,,,走行式天盤支保　２３／００
,,,アンカーボルトのすえ付け　２０／００
,,,立て坑
,E21D   1/00,,立て坑掘下げ
,E21D   1/02,・,手によるもの
,E21D   1/03,・,機械によるもの（Ｅ２１Ｄ１／０８が優先）
,E21D   1/04,・・,つかみ機をもつもの
,E21D   1/06,・・,立て坑ボーリングカッタをもつもの（削孔機械Ｅ２１Ｂ）
,E21D   1/08,・,下方に動きながらライニングするもの
,E21D   1/10,・,地盤の保護
,E21D   1/12,・・,凍結によるもの
,E21D   1/14,・・・,凍結用具
,E21D   1/16,・・,石化することによるもの（アンカーボルトのグラウトＥ２１Ｄ２０／０２）
,E21D   3/00,,立て坑掘り上り，すなわち底から上方に向う採掘
,E21D   5/00,,立て坑へのライニング；そのためのライニング（Ｅ２１Ｄ１１／００が優先）［３］
,E21D   5/01,・,穴の中に液体または粘着性物質を流し込んで作ったライニングを用いるもの
,E21D   5/012,・,ライニング層の表面または間げきに水密性または減摩性材料を用いるもの
,E21D   5/016,・,支え曲面
,E21D   5/02,・,木材によるもの（Ｅ２１Ｄ５／０１，Ｅ２１Ｄ５／０１２，Ｅ２１Ｄ５／０１６が優先）
,E21D   5/04,・,レンガ，コンクリート，石材またはその類似の建材によるもの（Ｅ２１Ｄ５／０１，Ｅ２１Ｄ５／０１２，Ｅ２１Ｄ５／０１６が優先）
,E21D   5/06,・,鉄または鋼によるもの（Ｅ２１Ｄ５／０１，Ｅ２１Ｄ５／０１２，Ｅ２１Ｄ５／０１６が優先）
,E21D   5/08,・・,形鋼の形態によるもの
,E21D   5/10,・・,円筒わくの形態によるもの
,E21D   5/11,・,異なる材料の組み合わせ，例．木，金属，コンクリート（Ｅ２１Ｄ５／０１，Ｅ２１Ｄ５／０１２，Ｅ２１Ｄ５／０１６が優先）
,E21D   5/12,・,立て坑ライニングの付属具，例．つり下げかご，シャッタ
,E21D   7/00,,立て坑装置，例．立て坑内の支保
,E21D   7/02,・,立て坑内のケージガイドの配置；ケージガイドの立て坑壁面への取付け（エレベーター用の案内軌条またはガイドＢ６６Ｂ７／０２）
,E21D   8/00,,グループＥ２１Ｄ１／００～Ｅ２１Ｄ７／００に分類されない立て坑［８］
,,,トンネル；坑道；大地下空間；ライニング［３，６］
,E21D   9/00,,ライニングを有するか有しないトンネルまたは坑道；それらを造るための方法または装置（ライニングそれ自体Ｅ２１Ｄ１１／００；落石または雪崩に対する防護用地下道Ｅ０１Ｆ７／０４）；トンネルまたは坑道のレイアウト［３］
,E21D   9/01,・,トンネルの断面を拡大または復元するための方法あるいは装置，例．底面部の元の高さへの復元［７］
,E21D   9/02,・,傾斜したトンネルまたは坑道の掘進［３］
,E21D   9/04,・,軟弱層を通ってのトンネルまたは坑道の掘進；他に分類されないそのための装置
,E21D   9/06,・,推進するシールドを使用して作成するもの［２］
,E21D   9/08,・・,削孔または切削手段を付加したもの［２］
,E21D   9/087,・・・,断面全体を同時に切削する，回転する削孔ヘッドを有するもの，すなわち，フル・フェース・マシン［７］
,E21D   9/093,・・,推進するシールドの制御［７］
