インデキシングフラグ,記号,ドット,タイトル
,B65D  35/52,・・・,スリット
,B65D  35/54,・・・,内容物が塗布される面に対して閉鎖具が押圧される時に開くもの（ノズルＢ６５Ｄ３５／３８）
,B65D  35/56,・,押出しチューブのための保持具
,B65D  37/00,,他に分類されない持ち運び可能な可撓性容器
,,,剛性または準剛性容器を，容器自体の外壁部を破壊せずに開けるための閉鎖部材であって，紙を折り曲げて形成されたものであって，容器に一体化されたまたは取り付けられる閉鎖部材を除いたもの，あるいは類似の閉鎖問題を示す可撓性容器の閉鎖部材；容器の再充てん防止用の装置または器具；閉鎖部材と共働する容器の部分または閉鎖部材の形式に特徴があるもの［３］
,B65D  39/00,,首部，注出用開口または排出用小口の内側に配置される閉鎖具，例．びん栓（蓋またはカバーＢ６５Ｄ４３／００；付加的な固定要素をもつものＢ６５Ｄ４５／００）
,B65D  39/02,・,円板状閉鎖具（フランジ付円板Ｂ６５Ｄ３９／０４）
,B65D  39/04,・,カップ形状の栓部または類似の中空のフランジ付部材
,B65D  39/06,・,球
,B65D  39/08,・,回転により固定される，ネジ付きまたはそれに類似する閉鎖部材；それらの受部
,B65D  39/10,・・,バヨネットカムをもつもの
,B65D  39/12,・,膨張可能なもの，例．空気で膨らませるもの
,B65D  39/14,・,首部の側面の開口を通って延びるもの
,B65D  39/16,・,取手または手動操作を容易にするためのその他の特殊手段をもつもの
,B65D  39/18,・,減摩性または耐摩耗性のコーティングまたは被覆をもつもの
,B65D  41/00,,キャップ，例．王冠，クラウンシール，すなわち，注出用開口または排出用小口を画定する首部または壁部の外側周面と係合するようにされた部分をもつ部材；閉鎖部材のための保護用キャップ状カバー，例．金属箔製または紙製の装飾カバー（Ｂ６５Ｄ４５／００が優先）
,B65D  41/01,・,複数のサイズに順応することに特に適合するもの［６］
,B65D  41/02,・,弱め線，ティアーストリップ，摘みまたは類似の開口装置もしくは除去装置のないキャップまたはキャップ状カバー
,B65D  41/04,・・,回転により固定される，ねじ付きまたはそれに類似するキャップまたはキャップ状カバー
,B65D  41/06,・・・,バヨネットカムをもつもの
,B65D  41/08,・・・,首部または壁部の外側周面上に締止されるねじ付きリングと係合するもの
,B65D  41/10,・・,壁との係合部の永久変形により所定位置に固定されることに適合するキャップまたはキャップ状カバー
,B65D  41/12,・・・,比較的硬い金属材製のもの，例．王冠
,B65D  41/14,・・・,金属箔製または類似の薄い可撓性材料製のもの
,B65D  41/16,・・,スナップ式のキャップまたはキャップ状カバー
,B65D  41/17,・・・,プッシュオンツイストオフ［６］
,B65D  41/18,・・・,非金属のもの，例．紙またはプラスチック製
,B65D  41/20,・・,薄膜，例．穿孔されるようにしたもの，をもつキャップまたはキャップ状カバー
,B65D  41/22,・・,容器上に伸ばされることに適合した弾性部分をもつキャップまたはキャップ状カバー
,B65D  41/24,・・,収縮性材料からなる，または，浸漬法によって，例．ゼラチンまたはセルロイドを使用し，その場で形成されるキャップまたはキャップ状カバー
,B65D  41/26,・・,飲用容器または計量容器として働く，または，それらの容器を組み込んだキャップまたはキャップ状カバー
,B65D  41/28,・・,栓と結合したキャップ
,B65D  41/30,・・・,弾性栓体と結合して一時的な閉鎖具としての再利用を許容する，変形可能なキャップ
,B65D  41/32,・,弱め線，ティアーストリップ，摘みまたは類似の開口装置もしくは除去装置をもつキャップまたはキャップ状カバー，例．注出開口の形成を容易にするためのもの
,B65D  41/34,・・,ねじ付きまたはそれに類似するキャップまたはキャップ状カバー
,B65D  41/36,・・・,バヨネットカムをもつもの
,B65D  41/38,・・・,首部または壁部の外側周面上に締止されるねじ付リングと係合するもの
,B65D  41/40,・・,壁との係合部の永久変形により所定位置に固定されることに適合するキャップまたはキャップ状カバー
,B65D  41/42,・・・,比較的硬い金属材製のもの，例．王冠
,B65D  41/44,・・・,金属箔製または類似の薄い可撓性材料製のもの
,B65D  41/46,・・,スナップ式のキャップまたはキャップ状カバー
,B65D  41/47,・・・,プッシュオンツイストオフ［６］
,B65D  41/48,・・・,非金属のもの，例．紙またはプラスチック製
,B65D  41/50,・・,薄膜，例．穿孔されるようにしたもの，をもつキャップまたはキャップ状カバー
,B65D  41/52,・・,容器上に伸ばされることに適合した弾性部分をもつキャップまたはキャップ状カバー
,B65D  41/54,・・,収縮性材料からなる，または，浸漬法によって，例．ゼラチンまたはセルロイドを使用し，その場で形成されるキャップまたはキャップ状カバー
,B65D  41/56,・・,飲用容器または計量容器として働く，または，それらの容器を組み込んだキャップまたはキャップ状カバー
,B65D  41/58,・・,栓と結合したキャップまたはキャップ状カバー
,B65D  41/60,・・・,弾性栓体と結合して一時的な閉鎖具としての再利用を許容する，変形可能なキャップ
,B65D  41/62,・,閉鎖部材のための二次的保護用キャップ状外側カバー
,B65D  43/00,,剛性または準剛性容器用の蓋またはカバー（加熱調理容器のためのものＡ４７Ｊ３６／０６，圧力容器一般のカバーＦ１６Ｊ１３／００）
,B65D  43/02,・,取り外し可能な蓋またはカバー（脆弱な内側閉鎖具の穿孔，切断，引裂きまたは引き剥がしのための手段をもつものＢ６５Ｄ５１／２２）
,B65D  43/03,・・,重ねてはめ込むことのできるものまたは積重ねできるもの［３］
,B65D  43/04,・・,容器の口部内に係合して，摩擦または重力により保持される一部分または複数部分をもつもの
,B65D  43/06,・・,容器の縁を取り囲む周辺溝をもつもの
,B65D  43/08,・・,容器の縁に嵌まる周辺フランジをもつもの
,B65D  43/10,・・・,さらにビードまたは突出部にスナップ式に保持されるもの
,B65D  43/12,・・,摺動による取り外しが案内されるもの
,B65D  43/14,・,取り外し不能の蓋またはカバー
,B65D  43/16,・・,上方または下方に動くようにヒンジ接続されたもの（ドアまたは類似のタイプのヒンジＥ０５Ｄ）
,B65D  43/18,・・,容器口部の面内で動くように枢着されたもの
,B65D  43/20,・・,直線方向に摺動可能なもの
,B65D  43/22,・・,閉鎖位置に保持するための装置，例．クリップ［４］
,B65D  43/24,・・,開かれた位置に保持するための装置
,B65D  43/26,・,開けるまたは閉じるための機構，例．ペダルで操作されるもの
,B65D  45/00,,閉鎖部材を固定または保持するための締付けまたは他の加圧装置（びん栓またはキャップと容器とのねじ結合またはバヨネット結合Ｂ６５Ｄ３９／０８，Ｂ６５Ｄ４１／０４，Ｂ６５Ｄ４１／３４；膨張可能なびん栓Ｂ６５Ｄ３９／１２，圧力容器一般のためのものＦ１６Ｊ１３／００）
,B65D  45/02,・,閉鎖具を密閉面に係合させるために軸圧をかけるためのもの
,B65D  45/04,・・,容器と協働するＵ字形または二又状部材から構成されるもの，例．枢着されたＵ字形部材
,B65D  45/06,・・・,トグルレバーと組み合わせたもの，例．スイング栓装置
,B65D  45/08,・・・,ばねを組み込んだもの
,B65D  45/10,・・・,締付けねじを組み込んだもの
,B65D  45/12,・・・,加圧力を変えるためにラック歯と係合するロックレバーと組み合わせたもの
,B65D  45/14,・・・,加圧力を変えるために容器壁中の傾斜溝と協働するもの
,B65D  45/16,・・,クリップ，フックまたはクランプ，例．Ｃ字形のもの（Ｕ字形または二又状部材Ｂ６５Ｄ４５／０４）
,B65D  45/18,・・・,スナップ式のもの
,B65D  45/20,・・・,枢着されたもの
,B65D  45/22,・・・・,弾性のもの
,B65D  45/24,・・・・,加圧手段，例．ねじまたはトグル，を組み込んだもの
,B65D  45/26,・・・・,張力をかける鎖を組み込んだもの
,B65D  45/28,・・,閉鎖具の軸に対して，実質的に直角に配置され，閉鎖具の面と容器の受け部との間で作用する細長部材，例．板ばね
,B65D  45/30,・・,環状部材，例．スナップ式のものまたはねじ付きのもの
,B65D  45/32,・,半径方向圧力をかけるためのもの，例．閉鎖部材を囲む収縮可能なバンド
,B65D  45/34,・・,レバーで操作されるもの
,B65D  47/00,,充てんおよび排出装置または排出装置をもつ閉鎖具（液状の石けんのディスペンサＡ４７Ｋ５／１２）
,B65D  47/02,・,最初に充てんするためのものであり，かつ，その後の再充てんを防止するためのもの
,B65D  47/04,・,ポンプ以外の排出装置をもつ閉鎖具
,B65D  47/06,・・,注出のためのスパウトまたは管をもつもの；排出のためのノズルまたは流路をもつもの（スライド可能なスパウトをもつものＢ６５Ｄ４７／２６）
,B65D  47/08,・・・,関節連結されたまたはヒンジ接続された閉鎖具をもつもの
,B65D  47/10,・・・,脆弱な閉鎖具をもつもの
,B65D  47/12,・・・,取り外し可能な閉鎖具をもつもの
,B65D  47/14,・・・・,さらに閉鎖具保持手段をもつもの
,B65D  47/16,・・・,スパウトが排出液体に浸る時に，自動的に作動する閉鎖具をもつもの
,B65D  47/18,・・・,液滴を排出するためのもの；点滴器
,B65D  47/20,・・,排出を制御するための手動部材を含むもの（Ｂ６５Ｄ４７／３４が優先）
,B65D  47/22,・・・,可撓性の管を挟んで締め付ける動作により作動するもの
,B65D  47/24,・・・,ポペット弁をもつもの
,B65D  47/26,・・・,スライド弁をもつもの，例．スライド可能なスパウトで形成されるもの
,B65D  47/28,・・・・,直線運動をするもの
,B65D  47/30,・・・,プラグ弁をもつもの
,B65D  47/32,・・,通気手段をもつもの［３］
,B65D  47/34,・,ポンプを用いて排出が行われる閉鎖具
,B65D  47/36,・,排出口を設けるために穿孔，引裂き，引き剥がしまたは除去されるのに適合した脆弱部分をもつ閉鎖具（Ｂ６５Ｄ５１／１８が優先；穿孔可能な薄膜をもつキャップＢ６５Ｄ４１／２０，Ｂ６５Ｄ４１／５０）
,B65D  47/38,・・,引き続き排出口の制御弁として働く穿孔手段をもつもの
,B65D  47/40,・,液垂れ受部または液垂れ防止手段をもつもの
,B65D  47/42,・,パッドまたは類似の内容物塗布手段をもつもの（容器と結合されたまたは組み合わせたブラシＡ４６Ｂ１１／００）
,B65D  47/44,・・,容器が変形される時または内容物を塗布すべき面に対してパッドが押圧される時に開くスリットと結合しているもの（閉鎖具が面に対して押圧される時に開く弁を有する柔軟な管状容器Ｂ６５Ｄ３５／５４）
,B65D  49/00,,容器の再充てんを防止する装置または器具（最初に充てんするためのものであり，かつ，その後の再充てんを防止するためのものＢ６５Ｄ４７／０２）
,B65D  49/02,・,逆止弁
,B65D  49/04,・・,重力式弁
,B65D  49/06,・・・,付加的な負荷重りをもつもの
,B65D  49/08,・・,スプリング式弁
,B65D  49/10,・・,複数の弁の配置
,B65D  49/12,・,容器の開口動作において，容器の一体部分を破壊することによるもの
,B65D  50/00,,表示手段の有無を問わず，不正な開口または取り外しを妨げる手段をもつ閉鎖具，例．チャイルドプルーフ閉鎖具（妨げのための手段をもたない，不正開封を表示する閉鎖具または容器は，関連するグループ，例．Ｂ６５Ｄ４１／３２，Ｂ６５Ｄ５１／２０，を参照；閉鎖具の不正な開口または取り外しを妨げるまたは表示するための手段それ自体Ｂ６５Ｄ５５／０２）［５］
,B65D  50/02,・,複数の動作の組合せにより開口または取り外しできるもの［５］
,B65D  50/04,・・,同時動作，例．押し下げながら回す，持ち上げながら回す，一部を保持しながら他部を回す，の組合せを必要とするもの（Ｂ６５Ｄ５０／１０が優先；バヨネットカムを有し回転により固定されるキャップまたはカバーＢ６５Ｄ４１／０６，Ｂ６５Ｄ４１／３６）［５］
,B65D  50/06,・・,連続する異なる動作の組合せを必要とするもの（Ｂ６５Ｄ５０／１０が優先）［５］
,B65D  50/08,・・,閉鎖具または容器の変形により開口または取り外しできるもの［５］
,B65D  50/10,・・,閉鎖具の一部を容器と位置合わせした後でのみ取り外し得るもの［５］
,B65D  50/12,・,閉鎖具を偽装したまたは隠蔽した形態，例．容器の底を形成する取り外し可能な閉鎖具とともに用いられるダミーの閉鎖具［５］
,B65D  50/14,・,特別な開口用部材を用いてのみ開口または取り外しできるもの（切断，穿孔，またはカッター補助手段をもつ容器Ｂ６５Ｄ１７／４２；鍵で作動する閉鎖具の錠Ｂ６５Ｄ５５／１４）［５］
,B65D  51/00,,他に分類されない閉鎖具（圧力容器一般のための設計要素としてのカバーまたは類似の閉鎖具Ｆ１６Ｊ１３／００）
,B65D  51/02,・,液体用の広口びん，缶または類似の容器のためのゆるく係合する蓋またはカバーであって，容器を密封する手段をもたないもの（加熱調理容器のためのものＡ４７Ｊ３６／０６）
,B65D  51/04,・・,ヒンジ接続されたもの（Ｂ６５Ｄ５１／１０が優先）
,B65D  51/06,・・,折りたたみ可能なもの
,B65D  51/08,・・,容器の開口部を画定する壁部の内側または周囲に嵌まる軸方向突出部をもつもの，例．大型牛乳缶用
,B65D  51/10,・・,注出のために容器が傾けられたときに自動的に開くもの
,B65D  51/12,・・,可撓性の非弾性カバー
,B65D  51/14,・,容器の口部と密に係合して保持されるのに適合した剛性の円板または球状部材，例．保存用広口びんのための閉鎖板
,B65D  51/16,・,空気またはガスの通気手段をもつもの
,B65D  51/18,・,保護用外側キャップ状カバーをもつ閉鎖具の配置，または，二以上の協働する閉鎖具の配置
,B65D  51/20,・・,穿孔する，切断する，引き裂くまたは引き剥がすことにより開口される内側閉鎖具と協働するキャップ，蓋またはカバー
,B65D  51/22,・・・,内側閉鎖具を穿孔する，切断する，引き裂くまたは引き剥がすための手段をもつもの
,B65D  51/24,・,非閉鎖目的の補助装置と組み合わせたもの
,B65D  51/26,・・,内容物を適切な位置に保つための手段，例．弾性手段，をもつもの
,B65D  51/28,・・,付加物品または付加材料のための副容器をもつもの
,B65D  51/30,・・・,乾燥器のためのもの
,B65D  51/32,・・,内容物を塗布または撹拌するためのブラシまたはロッドをもつもの（点滴器Ｂ６５Ｄ４７／１８）
,B65D  53/00,,シール要素またはパッキング要素；液体または可塑的な材料により形成されるシーリング
,B65D  53/02,・,環または輪
,B65D  53/04,・,円板
,B65D  53/06,・,液体または可塑的な材料により形成されるシーリング
,B65D  53/08,・,充てん用小口または排出用小口をシールするのに適合した可撓性粘着ストリップ
,B65D  53/10,・,耐酸容器に特に適合することに特徴のあるもの
,B65D  55/00,,他に分類されない容器閉鎖具用付属品
,B65D  55/02,・,ロック装置；閉鎖具の不正な開口または取り外しを妨げるまたは示すための手段（びん用の保護カバーＢ６５Ｄ２３／０８；びんまたは広口びんの閉鎖具のための保護用キャップ状外側カバーＢ６５Ｄ４１／６２；加圧手段Ｂ６５Ｄ４５／００；不正な開口または取り外しを妨げる手段をもつ閉鎖具Ｂ６５Ｄ５０／００）［５］
,B65D  55/04,・・,ばねクリップ，例．金属線製または金属薄板製
,B65D  55/06,・・,変形可能，引裂き可能または引き剥がし可能な金属線，ひもまたはストリップ（ティアーストリップ，ひもまたは類似のものによって開口されるべく特に構成された容器Ｂ６５Ｄ１７／００；ティアーストリップをもつキャップまたはキャップ状閉鎖具Ｂ６５Ｄ４１／３２）；シールの使用
,B65D  55/08,・・・,容器首部を囲む環状要素
,B65D  55/10,・・,ロックピン
,B65D  55/12,・・,びんまたは広口びん上の受け部と協働する相対移動部分をもつ装置または手段
,B65D  55/14,・・,錠，例．符号錠または鍵操作錠，の適用
,B65D  55/16,・,取り外し可能な閉鎖部材の紛失を防止する装置
,,,包装要素の種類または型式
,B65D  57/00,,可撓性物品用の内部枠，または内部支持部材，例．スチフナー；積重ねまたは一まとめで包装される物品用の隔離部材，例．接着性物品の粘着防止用のもの
,B65D  59/00,,物品の部分の保護または物品をてん束するための差込栓，スリーブ，キャップまたは同様の剛性若しくは準剛性の要素，例．ねじ山保護部材，コーナー保護部材，チューブ用または棒状物品をてん束するための端部キャップ
,B65D  59/02,・,差込栓
,B65D  59/04,・,スリーブ，例．郵便物用チューブ
,B65D  59/06,・,キャップ
,B65D  59/08,・・,多角断面のもの
,B65D  61/00,,物品周囲に組み立てられるようにした，または物品に使用されるようにした外部枠組または外部支持部材（折りたたみ可能な容器Ｂ６５Ｄ５／００，Ｂ６５Ｄ６／１６，Ｂ６５Ｄ６／２４，Ｂ６５Ｄ８／１４）
,B65D  61/02,・,弾性継手付の管状枠組
,B65D  63/00,,物品の結束または支持のための可撓性長尺要素，例．ストラップ
,B65D  63/02,・,金属製のストラップ，テープ，またはバンド；それらの端部間の継手
,B65D  63/04,・・,要素の端部の変形により作られる継手
,B65D  63/06,・・,別体の固定部材の使用により作られる継手，例．それらの変形によるもの
,B65D  63/08,・・・,要素端部に取りつけたバックル，くさびまたは類似の鎖錠部材を用いる継手
,B65D  63/10,・,非金属製のストラップ，テープ，またはバンド；線状要素，例．紐，糸または金属線；それらの端部間の継手
,B65D  63/12,・・,要素端部の変形または結びにより作られる継手
,B65D  63/14,・・,別体の固定部材の使用により作られる継手
,B65D  63/16,・・・,要素端部に取りつけたバックル，くさびまたは類似の鎖錠部材を用いる継手
,B65D  63/18,・,取手または他の吊下げ手段を備えた要素
,B65D  65/00,,被包材または可撓性カバー；特殊な型または形の包装材（衝撃吸収特性を有する被包材または封筒Ｂ６５Ｄ８１／０３）
,＜注＞,,このサブクラスのタイトルに続く注（６）の“包装要素”の定義に注意する。
,B65D  65/02,・,被包材または可撓性カバー
,B65D  65/04,・・,矩形でないもの
,B65D  65/06,・・・,折りたたみできるフラップ，例．相互にかみあうフラップ，をもつもの
,B65D  65/08,・・・,固定要素，例．スライドファスナ，をもつもの
,B65D  65/10,・・,矩形のもの
,B65D  65/12,・・・,折りたたみやすくするための折り目をもつもの
,B65D  65/14,・・,接着材がぬられた部分をもつもの
,B65D  65/16,・・,光線の遮断部または透過部をもつもの
,B65D  65/18,・・・,透明部と不透明部をもつもの
,B65D  65/20,・・・,特殊波長の光線の遮断部をもつもの
,B65D  65/22,・・,細部
,B65D  65/24,・・・,内容物を位置決めるための突片やその突起物
,B65D  65/26,・・・,開封装置
,B65D  65/28,・・・・,ミシン目または弱め線
,B65D  65/30,・・・・,細溝，細穴または切り目
,B65D  65/32,・・・・,指でつまむための突片または類似の突起物
,B65D  65/34,・・・・,引裂き糸または類似の可撓性要素を取付けたもの
,B65D  65/36,・・・・,引裂きを案内するための補強
,B65D  65/38,・,特殊な型または形の包装材
,B65D  65/40,・・,特定の包装目的のためのラミネート材の応用
,B65D  65/42,・・,塗装されまたは浸み込まされた材料の応用
,B65D  65/46,・・,分解できる，溶解できるまたは食べられる材料の応用［３］
,B65D  67/00,,他に分類されない包装要素の種類または形式
,B65D  67/02,・,保管または輸送の利便のため，物品を一体に保持するクリップまたはクランプ
,,,包装体の種類または形式
,B65D  69/00,,包装要素の使用なしで保管または輸送の便宜のため共に結合された物品（包装の利便のため物品を結合するものＢ６５Ｂ１７／０２）
,B65D  71/00,,貯蔵または輸送の便宜のために，包装要素により一緒に保持される物品の束，例．ビールの缶または炭酸飲料の瓶のような複数の容器を互いに隔離する持運び可能なキャリア；ベール梱包体
,B65D  71/02,・,可撓性結束帯の配置
,B65D  71/04,・・,結束帯と物品または材料との間に配置される保護または支持要素，例．結束帯の擦り切れを防ぐためのもの，をもつもの
,B65D  71/06,・,包装要素，例．張力のかかったもの，により完全にまたは大部分が一緒に保持される複数の物品からなるもの［３］
,B65D  71/08,・・,熱によって収縮した被包材［３］
,B65D  71/10,・・・,挿入物を備えたもの［５］
,B65D  71/12,・・,単一のブランクを折り曲げることにより形成される包装要素［５］
,B65D  71/14,・・・,端壁がない，または端壁によって特徴付けられない筒形状のもの（スリーブＢ６５Ｄ５９／０４）［５］
,B65D  71/16,・・・・,物品位置決め要素をもつもの（Ｂ６５Ｄ７１／２４が優先）［５］
,B65D  71/18,・・・・・,上部または下部の壁から内側へ折り曲げられるタブ［５］
,B65D  71/20,・・・・・,筒形状の本体の折り曲げ線に沿ったスリットまたは開口［５］
,B65D  71/22,・・・・・,側壁に形成された開口［５］
,B65D  71/24,・・・・,仕切りをもつもの［５］
,B65D  71/26,・・・・・,上部または下部の壁から伸びるもの［５］
,B65D  71/28,・・・・,取手に特徴のあるもの［５］
,B65D  71/30,・・・・・,筒形状の包装要素と一体であるもの（Ｂ６５Ｄ７１／３２が優先）［５］
,B65D  71/32,・・・・・,指を入れる穴が形成されたもの［５］
,B65D  71/34,・・・・,弱め線または類似のものに特徴のあるもの［５］
,B65D  71/36,・・・,端壁を有することに特徴のあるもの［５］
,B65D  71/38,・・,二枚以上のブランクを折り曲げて連結することにより形成される包装要素［５］
,B65D  71/40,・,一枚のブランクを折り曲げることにより形成される包装要素によって部分的にのみ一緒に保持される複数の物品からなるもの［５］
,B65D  71/42,・・,単一のブランクを折り曲げて単層の要素が形成されるもの［５］
,B65D  71/44,・・・,取手に特徴のあるもの［５］
,B65D  71/46,・・,単一のブランクを折り曲げて筒形状の要素が形成されるもの［５］
,B65D  71/48,・・・,取手に特徴のあるもの［５］
,B65D  71/50,・,一枚のブランクを折り曲げることとは別の方法で形成される包装要素によって部分的にのみ一緒に保持される複数の物品からなるもの［５］
,B65D  71/52,・,取手を備えたトレー状の包装要素であって，複数の物品を貯蔵または輸送するためのもの（Ｂ６５Ｄ７１／１２，Ｂ６５Ｄ７１／３８，Ｂ６５Ｄ７１／４０，Ｂ６５Ｄ７１／５０が優先）［５］
,B65D  71/54,・・,仕切りのないもの（Ｂ６５Ｄ７１／６０，Ｂ６５Ｄ７１／６８が優先）［５］
,B65D  71/56,・・,単一の長手方向仕切りのあるもの（Ｂ６５Ｄ７１／６０，Ｂ６５Ｄ７１／６８が優先）［５］
,B65D  71/58,・・,一枚のブランクを折り曲げることにより形成され，かつ直立する仕切りのあるもの（Ｂ６５Ｄ７１／６０が優先）［５］
,B65D  71/60,・・,一枚のブランクを折り曲げることにより，開口部を備えた上部壁を有する筒形状の要素に形成され，開口部を通して物品が伸びるもの［５］
,B65D  71/62,・・・,二列の物品の間に長手方向仕切りを形成するように，互いに向けて曲げられた壁の部分をもつもの（Ｂ６５Ｄ７１／６４，Ｂ６５Ｄ７１／６６が優先）［５］
,B65D  71/64,・・・,物品をほぼ完全に取り囲む壁をもつもの（Ｂ６５Ｄ７１／６６が優先）［５］
,B65D  71/66,・・・,一列のみの物品を保持するためのもの［５］
,B65D  71/68,・・,二枚以上のブランクを折り曲げて連結することにより形成されるもの（Ｂ６５Ｄ７１／７２が優先）［５］
,B65D  71/70,・,多数の物品をまとめるための凸部または凹部を備えたトレイ，例．積み重ねのための中間要素［５］
,B65D  71/72,・・,一枚以上のブランクを折り曲げることにより形成され，物品が壁の開口部に挿入されるもの［５］
,B65D  73/00,,カード，シートまたはウエブに取付けられた物品からなる包装体
,B65D  73/02,・,ウエブに取付けられた物品，例．小型電気部品
,B65D  75/00,,柔軟シート材料のストリップ，シート，ブランク，チューブ，またはウェブ，例．折りたたまれた被包材，で一部または全体が包まれた物品または材料からなる包装体（Ｂ６５Ｄ７１／００が優先）［５］
,B65D  75/02,・,折りたたみまたは巻かれたストリップまたはシートで，部分的に包まれた物品，例．被包新聞紙
,B65D  75/04,・,単一のシートまたは被包材のブランクにより完全に包まれた物品または材料
,B65D  75/06,・・,最初からチューブ状に形成された単一のシートまたはブランクにおけるもの
,B65D  75/08,・・・,折りたたみにより密封されたチューブの端部をもつもの
,B65D  75/10,・・・,ねじりにより密封されたチューブの端部をもつもの
,B65D  75/12,・・・,偏平化してさらに熱溶着により密封されたチューブ端部をもつもの
,B65D  75/14,・・,内容物が置かれた部分から，内容物の全側面周囲に折りまげられた，単一のシートまたはブランクにおけるもの
,B65D  75/16,・・・,被包材の直立する部分がひねりにより密封されるもの
,B65D  75/18,・・・,被包材の直立する部分が一定または不定の折り目やひだにより密封されるもの，例．一体に包まれた包装
,B65D  75/20,・・,内容物の周りで折り重ねそして対向自由縁部を，例えば感圧性接着剤，クリンプ，熱溶着または溶着によって，結合したシートやブランクにおけるもの
,B65D  75/22,・・・,内容物収納のための凹部が設けられるシートまたはブランク
,B65D  75/24,・・・・,さらに一連の物品または多量の資材を収納する数個の凹部で形成されたもの
,B65D  75/26,・,積層シートまたは被包材のブランクに全体が包まれた物品または材料
,B65D  75/28,・,複合，すなわち連繋または相互連結する２以上のシートまたはブランクにより形成された被包材に全体が包まれた物品または材料
,B65D  75/30,・・,縁部を，例えば感圧性接着剤，クリンプ，熱溶着または溶接によって結合した２つの対向シートまたはブランク間に包まれた物品
,B65D  75/32,・・・,１方または両方のシートまたはブランクに内容物収納のための凹部が設けられたもの
,B65D  75/34,・・・・,さらに一連の物品または多量の資材の収納に数個の凹部をもつもの
,B65D  75/36,・・・・,１方のシートまたはブランクが凹部をもち他方が比較的堅い平らなシート状であるもの，例．ブリスターパッケイジ
,B65D  75/38,・,一方を他方の内側に配置した２以上の被包材に包まれた物品または材料
,B65D  75/40,・,供給された連続物品または材料の一定量をウエブ，例．折りたたまれたまたは管状のウエブ，に包むことにより，または液体，準液体もしくは可塑物で満たされたチューブを細分することにより，形成された包装体
,B65D  75/42,・・,連結包装体の鎖
,B65D  75/44,・・,ウエブや管から切断された個々の包装体
,B65D  75/46,・・・,物品を包含するもの
,B65D  75/48,・・・,液体，準液体またはペーストを含むもの，例．クッション形包装体
,B65D  75/50,・・・・,四面体包装体
,B65D  75/52,・,細部
,B65D  75/54,・・,カード，引換券類，または他の差込物あるいは附属品（開口装置Ｂ６５Ｄ７５／７０）
,B65D  75/56,・・・,取手または他の吊下手段
,B65D  75/58,・・,包装体製造中に附加または一体とされる開口または内容物排出装置
,B65D  75/60,・・・,脆弱な閉鎖シーム
,B65D  75/62,・・・,切断または穿孔部，例．閉鎖合せ目におけるもの
,B65D  75/64,・・・,被包材の固着されていない部分により形成される摘み
,B65D  75/66,・・・,挿入されたまたは適用された引裂き糸または類似の可撓性要素
,B65D  75/68,・・・・,被包材の閉塞部を通り，または被包材の層間に延長するもの
,B65D  75/70,・・・,剛性の切断または引裂き装置
,B65D  77/00,,予め形成された容器，例．箱，カートン，大袋または袋，に物品または材料を収納することにより形成された包装体
,B65D  77/02,・,剛性または準剛性容器に収納された被包物品
,B65D  77/04,・,一方が他方内に配置された２以上の容器に収納された物品または材料
,B65D  77/06,・・,剛性容器内に配置された可撓性容器に収納された液体または準液体
,B65D  77/08,・,単一容器の充てん中形成される別個の区画に収納された材料，例．異種材料
,B65D  77/10,・,充てん後形成される容器の密封部
,B65D  77/12,・・,容器の口部を潰し平滑にしそして折り曲げずに固着することによるもの，例．感圧性接着剤，熱溶着，溶接または別体の固着部材を取りつけることによるもの
,B65D  77/14,・・,口部を平滑にし，引き続いて折り曲げるかロールをかけることによるもの
,B65D  77/16,・・,口部を潰しそしてねじることによるもの
,B65D  77/18,・・・,さらに変形可能なクリップや結束具により固着されるもの
,B65D  77/20,・・,別体の蓋またはカバーを取付けることによるもの
,B65D  77/22,・,細部
,B65D  77/24,・・,容器充てん中付加または組み込まれる挿入物や附属品（開口装置Ｂ６５Ｄ７７／３０）
,B65D  77/26,・・・,物品の位置決めまたは保護用の要素または装置
,B65D  77/28,・・・,カード，引換券類または飲用ストロー
,B65D  77/30,・・,容器の充てんまたは密封中に付加または組み込まれる開口または内容物取出装置
,B65D  77/32,・・・,引裂き紐または類似の可撓性要素
,B65D  77/34,・・・・,口部の密封で包まれたもの
,B65D  77/36,・・・・,蓋，カバーまたは容器口部を固着する被包材，ラベルまたは他のシート材料の要素の下部に設けられたもの
,B65D  77/38,・・・,脆弱な閉鎖シーム
,B65D  77/40,・・・,剛性な切断または引裂き装置
,B65D  79/00,,他類に分類されない包装体の種類または細部
,B65D  79/02,・,誤った貯蔵または輸送を指示する装置
,,,特殊な型式，形状または特別な輸送，貯蔵，分配問題のある生物，物品または材料に特に適用された容器，包装要素または包装体
,B65D  81/00,,特別な輸送もしくは貯蔵の問題を示す内容物のための，または，内容物の取出後に包装目的以外に使用されるのに適合した，容器，包装要素または包装体
,B65D  81/02,・,内容物を機械的損傷から保護するのに特に適合したもの［６］
,B65D  81/03,・・,衝撃吸収特性を有する被包材または封筒，例．気泡フィルム［６］
,B65D  81/05,・・,包装体の壁または他の内容物から間隔をおいて内容物を保持するもの（Ｂ６５Ｄ８１／０３が優先）［６］
,B65D  81/07,・・・,弾性懸架手段を用いるもの［６］
