インデキシングフラグ,記号,ドット,タイトル
,F28F   9/22,・,連続する区画内へ熱交換媒体を導くための装置，例．案内板の配置
,F28F   9/24,・,熱交換媒体の乱流促進のための装置，例．板によるもの（Ｆ２８Ｆ１／３８が優先；一般的なものＦ１５Ｄ）
,F28F   9/26,・,熱交換要素，例．放熱器，の異なった部分を連結するための装置（水加熱器内における異なった部分の連結Ｆ２４Ｈ９／１４）
,F28F  11/00,,漏れやすい管または導管を密封するための装置（パイプ内またはパイプからの流れの停止一般Ｆ１６Ｌ５５／１０）
,F28F  11/02,・,互いに独立して挿入および操作される閉鎖要素，例．ワッシャ，を用いるもの（Ｆ２８Ｆ１１／０６が優先）
,F28F  11/04,・,中央操作棒に取り付けられる対の閉鎖要素，例．ワッシャ，を用いるもの（Ｆ２８Ｆ１１／０６が優先）
,F28F  11/06,・,自動管閉鎖装置を用いるもの
,F28F  13/00,,熱伝達を修正，例．増加，減少，するための装置（Ｆ２８Ｆ１／００～Ｆ２８Ｆ１１／００が優先）
,F28F  13/02,・,流体の境界に影響をおよぼすことによるもの（境界層制御一般Ｆ１５Ｄ）
,F28F  13/04,・,熱交換面における凝縮水の連続膜の形成を妨げることによるもの，例．水滴形成を促進することによる
,F28F  13/06,・,熱交換媒体の流れの様式に影響を与えることによるもの
,F28F  13/08,・・,流路の横断面を変えることによるもの
,F28F  13/10,・・,流れに対して脈動を与えることによるもの，例．音波振動による
,F28F  13/12,・・,乱流を起こすことによるもの，例．かきまぜによるもの，循環力の増加によるもの（Ｆ２８Ｆ１３／０８が優先）
,F28F  13/14,・,導管の壁に熱伝導度の異なる帯域をつけることによるもの
,F28F  13/16,・,熱交換媒体に静電場を与えることによるもの
,F28F  13/18,・,被覆材を適用することによるもの，例．放射熱を吸収，放射熱を反射；表面処理によるもの，例．つや出し
,F28F  17/00,,熱交換装置から氷または水の除去
,F28F  19/00,,沈積物の形成または腐食の予防，例．ろ過器を用いるもの
,F28F  19/01,・,固体物質を熱交換流体から分離するための手段を用いることによるもの，例．フィルタ［６］
,F28F  19/02,・,被覆材，例．ガラスまたはエナメル被膜，の使用による
,F28F  19/04,・・,ゴム；プラスチック物質；ワニスによるもの
,F28F  19/06,・・,金属によるもの
,F28F  21/00,,特別の材料の選択に特徴のある熱交換装置の構造
,F28F  21/02,・,炭素，例．黒鉛
,F28F  21/04,・,セラミック；コンクリート；天然石
,F28F  21/06,・,プラスチック材料
,F28F  21/08,・,金属
,F28F  23/00,,中間熱交換物質の使用に関する特徴，例．組成の選択
,F28F  23/02,・,液状態で同様にえられまたは維持できる装置
,F28F  25/00,,散水式冷却器の構成要素（熱伝達を増加するための配置Ｆ２８Ｆ１３／００；制御配置Ｆ２８Ｆ２７／００）
,F28F  25/02,・,分配，循環，または流体溜のためのもの（噴射または噴霧一般Ｂ０５Ｂ，Ｄ）
,F28F  25/04,・・,分配または受液とい
,F28F  25/06,・・,噴射ノズルまたは噴射パイプ
,F28F  25/08,・・,はねかけ板または格子，例．液体噴射を液体膜に変えるためのもの；接触面積を増加させるためのろ過要素またはろ床（充填要素一般Ｂ０１Ｊ１９／３０，Ｂ０１Ｊ１９／３２）
,F28F  25/10,・,ガスまたは蒸気を供給するためのもの
,F28F  25/12,・・,ダクト；案内羽根，例．別の区域へ流れを運ぶためのもの
,F28F  27/00,,熱交換または熱伝達装置のため特に適した制御装置または安全装置
,F28F  27/02,・,異なる流路間に熱交換媒体の分配を制御するためのもの（案内板または案内羽根の配置Ｆ２８Ｆ９／２２，Ｆ２８Ｆ２５／１２）
,F28F  99/00,,このサブクラスの他のグループに分類されない主題事項［８］
,F28G,,熱交換管または熱伝達管，例．ボイラの水管，の内面または外面の清掃（パイプまたはチューブの清掃一般Ｂ０８Ｂ９／０２；ボイラが作動中にボイラから水，無機物，またはスラッジを除去する機器または装置，またはボイラが運転されている間所定位置にとどまる同上の機器または装置，または他のどのような効用も伴わないボイラーに特に適用された同上の機器または装置Ｆ２２Ｂ３７／４８；燃焼生成物または燃焼残滓の除去または処理Ｆ２３Ｊ；熱交換装置からの氷の除去Ｆ２８Ｆ１７／００）
,＜索引＞,,清掃の機器：非回転；回転；その他；細部　１／００；３／００；１３／００；１５／００
,,,清掃の方法：ねじり；振動；フラッシングまたは洗浄；燃焼によるもの；その他　５／００；７／００；９／００；１１／００；１３／００
,,,方法の組み合わせ　１３／００
,F28G   1/00,,非回転，例．往復動，機器（Ｆ２８Ｇ３／００が優先）
,F28G   1/02,・,はけをもつもの（はけＡ４６Ｂ）
,F28G   1/04,・,関節のある道具をもつもの，例．鎖状に組み立てられたもの
,F28G   1/06,・,コイル状針金道具をもつもの，すなわちかご形
,F28G   1/08,・,スクレーパ，ハンマまたはカッタをもつもの，例．固定的に取り付けたもの
,F28G   1/10,・・,弾性的に取り付けたもの
,F28G   1/12,・,流体推進スクレーパ，弾丸または固体様のもの
,F28G   1/14,・,引き通し棒
,F28G   1/16,・,くずを除去するため流体噴射を用いるもの（Ｆ２８Ｇ１／１２が優先）
,F28G   3/00,,回転機器
,F28G   3/02,・,研摩具をもつもの
,F28G   3/04,・,はけをもつもの（はけＡ４６Ｂ）
,F28G   3/06,・,関節のある道具をもつもの，例．鎖状に組み立てられたもの
,F28G   3/08,・,コイル状針金道具をもつもの，すなわちかご形
,F28G   3/10,・,スクレーパ，ハンマまたはカッタをもつもの，例．固定的に取り付けたもの
,F28G   3/12,・・,弾性的に取り付けたもの
,F28G   3/14,・・,遠心力により動作位置に投入されるもの
,F28G   3/16,・,くずを除去するための流体噴射を用いるもの
,F28G   5/00,,ねじりによる清掃（振動によるものＦ２８Ｇ７／００）
,F28G   7/00,,振動による清掃
,F28G   9/00,,フラッシングまたは洗浄による清掃，例．化学的溶剤による（くずを除去するため流体噴射を用いる機器Ｆ２８Ｇ１／１６，Ｆ２８Ｇ３／１６）
,F28G  11/00,,燃焼法による清掃，例．爆竹（ｓｑｕｉｂｓ）を用いるもの，移動バーナを用いるもの
,F28G  13/00,,グループＦ２８Ｇ１／００～Ｆ２８Ｇ１１／００に包含されない機器または方法；グループＦ２８Ｇ１／００～Ｆ２８Ｇ１１／００に包含される機器または方法の組み合わせ
,F28G  15/00,,細部（沈積物の厚さの測定Ｇ０１Ｂ）
,F28G  15/02,・,清掃具の支持装置，例．フレーム
,F28G  15/04,・,供給または駆動装置，例．動力駆動
,F28G  15/06,・・,自動的逆動装置
,F28G  15/08,・,導管内の清掃具の配置場所
,F28G  15/10,・,被清掃面の境界を定めるための覆い
,F41,,武器
,＜注＞,,（１）シミュレータは一般にクラスＧ０９に包含されるが，このクラスはシミュレーションの特徴を有する，例．いわゆる“机上軍事演習”用の装置におけるような，演習および訓練のための装置も包含する。［４］
,,,（２）このクラスにおいては，下記の用語または表現は以下に示す意味で用いる：
,,,―“小火器”は一般に発射のため片手または両手で保持される火器を意味するが，この用語は発射中三脚台または類似物上に支持される軽機関銃も含む；［５］
,,,―“銃”は飛しょう体を発射するための砲身および引金または発射機構をもつすべての武器を意味する；それは砲または小火器の一部でありうる。それは燃焼性または爆発性推進装薬，空気圧，電磁気または他の推進力を使用しうる；［５］
,,,―“リボルバ型銃”は，薬室として継続的に使用される回転するドラム型の弾倉を有する銃を意味する；［５］
,,,―“リボルバ”はリボルバ型銃を意味する。［５］
,,,―“半自動火器”は，引金が作動して弾丸が発射されると，次の弾丸が発射できるように，引金が再び作動状態になる火器を意味する；
,,,―“自動火器”は最初の発射圧力が引金にかかっている間は発射を続ける火器を意味する；
,,,―“照準”は，いわゆる“照準”器によって定められた方向と目標の方向とを視覚的に一致させることを意味する；
,,,―“照準合わせ”は発射体が目標に命中するように，武器の照準方向を修正することを意味する；
,,,―“照準する”とは目標に命中するように武器を正しい位置に定めることを意味する。
,,,（３）クラスＦ４２のタイトルの後の注（２）に記載されている“発射体”，“飛しょう体”，および“ロケット”の定義に注意すること。［４］
,,,武器；爆破
,F41A,,小火器と砲，例．大砲；に共通の機能的特徴または細部；小火器架または砲架［５］
,＜注＞,,（１）このサブクラスは小火器および砲の両方に一般に適用しうる形式であると考えられる，または共通する固有の機能に関係すると考えられる特徴または細部を包含する。［５］
,,,（２）このような特徴または細部は，たとえそれらが小火器にのみまたは砲にのみ適用されると述べていても，このサブクラスに分類される。［５］
,,,（３）クラスＦ４１のタイトルの後の注（２）に記載されている定義に注意すること。［５］
,＜索引＞,,推進の形式　１／００
,,,銃尾栓機構　３／００
,,,閉鎖解放機構　５／００
,,,銃の再装てん，外部に動力を備えた銃　７／００
,,,給弾または装てん，弾倉　９／００
,,,組み立ての特徴，モジュールの概念，連結式または折りたたみ式銃　１１／００
,,,冷却，加熱，換気，吹出し　１３／００
,,,抽筒子，蹴子　１５／００
,,,安全装置　１７／００
,,,発射または引金機構，撃鉄起こし　１９／００
,,,砲身，銃身，銃砲口取付具　２１／００
,,,砲架，例．車両上　２３／００
,,,後座できるもの　２５／００
,,,俯仰または旋回できるもの　２７／００
,,,清掃または潤滑　２９／００
,,,試験　３１／００
,,,訓練への適用　３３／００
,,,その他の付属具または細部　３５／００
,,,このサブクラスの他のグループに分類されない主題事項　９９／００
,F41A   1/00,,爆発性または燃焼性の推進装薬の使用に特徴のある飛しょう体の推進（爆発性または燃焼性の推進装薬を使用しない飛しょう体の発射Ｆ４１Ｂ；ロケットまたは魚雷の発射Ｆ４１Ｆ３／００；飛しょう体の噴進Ｆ４２Ｂ１５／００）［５］
,F41A   1/02,・,推進力増加のため継続的手段を用いる超高速飛しょう体の推進，例．砲身の長さ方向に沿って配置された最初の推進装薬を継続的に用いるもの；飛しょう体の多段階推進［５］
,F41A   1/04,・,液体またはガス状燃料，例．混合発火性燃料，の燃焼を用いる飛しょう体推進［５］
,F41A   1/06,・,俯仰角または装薬の諸元を変えないで射程を調整するもの，例．推進装薬ガスの一部の通気によるもの，または薬包または燃焼室の容量の調整によるもの［５］
,F41A   1/08,・,無反動銃，すなわち後座しない推進手段を有する銃砲［５］
,F41A   1/10,・・,反動を平衡させるために用いられる対抗発射体［５］
,F41A   3/00,,銃尾栓機構，例．ロック装置［５］
,F41A   3/02,・,閉鎖動作，すなわち主尾栓の開口運動が砲身軸を横断するもの［５］
,F41A   3/04,・・,軸まわりに回転する尾栓閉鎖機構を有するもの［５］
,F41A   3/06,・・・,閉鎖機構の後方で銃砲身軸を横断する水平軸のまわりに回転するもの（Ｆ４１Ａ３／０８が優先）［５］
,F41A   3/08,・・・,回転可能に取り付けられたねじ山状または部分ねじ山状の閉塞栓を備えているもの（Ｆ４１Ａ３／３０が優先）［５］
,F41A   3/10,・・,滑動する尾栓閉鎖機構を有するもの，例．縦に［５］
,F41A   3/12,・,遊底式，すなわち主尾栓開口運動が銃砲身軸に平行であるもの［５］
,F41A   3/14,・・,固定型遊底ロック，すなわち遊底または遊底の取手および砲身または尾栓外筒上にそれぞれ固定して取り付けられたロック部材を有するもの［５］
,F41A   3/16,・・・,砲身軸まわりの回転運動を生じさせる閉鎖部材，例．回転する円筒遊底ロック装置［５］
,F41A   3/18,・・・・,手動の［５］
,F41A   3/20,・・・・・,まっすぐに引いて操作する遊底ロック装置，すなわち操作する手が砲身軸に平行な直線運動のみを行うもの［５］
,F41A   3/22,・・・・・,ロックが砲身軸を横切って操作取手またはレバーをまわすことによって行われるもの［５］
,F41A   3/24,・・・・・・,操作取手またはレバーの一部を形成するロック部材［５］
,F41A   3/26,・・・・,半自動的または自動的に操作されるもの，例．滑動できる遊底送弾子および回転遊底を有するもの［５］
,F41A   3/28,・・・・・,回転しない遊底上に固定したロック部材および砲身または尾栓外筒上に取り付けられた回転するロック部材を有するもの，例．回転可能な環［５］
,F41A   3/30,・・・・,連結手段，例．ロックラグ，ねじ山［５］
,F41A   3/32,・・・,遊底が砲身軸を横断する仮想の軸のまわりに揺動するもの［５］
,F41A   3/34,・・・,遊底がさらに砲身軸を横断する滑動をするもの［５］
,F41A   3/36,・・,半固定遊底ロック，すなわち遊底上もしくは砲身または尾栓外筒上に移動自在に取り付けられたロック部材を有するもの［５］
,F41A   3/38,・・・,揺動するロック部材を有するもの，例．軸まわりに回転するレバーまたは翼［５］
,F41A   3/40,・・・・,遊底上に取り付けられるもの（Ｆ４１Ａ３／４２が優先）［５］
,F41A   3/42,・・・・,手動の［５］
,F41A   3/44,・・・,滑動するロック部材を有するもの，例．ボール，ローラー［５］
,F41A   3/46,・・・・,遊底上に取り付けられるもの（Ｆ４１Ａ３／４８が優先）［５］
,F41A   3/48,・・・・,手動の［５］
,F41A   3/50,・・・,トグルジョイントロック，例．クランク操作の［５］
,F41A   3/52,・・・・,手動の［５］
,F41A   3/54,・・,非ロック形式の遊底ロック，すなわち慣性で操作されるもの［５］
,F41A   3/56,・・・,遊底が滑動する付加重量体で動作するもの［５］
,F41A   3/58,・,折り曲げ式尾栓機構，例．散弾銃用［５］
,F41A   3/60,・,２つ以上の砲身をもつ銃の尾栓機構（Ｆ４１Ａ３／５８が優先；回転銃砲用Ｆ４１Ｆ１／１０）［５］
,F41A   3/62,・,機械的ロック動作に加えるため，または尾栓開口動作を遅らせるため燃焼ガス圧力を用いるもの［５］
,F41A   3/64,・,尾栓体の取り付け；尾栓体または尾栓体取り付けのための付属具［５］
,F41A   3/66,・・,尾栓外筒または枠；尾筒［５］
,F41A   3/68,・・,遊底止め，すなわち遊底の開口動作を制限する手段［５］
,F41A   3/70,・・,はね返り防止装置，すなわち発射位置からの遊底のはね返りを防ぐもの［５］
,F41A   3/72,・・,操作取手またはレバー；尾栓体または遊底へのそれらの取り付け［５］
,F41A   3/74,・・,尾栓機構におけるガス漏洩防止のための閉塞または密封装置［５］
,F41A   3/76,・・・,薬室の前端と砲身の後端との間のすき間を密封するために特に適用されるもの，例．リボルバまたはリボルバ型銃用密封装置［５］
,F41A   3/78,・・,遊底緩衝装置または復座装置［５］
,F41A   3/80,・・・,調整可能なばね緩衝装置［５］
,F41A   3/82,・・・,コイルばね緩衝装置（Ｆ４１Ａ３／８０が優先）［５］
,F41A   3/84,・・・・,銃床内に取り付けられるもの［５］
,F41A   3/86,・・・・,砲身下に取り付けられるもの［５］
,F41A   3/88,・・・・,砲身のまわりに取り付けられるもの［５］
,F41A   3/90,・・・,流体緩衝装置［５］
,F41A   3/92,・・・・,調整可能なもの［５］
,F41A   3/94,・・・・,ばね緩衝装置と結合したもの［５］
,F41A   5/00,,自動的にロックを解くために推進装薬のエネルギにより作動する機構または方式［５］
,F41A   5/02,・,反動で作動するもの［５］
,F41A   5/04,・・,後座中，砲身が傾くもの［５］
,F41A   5/06,・・,後座中，砲身が縦軸のまわりに回転するもの［５］
,F41A   5/08,・・,解除動作中，尾栓または遊底に作用する加速レバーを有するもの［５］
,F41A   5/10,・・,移動自在の慣性重量体を有するもの［５］
,F41A   5/12,・・・,固定砲身をもつ銃に取り付けられるもの［５］
,F41A   5/14,・・,砲身止め，すなわち所定の位置，例．後座位置，に後座する砲身を保持するための装置［５］
,F41A   5/16,・・,弾丸発射後前方に動く砲身を有するもの［５］
,F41A   5/18,・,ガスで作動するもの［５］
,F41A   5/20,・・,砲身と同軸に配置されたガスピストンを用いるもの［５］
,F41A   5/22,・・,２つ以上のガスピストンを有するもの［５］
,F41A   5/24,・・,遊底またはロック部材に対するガス圧力の直接作用によるもの［５］
,F41A   5/26,・・,砲身からガスを流出させるための装置または方式（Ｆ４１Ａ５／２０～Ｆ４１Ａ５／２４が優先）［５］
,F41A   5/28,・・・,調整可能な方式［５］
,F41A   5/30,・,ガス作動または後座作動，例．ガス作動または後座作動方式の選択［５］
,F41A   5/32,・,エネルギ蓄積方式，すなわち砲身またはガスピストン後座中に蓄積されたエネルギにより尾栓を開く方式［５］
,F41A   5/34,・・,ばね蓄積器［５］
,F41A   5/36,・・,流体蓄積器［５］
,F41A   7/00,,自動発射前に尾栓または遊底または砲身を開始位置にもってゆくための補助機構（操作取手またはレバーＦ４１Ａ３／００）；外部に動力を備えた銃のための駆動装置（回転砲用給弾機構Ｆ４１Ｆ１／００）；遠隔制御銃の装てん器［５］
,F41A   7/02,・,機関銃再装てん器，例．手動の［５］
,F41A   7/04,・・,流体で作動されるもの［５］
,F41A   7/06,・・,電気的に作動されるもの［５］
,F41A   7/08,・,外部に動力を備えた銃のための駆動装置，すなわち自動発射中に外部の力により尾栓または遊底を動かすための駆動装置［５］
,F41A   7/10,・・,カム溝のある回転する円筒状ドラムを用いるもの［５］
,F41A   9/00,,弾薬の補給または装てん（空気銃砲において弾倉から飛しょう体を補給または装てんするための適用Ｆ４１Ｂ１１／５０）；弾倉；抽筒のための案内手段（弾薬包抽筒子または蹴子１５／００）［５］
,F41A   9/01,・,弾帯のない弾薬の補給［５］
,F41A   9/02,・・,輪状コンベヤを用いるもの，例．星型輪状コンベヤ［５］
,F41A   9/03,・・,ねじまたはらせん回転式コンベヤを用いるもの［５］
,F41A   9/04,・・,多数の弾薬を運ぶ無端鎖ベルトを用いるもの［５］
,F41A   9/05,・・・,縦に連続しているもの［５］
,F41A   9/06,・・,周期的に動くコンベヤを用いるもの，すなわち復行程中に弾薬がからになるかまたははずれる弾薬押出器または送弾子をもつコンベヤ［５］
,F41A   9/07,・・・,往復運動をするコンベヤ，すなわち給弾行程中多数の弾薬を押出すコンベヤ［５］
,F41A   9/09,・・・,可動の弾薬送弾子または装てんトレイ，例．弾倉からの給弾用［５］
,F41A   9/10,・・・・,軸のまわりに旋回するものまたは揺動するもの［５］
,F41A   9/11,・・・・・,水平面内で［５］
,F41A   9/12,・・・・・・,小火器内に取付けられるもの［５］
,F41A   9/13,・・・・・,垂直面内で［５］
,F41A   9/14,・・・・・・,砲身軸を横切るもの［５］
,F41A   9/15,・・・・・・・,小火器内に取り付けられるもの［５］
,F41A   9/16,・・・・・・,砲身軸に平行なもの［５］
,F41A   9/17,・・・・・・・,小火器内に取り付けられるもの［５］
,F41A   9/18,・・・・・・・・,砲身下の弾倉から給弾されるもの［５］
,F41A   9/19,・・・・・・・・,銃床に取り付けられた弾倉から給弾されるもの［５］
,F41A   9/20,・・・・,滑動するもの，例．往復運動をするもの［５］
,F41A   9/21,・・・・・,垂直方向に（Ｆ４１Ａ９／２３が優先）［５］
,F41A   9/22,・・・・・,水平方向に（Ｆ４１Ａ９／２３が優先）［５］
,F41A   9/23,・・・・・,小火器内に取り付けられるもの［５］
,F41A   9/24,・・,給弾部材として可動の弾倉または挿弾子を用いるもの［５］
,F41A   9/25,・・・,滑動する挿弾子を用いるもの［５］
,F41A   9/26,・・・,回転ドラム弾倉を用いるもの［５］
,F41A   9/27,・・・・,リボルバ型銃におけるもの［５］
,F41A   9/28,・・・・・,小火器型の（リボルバにおけるものＦ４１Ｃ３／１４）［５］
,F41A   9/29,・,弾帯に付けた弾薬の補給［５］
,F41A   9/30,・・,スプロケット式弾帯送り装置［５］
,F41A   9/31,・・・,薬きょう取外し手段を有するもの［５］
,F41A   9/32,・・,往復滑動式弾帯送り装置［５］
,F41A   9/33,・・・,薬きょう取外し手段を有するもの［５］
,F41A   9/34,・・,弾倉から（弾帯に付けた弾薬それ自体Ｆ４１Ａ９／７９）［５］
,F41A   9/35,・,多連装銃の給弾［５］
,＜注＞,,多連装銃の給弾に特に適合しない，給弾部材または一般的に重要な概念はグループ９／０１または９／２９に分類される。［５］
,F41A   9/36,・・,回転砲用給弾機構［５］
,F41A   9/37,・,同じ銃に２種類以上の弾薬を補給するもの；両側から給弾するもの［５］
,＜注＞,,２種類以上の弾薬の補給または両側からの給弾に特に適合しない給弾部品または一般的に重要な概念はグループ９／０１または９／２９に分類される。［５］
,F41A   9/38,・,装てん装置，すなわち弾薬を発射位置にもってゆくもの［５］
,F41A   9/39,・・,込め装置［５］
,F41A   9/40,・・・,尾栓体そのものが込め具であるもの［５］
,F41A   9/41,・・・・,砲枠上の箱型弾倉から弾帯のない弾薬を薬室に押し込むもの［５］
,F41A   9/42,・・・,尾栓体から分離した込め具［５］
,F41A   9/43,・・・・,鎖型込め具［５］
,F41A   9/44,・・・・,流体作動のピストン式込め具［５］
,F41A   9/45,・・,薬室または砲身が全体として装てん位置と発射位置間で傾きうるもの［５］
,F41A   9/46,・・,薬室が装てんのため一方から他方に動きうる２つの相補的部材で形成されるもの［５］
,F41A   9/47,・・,装てんのため前方へ滑動する砲身または砲身部品の使用［５］
,F41A   9/48,・・,重力によるもの［５］
,F41A   9/49,・,内部動力駆動装置，すなわち推進装薬のエネルギで作動されるもの，例．カップリング，クラッチ，エネルギ蓄積器［５］
,F41A   9/50,・,外部動力方式または制御方式［５］
,F41A   9/51,・・,ブースター，すなわち外部動力装置［５］
,F41A   9/52,・,自動または弾倉装てんから手動装てんに変えるための装置［５］
,F41A   9/53,・,装てん状況表示器，すなわち薬室内に薬包があることを表示するもの［５］
,F41A   9/54,・,薬包ガイド，止め具，位置決め装置，例．抽筒用［５］
,F41A   9/55,・・,薬室またはその近くに取り付けられた固定ガイド手段［５］
,F41A   9/56,・・,可動ガイド手段［５］
,F41A   9/57,・・・,可とう性シュート，例．弾倉から銃砲へ弾帯の付いた弾薬をガイドするためのもの［５］
,F41A   9/58,・・,薬包止め具；薬包位置決め装置［５］
,F41A   9/59,・,挿弾子または弾倉用蹴子，例．空のときの［５］
,F41A   9/60,・,空薬きょうまたは弾帯リンク収集器または捕収器（Ｆ４１Ａ９／８１が優先）［５］
,F41A   9/61,・,弾倉［５］
,F41A   9/62,・・,弾倉内に残った弾薬数を表示する手段を有するもの，例．最終段弾数表示器（最終段発射安全器Ｆ４１Ａ１７／３４）［５］
,F41A   9/63,・・,他の弾倉との着脱自在の結合に特に適合するもの［５］
,F41A   9/64,・・,弾帯のない弾薬用［５］
,F41A   9/65,・・・,薬包追従子を有する箱型弾倉［５］
,F41A   9/66,・・・・,装てんのための弾倉上の装置（弾倉への再装てんのための装置または用具Ｆ４１Ａ９／８３）［５］
,F41A   9/67,・・・・・,薬包追従子の押下げのため，またはそれを押下げ位置にロックするための手段を有するもの［５］
,F41A   9/68,・・・・,複数弾倉，例．縦列配置弾倉［５］
,F41A   9/69,・・・・,薬包の並列またはジグザグ配列に特徴があるもの［５］
,F41A   9/70,・・・・,弾倉内に排出するための装置，例．薬包追従子または排出口［５］
,F41A   9/71,・・・・,弾倉内で容量を変えるための装置；薬包の寸法または形式を変えるためのアダブタまたは挿入具［５］
,F41A   9/72,・・・,管状弾倉，すなわち弾倉が縦に連続して薬包を収容するもの［５］
,F41A   9/73,・・・,ドラム弾倉［５］
,F41A   9/74,・・・・,放射状に配置された薬包を有するもの［５］
,F41A   9/75,・・・・,らせん状の弾薬通路を有するもの［５］
,F41A   9/76,・・・,弾倉が無端鎖コンベヤを有するもの［５］
,F41A   9/77,・・・,弾倉がねじコンベヤを有するもの［５］
,F41A   9/78,・・・,弾倉が往復運動コンベヤを有するもの［５］
,F41A   9/79,・・,弾帯に付けられた弾薬用［５］
,F41A   9/80,・・・,隣接弾倉の弾帯の急速連結装置を有するもの［５］
,F41A   9/81,・・・,弾帯リンクまたは空薬包の収集装置を有するもの［５］
,F41A   9/82,・,弾倉の再装てん［５］
,F41A   9/83,・・,弾帯のない弾薬を有する弾倉に再装てんするための装置または用具，例．挿弾子［５］
,F41A   9/84,・・・,挿弾子［５］
,F41A   9/85,・・・・,リボルバ型弾倉への再装てん用［５］
,F41A   9/86,・・,弾帯付弾薬の弾倉への補給［５］
,F41A   9/87,・,弾薬搬送用ドリーまたは移送用カート（Ｆ４１Ａ９／８６が優先）［５］
,F41A  11/00,,組立てまたは分解の特徴；モジュールの概念；連結式または折りたたみ式銃（Ｆ４１Ａ３／６４，Ｆ４１Ａ１９／００～Ｆ４１Ａ１９／１５，Ｆ４１Ａ２１／４８，Ｆ４１Ａ２５／２６が優先）［５］
,F41A  11/02,・,モジュールの概念，例．武器群の概念（ｗｅａｐｏｎ―ｆａｍｉｌｙ　ｃｏｎｃｅｐｔ）［５］
,F41A  11/04,・,連結式または折りたたみ式銃，すなわち移送または貯蔵のための蝶番の付いたまたは伸縮自在の部品を有するもの（折り曲げ式散弾銃またはライフル銃Ｆ４１Ｃ７／１１；折りたたみ式またはテレスコピック式の銃床または銃床部品Ｆ４１Ｃ２３／０４）［５］
,F41A  11/06,・・,テレスコピック式銃［５］
,F41A  13/00,,冷却または加熱方式；銃砲身の吹出し（フィンまたはリブを有する砲身または銃身Ｆ４１Ａ２１／００）；換気方式［５］
,F41A  13/02,・,加熱方式［５］
,F41A  13/04,・,砲身または薬室内に流体を注入するもの（Ｆ４１Ａ１３／０８が優先）［５］
,F41A  13/06,・,砲身から燃焼ガスを排出するもの（Ｆ４１Ａ１３／１０が優先）［５］
,F41A  13/08,・・,銃腔排出器，すなわち燃焼ガスの一部を貯え，次いで吸引するようそれを砲身内に注入するため砲身の周囲に配置された室［５］
,F41A  13/10,・,銃を排気または冷却するためのブロワまたはタービン，例．燃焼ガス圧力または反動により駆動されるもの［５］
,F41A  13/12,・,砲身の外部表面を冷却する方式（Ｆ４１Ａ１３／１０が優先）［５］
,F41A  15/00,,抽筒子，すなわち薬室から少なくとも部分的に弾薬包または薬きょうを引抜くための装置；蹴子（しゅうし），すなわち引抜いた弾薬包または銃砲から取りはずした薬きょうを投げ出すための装置（Ｆ４１Ａ９／５４が優先）［５］
,F41A  15/02,・,リボルバ型銃用，例．リボルバ［５］
,F41A  15/04,・,発射時変形する薬きょうに特に適合するもの，例．プラスチックの［５］
,F41A  15/06,・,折り曲げ式銃用［５］
,F41A  15/08,・,尾栓式銃用［５］
,F41A  15/10,・・,滑動尾栓型の［５］
,F41A  15/12,・,遊底式銃用［５］
,F41A  15/14,・・,蹴子が遊底上または遊底内に取り付けられるもの［５］
,F41A  15/16,・・,蹴子が尾栓外筒または枠上に取り付けられるもの［５］
,F41A  15/18,・,前方に滑動しうる砲身をもつ銃用［５］
,F41A  15/20,・,無薬きょう弾薬包のために特に適合するもの［５］
,F41A  15/22,・,薬きょう引き抜き用具［５］
,F41A  17/00,,安全装置，例．安全器［５］
,F41A  17/02,・,かぎ作動安全器［５］
,F41A  17/04,・,結合閉鎖式安全器（Ｆ４１Ａ１７／０２が優先）［５］
,F41A  17/06,・,電気または電気機械的安全器（Ｆ４１Ａ１７／０４，Ｆ４１Ａ１７／０８が優先）［５］
,F41A  17/08,・,特定方向への発射を禁止するためのもの，例．友好人物または保護区域あて（Ｆ４１Ａ２７／０２が優先）［５］
,F41A  17/10,・・,俯仰停止器を有する発射機構［５］
,F41A  17/12,・・,傾斜防止安全器を有する発射機構［５］
,F41A  17/14,・,二重装てん防止［５］
,F41A  17/16,・,自然発火防止，すなわち薬室壁の熱による薬包の自然発射の防止［５］
,F41A  17/18,・,遅発防止［５］
,F41A  17/20,・,銃把または銃床安全器，すなわち銃把または銃床を握ることによりはずれる安全器（親指作動の滑動安全装置Ｆ４１Ａ１７／５２，Ｆ４１Ａ１７／６２，Ｆ４１Ａ１７／７０，Ｆ４１Ａ１７／８０）［５］
,F41A  17/22,・・,引金に作用するもの［５］
,F41A  17/24,・・,撃針に作用するもの［５］
,F41A  17/26,・・,撃鉄に作用するもの［５］
,F41A  17/28,・・,逆鈎に作用するもの［５］
,F41A  17/30,・,複合安全器，すなわち発射機構のすくなくとも１部材および銃のすくなくとも他の１部材に作用する安全器，例．移動砲身［５］
,F41A  17/32,・・,他の部材が尾栓または遊底であるもの［５］
,F41A  17/34,・,弾倉安全器［５］
,F41A  17/36,・・,弾倉が空または取りはずされたとき銃を安全状態にロックするもの［５］
,F41A  17/38,・・,銃の弾倉のロック［５］
,F41A  17/40,・,最終段発射安全器（Ｆ４１Ａ１７／３４が優先）［５］
