インデキシングフラグ,記号,ドット,タイトル
,H04W  52/38,・・,特定の状況での電力制御［２００９．０１］
,H04W  52/40,・・・,マクロダイバーシチまたはソフトハンドオフ中のもの［２００９．０１］
,H04W  52/42,・・・,時間，空間，周波数または偏波ダイバーシチにおけるもの［２００９．０１］
,H04W  52/44,・・・,送信中断と関連したもの［２００９．０１］
,H04W  52/46,・・・,マルチホップネットワーク，例．無線中継ネットワーク，でのもの［２００９．０１］
,H04W  52/48,・・・,エラーまたはＮＡＣＫの後の再送に関連したもの［２００９．０１］
,H04W  52/50,・・・,多重接続環境における通信開始時のもの［２００９．０１］
,H04W  52/52,・・,ＡＧＣ回路または増幅器を使用するもの［２００９．０１］
,H04W  52/54,・・,電力制御コマンドの信号伝送の観点，例．フレーム構造［２００９．０１］
,H04W  52/56,・・・,ＴＰＣビットのエラーの検出［２００９．０１］
,H04W  52/58,・・・,ＴＰＣビットのフォーマット［２００９．０１］
,H04W  52/60,・・・,異なる伝送レートで電力制御コマンドを送信するもの［２００９．０１］
,H04W  56/00,,同期［２００９．０１］
,H04W  60/00,,位置登録，例．ネットワークへの加入；位置登録の解除、例．加入の終了［２００９．０１］
,H04W  60/02,・,定期的な位置登録［２００９．０１］
,H04W  60/04,・,トリガーとなるイベントを利用するもの［２００９．０１］
,H04W  60/06,・,位置登録の解除またはデタッチ［２００９．０１］
,H04W  64/00,,ネットワーク管理，例．モビリティマネージメント，のためのユーザまたは端末の位置検出［２００９．０１］
,H04W  68/00,,ユーザへの呼び出し，例．着信またはサービス変更の通知［２００９．０１］
,H04W  68/02,・,通知または呼び出しチャネルの効率を向上させる技術［２００９．０１］
,H04W  68/04,・,モビリティデータの統計または履歴を用いたマルチステップの通知［２００９．０１］
,H04W  68/06,・,通知エリアを変えることによるマルチステップの通知［２００９．０１］
,H04W  68/08,・,通知エリアを広げていくことによるマルチステップの通知［２００９．０１］
,H04W  68/10,・,同時放送される通知を利用するもの［２００９．０１］
,H04W  68/12,・,複数ネットワーク間の呼び出し［２００９．０１］
,H04W  72/00,,ローカルリソースマネージメント，例．無線リソースの選択または割り当てまたは無線トラヒックスケジューリング［２００９．０１］
,H04W  72/02,・,ユーザまたは端末による無線リソースの選択［２００９．０１］
,H04W  72/04,・,無線リソース割り当て［２００９．０１］
,H04W  72/06,・・,無線リソースのランキングに基づくもの［２００９．０１］
,H04W  72/08,・・,品質の基準に基づくもの［２００９．０１］
,H04W  72/10,・・,優先度の基準に基づくもの［２００９．０１］
,H04W  72/12,・,無線トラヒックスケジューリング［２００９．０１］
,H04W  72/14,・・,グラントチャネルを使うもの［２００９．０１］
,H04W  74/00,,無線チャネルアクセス，例．スケジュールされたアクセスまたはランダムアクセス［２００９．０１］
,H04W  74/02,・,ハイブリッドアクセス技術［２００９．０１］
,H04W  74/04,・,スケジュールされたアクセス［２００９．０１］
,H04W  74/06,・・,ポーリングを使用するもの［２００９．０１］
,H04W  74/08,・,スケジュールによらない接続，例．ランダムアクセス，ＡＬＯＨＡまたはＣＳＭＡ［２００９．０１］
,H04W  76/00,,接続管理［２０１８．０１］
,＜注＞,,このメイングループでは，ファーストプレイス優先ルールが適用されない，すなわち，一般ルールが適用される。
,H04W  76/10,・,接続の設定［２０１８．０１］
,H04W  76/11,・・,接続識別子の割り当てまたは使用［２０１８．０１］
,H04W  76/12,・・,トランスポートトンネルの設定［２０１８．０１］
,H04W  76/14,・・,直接モードの設定［２０１８．０１］
,H04W  76/15,・・,複数の無線リンク接続の設定［２０１８．０１］
,H04W  76/16,・・・,異なるコアネットワーク技術を伴うもの，例．回線交換［ＣＳ］ベアラと組み合わせられるパケットスイッチ［ＰＳ］ベアラ［２０１８．０１］
,H04W  76/18,・・,設定の拒否または失敗を管理するもの［２０１８．０１］
,H04W  76/19,・・,接続の再確立［２０１８．０１］
,H04W  76/20,・,確立された接続の操作［２０１８．０１］
,H04W  76/22,・・,トランスポートトンネルの操作［２０１８．０１］
,H04W  76/23,・・,直接モード接続の操作［２０１８．０１］
,H04W  76/25,・・,確立された接続の維持［２０１８．０１］
,H04W  76/27,・・,ラジオリソースコントロール［ＲＲＣ］状態の遷移［２０１８．０１］
,H04W  76/28,・・,不連続送信［ＤＴＸ］；不連続受信［ＤＲＸ］［２０１８．０１］
,H04W  76/30,・,接続の解除［２０１８．０１］
,H04W  76/32,・・,トランスポートトンネルの解除［２０１８．０１］
,H04W  76/34,・・,進行中の接続の選択的な解除［２０１８．０１］
,H04W  76/36,・・・,解除された接続と関係づけられるリソースの再割り当てのためのもの［２０１８．０１］
,H04W  76/38,・・,タイマーによりトリガされるもの［２０１８．０１］
,H04W  76/40,・,選択的配信または放送のためのもの［２０１８．０１］
,H04W  76/45,・・,プッシュ・トゥー・トーク［ＰＴＴ］サービスまたはプッシュ・オン・コールオーバーセルラー［ＰｏＣ］サービスのためのもの［２０１８．０１］
,H04W  76/50,・,緊急接続のためのもの［２０１８．０１］
,H04W  80/00,,無線ネットワークプロトコル，ワイヤレスオペレーションのためのプロトコルアダプテーション［２００９．０１］
,H04W  80/02,・,データリンクレイヤプロトコル［２００９．０１］
,H04W  80/04,・,ネットワークレイヤプロトコル，例．Ｍｏｂｉｌｅ　ＩＰ［２００９．０１］
,H04W  80/06,・,トランスポートレイヤプロトコル，例．ＴＣＰ　ｏｖｅｒ　ｗｉｒｅｌｅｓｓ［２００９．０１］
,H04W  80/08,・,上位レイヤプロトコル［２００９．０１］
,H04W  80/10,・・,セッション管理に適用されるもの，例．ＳＩＰ［Ｓｅｓｓｉｏｎ　Ｉｎｉｔｉａｔｉｏｎ　Ｐｒｏｔｏｃｏｌ］［２００９．０１］
,H04W  80/12,・・,アプリケーションレイヤプロトコル，例．ＷＡＰ［２００９．０１］
,H04W  84/00,,ネットワークトポロジ［２００９．０１］
,H04W  84/02,・,事前に構築された階層構造のネットワーク、例．ページングネットワーク、セルラーネットワーク、ＷＬＡＮまたはＷＬＬ［２００９．０１］
,H04W  84/04,・・,大きい規模のネットワーク；深い階層のネットワーク［２００９．０１］
,H04W  84/06,・・・,空中または衛星ネットワーク［２００９．０１］
,H04W  84/08,・・・,トランク移動無線システム［２００９．０１］
,H04W  84/10,・・,小さい規模のネットワーク；単一階層のネットワーク［２００９．０１］
,H04W  84/12,・・・,無線ＬＡＮ［２００９．０１］
,H04W  84/14,・・・,ＷＬＬ［ワイヤレスローカルループ］；ＲＬＬ［ラジオローカルループ］［２００９．０１］
,H04W  84/16,・・・,ワイヤレスＰＢＸ［２００９．０１］
,H04W  84/18,・,自律分散型ネットワーク，例．アドホックネットワークまたはセンサーネットワーク［２００９．０１］
,H04W  84/20,・・,マスタ・スレーブ装置［２００９．０１］
,H04W  84/22,・・,有線ネットワークと接続するもの［２００９．０１］
,H04W  88/00,,無線通信ネットワークに特に適合する装置，例．端末装置，基地局装置またはアクセスポイント装置［２００９．０１］
,H04W  88/02,・,端末装置［２００９．０１］
,H04W  88/04,・・,他の端末またはユーザに中継するもの［２００９．０１］
,H04W  88/06,・・,複数のネットワークでの運用に適応したもの，例．マルチモード端末［２００９．０１］
,H04W  88/08,・,アクセスポイント装置［２００９．０１］
,H04W  88/10,・・,複数のネットワークでの運用に適応したもの，例．マルチモードアクセスポイント［２００９．０１］
,H04W  88/12,・,アクセスポイント制御装置［２００９．０１］
,H04W  88/14,・,バックボーンネットワークの装置［２００９．０１］
,H04W  88/16,・,ゲートウェイ装置［２００９．０１］
,H04W  88/18,・,サービスサポート；ネットワーク管理装置［２００９．０１］
,H04W  92/00,,無線通信ネットワークに特に適合するインターフェース［２００９．０１］
,H04W  92/02,・,ネットワーク間の装置［２００９．０１］
,H04W  92/04,・,階層の異なるネットワーク装置間のインターフェース［２００９．０１］
,H04W  92/06,・・,ゲートウェイと公衆ネットワークの装置間のインターフェース［２００９．０１］
,H04W  92/08,・・,ユーザと端末装置間のインターフェース［２００９．０１］
,H04W  92/10,・・,端末装置とアクセスポイント間のインターフェース，すなわち無線エアーインターフェース［２００９．０１］
,H04W  92/12,・・,アクセスポイントとアクセスポイント制御装置間のインターフェース［２００９．０１］
,H04W  92/14,・・,アクセスポイント制御装置とバックボーンネットワークの装置間のインターフェース［２００９．０１］
,H04W  92/16,・,階層的に類似したデバイス間のインターフェース［２００９．０１］
,H04W  92/18,・・,端末装置間のインターフェース［２００９．０１］
,H04W  92/20,・・,アクセスポイント間のインターフェース［２００９．０１］
,H04W  92/22,・・,アクセスポイント制御装置間のインターフェース［２００９．０１］
,H04W  92/24,・・,バックボーンネットワークの装置間のインターフェース［２００９．０１］
,H04W  99/00,,このサブクラスの他のグループには分類されない主題事項［２００９．０１］
,H05,,他に分類されない電気技術
,H05B,,電気加熱；他に分類されない電気照明
,＜注＞,,セクションＨのセクションの概要に続く注ＩＩＩに注意すること。［３］
,＜索引＞,,加熱
,,,抵抗によるもの；電界，磁界または電磁界によるもの；放電によるもの　３／００；６／００；７／００
,,,組み合せた型式　１１／００
,,,細部　１／００
,,,照明
,,,光源：アーク；エレクトロルミネセント　３１／００；３３／００
,,,組合せタイプ　３５／００
,,,回路装置：
,,,一般　３７／００
,,,白熱ランプ用　３９／００
,,,放電ランプ用　４１／００
,,,その他　４３／００
,,,加熱
,H05B   1/00,,電気加熱装置の細部
,H05B   1/02,・,加熱装置に特に適合した自動開閉装置（熱動スイッチＨ０１Ｈ３７／００）
,H05B   3/00,,抵抗加熱
,H05B   3/02,・,細部
,H05B   3/03,・・,電極［２］
,H05B   3/04,・・,防水または気密ヒータ
,H05B   3/06,・・,結合素子または支持体と構造的に組み合わせた発熱素子
,H05B   3/08,・・・,高温に特に適した電気的接続をもつもの
,H05B   3/10,・,材料の組成または性質または導体の配置に特徴のある加熱要素（組成それ自体は，関連するサブクラスを参照）
,H05B   3/12,・・,導体材料の組成または性質に特徴のあるもの
,H05B   3/14,・・・,材料が非金属のもの
,H05B   3/16,・・,導体が絶縁基体にそう着されているもの
,H05B   3/18,・・,導体が絶縁物質の中に埋込まれたもの
,H05B   3/20,・,２次元の平面の表面をもつ発熱素子，例．プレートヒータ（Ｈ０５Ｂ３／６２，Ｈ０５Ｂ３／６８，Ｈ０５Ｂ３／７８，Ｈ０５Ｂ３／８４が優先）［５］
,H05B   3/22,・・,非可撓性のもの
,H05B   3/24,・・・,発熱導体が自己支持しているもの
,H05B   3/26,・・・,絶縁基体に取り付けられた発熱導体
,H05B   3/28,・・・,絶縁物質に埋込まれた発熱導体
,H05B   3/30,・・・・,金属板の上または間に設けられたもの
,H05B   3/32,・・・,発熱導体が金属わく上の絶縁体にそう着されているもの
,H05B   3/34,・・,可撓性のもの，例．網または織ったもの
,H05B   3/36,・・・,発熱導体が絶縁物質に埋込まれているもの
,H05B   3/38,・・・・,粉末導体
,H05B   3/40,・,棒あるいは管状の発熱素子（Ｈ０５Ｂ３／６２，Ｈ０５Ｂ３／６８，Ｈ０５Ｂ３／７８が優先）
,H05B   3/42,・・,非可撓性のもの
,H05B   3/44,・・・,発熱導体が絶縁物の棒または管の中に配置されているもの
,H05B   3/46,・・・,発熱導体が絶縁基体に取り付けられているもの
,H05B   3/48,・・・,発熱導体が絶縁物に埋込まれているもの
,H05B   3/50,・・・・,発熱導体が金属管中に配置され，放熱表面に導熱フィンをもつもの
,H05B   3/52,・・・・,管の中に絶縁物質を充てんもしくは圧縮する装置または方法
,H05B   3/54,・・,可撓性のもの
,H05B   3/56,・・・,加熱電線
,H05B   3/58,・・・,発熱ホース；発熱環
,H05B   3/60,・,加熱電流が粒状物，粉末体または液体物質を流れる加熱装置，例．塩槽炉，電解加熱（Ｈ０５Ｂ３／３８が優先）
,H05B   3/62,・,炉に特に適合した発熱素子（Ｈ０５Ｂ３／６０が優先；オーム抵抗加熱を用いた炉内または炉上の電気発熱素子の構成Ｆ２７Ｄ１１／０２）
,H05B   3/64,・・,帯状，棒状または線状発熱体を用いたもの
,H05B   3/66,・・,側壁または屋根の上または中に発熱体を支持または装着するもの
,H05B   3/68,・,特に料理板あるいは類似加熱板に適した加熱装置（Ｈ０５Ｂ３／７０，Ｈ０５Ｂ３／７２，Ｈ０５Ｂ３／７４よりもＨ０５Ｂ３／７６が優先）
,＜注＞,,サブグループ３／７６はグループ３／７０から３／７４に優先する。［２］
,H05B   3/70,・・,鋳造金属板
,H05B   3/72,・・,板金からなる熱板
,H05B   3/74,・・,非金属板
,H05B   3/76,・・,らせん状に巻いた発熱管をもつ熱板
,H05B   3/78,・,特に投込み加熱に適した加熱装置
,H05B   3/80,・・,携帯投込み発熱体
,H05B   3/82,・・,投込み発熱体を固定してあるもの
,H05B   3/84,・,透明または反射部分に特に適合した加熱装置，例．窓，鏡，または車両の風防ガラスを防曇または防氷するためのもの［５］
,H05B   3/86,・・,発熱導体が透明または反射物質の中に埋込まれたもの［５］
,H05B   6/00,,電界，磁界または電磁界による加熱（マイクロ波を用いた放射線療法Ａ６１Ｎ５／０２）［３］
,H05B   6/02,・,誘導加熱［３］
,H05B   6/04,・・,電流源［３］
,H05B   6/06,・・,制御，例．温度の制御，電力の制御［３］
,H05B   6/08,・・・,補償装置あるいは平衡装置を用いたもの［３］
,H05B   6/10,・・,特殊な応用のための炉以外の誘導加熱装置［３］
,H05B   6/12,・・・,調理器［３］
,H05B   6/14,・・・,器具，例．ノズル，ローラー，カレンダー［３］
,H05B   6/16,・・,環状鉄心を有する炉（Ｈ０５Ｂ６／３４が優先）［３］
,H05B   6/18,・・・,溶融槽をもつもの［３］
,H05B   6/20,・・・,溶融チャンネルのみをもつもの［３］
,H05B   6/22,・・,環状鉄心を有しない炉（Ｈ０５Ｂ６／３４が優先）［３］
,H05B   6/24,・・・,るつぼ炉（Ｈ０５Ｂ６／３０が優先）［３］
,H05B   6/26,・・・・,真空または特殊ガスによる雰囲気を用いるもの［３］
,H05B   6/28,・・・・,保護装置［３］
,H05B   6/30,・・・,再溶融装置または帯域溶融装置［３］
,H05B   6/32,・・・,浮揚溶融装置［３］
,H05B   6/34,・・,溶湯の攪拌装置［３］
,H05B   6/36,・・,コイル［３］
,H05B   6/38,・・・,被加熱物のくぼみ部分に嵌め合せるようにしたもの［３］
,H05B   6/40,・・・,希望する熱分布の確立，例．被加熱物の特定部分の加熱［３］
,H05B   6/42,・・・,コイルの冷却［３］
,H05B   6/44,・・・,２個以上のコイルまたは２個以上のコイル区分を有するもの［３］
,H05B   6/46,・,誘電加熱（Ｈ０５Ｂ６／６４が優先）［３］
,H05B   6/48,・・,回路［３］
,H05B   6/50,・・・,監視または制御のためのもの［３］
,H05B   6/52,・・,給電路［３］
,H05B   6/54,・・,電極［３］
,H05B   6/56,・・・,回転電極［３］
,H05B   6/58,・・・,“ミシン”型［３］
,H05B   6/60,・・,被加熱材の連続移動装置［３］
,H05B   6/62,・・,特殊応用装置［３］
,H05B   6/64,・,マイクロ波を用いた加熱［３］
,H05B   6/66,・・,回路［３］
,H05B   6/68,・・・,監視または制御のためのもの［３］
,H05B   6/70,・・,給電路［３］
,H05B   6/72,・・,放射器またはアンテナ［３］
,H05B   6/74,・・,モード変換またはモード攪拌［３］
,H05B   6/76,・・,マイクロ波漏洩防止，例．ドアシール［３］
,H05B   6/78,・・,被加熱材の連続移動装置［３］
,H05B   6/80,・・,特殊応用装置（マイクロ波を用いて加熱するストーブまたはレンジＦ２４Ｃ７／０２）［３］
,H05B   7/00,,放電加熱（プラズマトーチＨ０５Ｈ１／２６）
,H05B   7/02,・,細部
,H05B   7/06,・・,電極
,H05B   7/07,・・・,使用において溶融するように設計されたもの［２］
,H05B   7/08,・・・,消耗しないもの［２］
,H05B   7/085,・・・・,主として炭素からなるもの［２］
,H05B   7/09,・・・・・,自焼成電極［２］
,H05B   7/10,・・,取り付け，支持，端子，または電極の給送または案内装置［２］
,H05B   7/101,・・・,電極の先端，すなわちアークから離れた端部，における取り付け，支持または端子［２］
,H05B   7/102,・・・・,消耗電極に特に適合したもの［２］
,H05B   7/103,・・・,ジョーによる取り付け，支持または端子（Ｈ０５Ｂ７／１０１が優先）［２］
,H05B   7/105,・・・・,周辺に沿って等しく配置された三つ以上のジョーからなるもの，例．リングホルダー［２］
,H05B   7/107,・・・,自焼成電極に特に適合したもの［２］
,H05B   7/109,・・・,給送装置（Ｈ０５Ｂ７／１０７が優先；電極の移動が電力の自動制御の閉ループの一部であるものＨ０５Ｂ７／１４８）［２］
,H05B   7/11,・・,電極端子に電流を導くための装置［２］
,H05B   7/12,・・,電極の冷却，密閉または保護のための装置［２］
,H05B   7/14,・・,連続する電極部分を接続するための装置または方法［２］
,H05B   7/144,・・,放電加熱に特に適合した電力給電；電力の自動制御，例．電極の位置決めによるもの［２］
,H05B   7/148,・・・,電力の自動制御（電極給電装置Ｈ０５Ｂ７／１０９；スポット溶接，シーム溶接または切断のための電極の自動送給または移動Ｂ２３Ｋ９／１２；炉内または炉上における電極の配置Ｆ２７Ｄ１１／１０；アークの電気的特性の調整Ｇ０５Ｆ１／０２）［２］
,H05B   7/152,・・・・,電極の位置決めのために電気機械的手段によるもの［２］
,H05B   7/156,・・・・,電極の位置決めのために水力または空気の手段によるもの［２］
,H05B   7/16,・,グロー放電による加熱
,H05B   7/18,・,アーク放電による加熱
,H05B   7/20,・・,アーク放電による直接加熱，すなわち少くともアークの一端が加熱される物体に直接作用し，加熱される物体を通って流れるアーク電流による抵抗加熱を付加したものを含む［２］
,H05B   7/22,・・,アーク放電による間接加熱［２］
,H05B  11/00,,グループＨ０５Ｂ３／００～Ｈ０５Ｂ７／００の二つ以上に含まれる方法の組み合せによる加熱（Ｈ０５Ｂ７／２０が優先）
,,,照明
,H05B  31/00,,アークランプ（アークの電気的特性の調整Ｇ０５Ｆ１／０２）
,H05B  31/02,・,細部
,H05B  31/04,・・,外枠
,H05B  31/06,・・,電極
,H05B  31/08,・・・,炭素電極
,H05B  31/10,・・・・,有心炭素電極
,H05B  31/12,・・・・,ベック効果電極
,H05B  31/14,・・・,金属電極
,H05B  31/16,・・・,特に電極製造に用いられる装置または製法
,H05B  31/18,・・,電極の取り付け；電極給送装置
,H05B  31/20,・・・,電極給送用の機械的装置
,H05B  31/22,・・・,電極給送用の電気的装置
,H05B  31/24,・・,冷却装置
,H05B  31/26,・・,ガス吹きつけ装置によりアーク放電の型に影響を与えるもの
,H05B  31/28,・・,磁気的手段によりアーク放電の型に影響を与えるもの
,H05B  31/30,・・,起動；点灯
,H05B  31/32,・・,スイッチオフ
,H05B  31/34,・・,電極の消耗指示
,H05B  31/36,・,整列した２電極をもっているもの
,H05B  31/38,・・,特に交流用に適したもの
,H05B  31/40,・,交叉状に２電極をもっているもの
,H05B  31/42,・・,特に交流用に適したもの
,H05B  31/44,・,並列に２電極をもっているもの
,H05B  31/46,・・,特に交流用に適したもの
,H05B  31/48,・,２以上の電極をもっているもの
,H05B  31/50,・・,特に交流用に適したもの
,H05B  31/52,・・・,位相の異なる電源から給電される電極
,H05B  33/00,,エレクトロルミネッセンス光源［１，８］
,H05B  33/02,・,細部
,H05B  33/04,・・,封止装置
,H05B  33/06,・・,電極端子
,H05B  33/08,・・,特殊な用途に適しない回路装置
,H05B  33/10,・,エレクトロルミネッセンス光源の製造に特に適用する装置または方法
,H05B  33/12,・,実質的に２次元放射面をもつ光源
,H05B  33/14,・・,エレクトロルミネッセンス材料の配置あるいは化学的または物理的組成によって特徴づけられたもの
,H05B  33/18,・・,活性化不純物の性質または密度によって特徴づけられたもの
,H05B  33/20,・・,エレクトロルミネッセンス材料が埋め込まれた物質の配置あるいは化学的または物理的組成によって特徴づけられたもの
,H05B  33/22,・・,補助的な誘電体または反射層の配置あるいは化学的または物理的組成によって特徴づけられたもの
,H05B  33/24,・・・,金属反射層（Ｈ０５Ｂ３３／２６が優先）
,H05B  33/26,・・,電極として使用される導電物質の配置あるいは組成によって特徴づけられたもの
,H05B  33/28,・・・,半透明電極
,H05B  35/00,,異なった型の光源を組み合せて用いた電気的光源
,H05B  37/00,,電気的光源の回路装置一般
,H05B  37/02,・,制御
,H05B  37/03,・,ランプの故障の検出
,H05B  37/04,・・,故障の場合に光源の取り替えに備えた回路
,H05B  39/00,,白熱光源を動作させる回路装置または装置で特殊なものには応用できないもの
,H05B  39/02,・,スイッチオン，例．点灯電流を設定割合で増加させるもの
,H05B  39/04,・,制御
,H05B  39/06,・・,スイッチ装置，例．直列操作から並列操作への切り替え
,H05B  39/08,・・,ガス入制御管に加えるトリガ電圧の位相変化によるもの
,H05B  39/09,・,パルスが供給されるランプ
,H05B  39/10,・,故障の場合に光源の取り替えに備えた回路
,H05B  41/00,,放電ランプの点弧または点灯のための回路装置または装置
,H05B  41/02,・,細部
,H05B  41/04,・・,始動スイッチ
,H05B  41/06,・・・,熱動作のみによるもの
,H05B  41/08,・・・・,グロー放電による加熱
,H05B  41/10,・・・,磁気的のみによるもの
,H05B  41/12,・・・,熱的なものと磁気的なものの組合せ
,H05B  41/14,・,回路装置
,H05B  41/16,・・,直流または低周波交流，例．５０ヘルツの交流，によって給電されるランプのためのもの（Ｈ０５Ｂ４１／２６が優先）
,H05B  41/18,・・・,始動スイッチをもつもの
,H05B  41/19,・・・・,補助始動電極をもつランプのためのもの
,H05B  41/20,・・・,始動スイッチをもたないもの
,H05B  41/22,・・・・,補助始動電極をもつランプのためのもの
,H05B  41/23,・・・・,補助始動電極をもたないランプのためのもの
,H05B  41/231,・・・・・,高圧ランプのためのもの
,H05B  41/232,・・・・・,低圧ランプのためのもの
,H05B  41/233,・・・・・・,共振回路を用いるもの
,H05B  41/234,・・・・・・,ストロボ効果を減少させるためのもの，例．２個のランプに異なる位相の電圧を印加するもの
,H05B  41/24,・・,高周波交流によって給電されるランプのためのもの（Ｈ０５Ｂ４１／２６が優先）
,H05B  41/26,・・,変換器による直流，例．高電圧直流，によって給電されるランプのためのもの
,H05B  41/28,・・・,静止型変換器を用いるもの
,H05B  41/282,・・・・,半導体装置を有するもの（Ｈ０５Ｂ４１／２８８，Ｈ０５Ｂ４１／２９５が優先）［７］
,H05B  41/285,・・・・・,異常動作状態からランプまたは回路を保護するための装置［７］
,H05B  41/288,・・・・,半導体装置を有し，かつ，予熱電極のないランプ，例．高輝度放電ランプ，高圧水銀ランプまたは高圧ナトリウムランプ，または低圧ナトリウムランプ，のために特に適用されるもの［７］
,H05B  41/292,・・・・・,異常動作状態からランプまたは回路を保護するための装置［７］
,H05B  41/295,・・・・,半導体装置を有し，かつ，予熱電極を持つランプ，例．蛍光灯，に特に適用されたもの［７］
,H05B  41/298,・・・・・,異常動作状態からランプまたは回路を保護するための装置［７］
,H05B  41/30,・・,パルスによって給電されるランプのためのもの，例．フラッシュランプのためのもの
,H05B  41/32,・・・,単発フラッシュ操作のためのもの
,H05B  41/34,・・・,連続フラッシュを備えるもの
,H05B  41/36,・・,制御
,H05B  41/38,・・・,光の明暗度の調節
,H05B  41/39,・・・・,連続的のもの
,H05B  41/391,・・・・・,可飽和磁気装置を用いるもの
,H05B  41/392,・・・・・,半導体装置，例．サイリスタ，を用いるもの
,H05B  41/40,・・・・,不連続的なもの
,H05B  41/42,・・・・・,２段階のみのもの
,H05B  41/44,・・・,特殊光学効果，例．光の漸進的移動，を与えるためのもの
,H05B  41/46,・・,ランプが故障の際予備回路に切り換える回路
,H05B  43/00,,他に分類されない光源の回路装置（Ｈ０５Ｂ３７／００が優先）
,H05B  43/02,・,可燃性物質を充てんした光源のためのもの
,H05C,,生物を殺し，気絶させ，囲い，または導くための装置用に特別に設計された電気回路または電気装置（電気的手段によって昆虫を捕獲，あるいは殺除するための定置式装置Ａ０１Ｍ１／２２；昆虫以外の有害な動物を電気的に駆除する装置Ａ０１Ｍ１９／００；電気仕掛わなＡ０１Ｍ２３／３８；電流による屠殺または気絶Ａ２２Ｂ３／０６）
,H05C   1/00,,電撃効果を生じるための回路または装置
,H05C   1/02,・,直流または交流電圧の連続的な供給を行なうもの
,H05C   1/04,・,パルス電圧を供給するもの
,H05C   1/06,・・,接触時のみ作動するもの
,H05C   3/00,,他の回路または装置
,H05F,,静電気；自然に発生する電気
,＜注＞,,（１）このサブクラスは，物体上の静電荷の形成を防止するための，または静電荷形成後これらの電荷を除去するための方法または装置を包含する。
,,,（２）このサブクラスは，前記方法または装置の特殊な応用を包含しない。
,,,該装置，例．大型容器における装置Ｂ６５Ｄ９０／４６，は関連のサブクラスに包含される。
,H05F   1/00,,静電荷の形成を防止するもの
,H05F   1/02,・,表面処理によるもの
,H05F   3/00,,静電荷を除去するもの（生物体からのものＡ６１Ｎ１／１４）
,H05F   3/02,・,接地接続の手段によるもの
,H05F   3/04,・,スパークギャップまたは他の放電装置の手段によるもの（コロナ放電を生ずるための装置Ｈ０１Ｔ１９／００）［２］
,H05F   3/06,・,電離放射の手段によるもの
,H05F   7/00,,自然に発生する電気を使用するもの
,H05G,,Ｘ線技術（放射線診断用機器Ａ６１Ｂ６／００；Ｘ線治療Ａ６１Ｎ；Ｘ線による試験Ｇ０１Ｎ；Ｘ線写真のための装置Ｇ０３Ｂ；フィルター，変換スクリーン，顕微鏡Ｇ２１Ｋ；Ｘ線管Ｈ０１Ｊ３５／００；Ｘ線入力をもつＴＶシステムＨ０４Ｎ５／３２１）
,H05G   1/00,,Ｘ線管を含むＸ線装置；そのための回路
,H05G   1/02,・,構造の細部
,H05G   1/04,・・,密封容器へのＸ線管の据え付け
,H05G   1/06,・・・,Ｘ線管と少なくとも電源装置の一部が同一容器中に据え付けられたもの
,H05G   1/08,・,電気的細部
,H05G   1/10,・・,Ｘ線管電源装置
,H05G   1/12,・・・,直流または整流された単相交流を用いるもの
,H05G   1/14,・・・,単相低周波交流を用いるもの
,H05G   1/16,・・・・,ピーク逆電圧を減衰させるもの
,H05G   1/18,・・・,低周波多相交流を用いるもの
,H05G   1/20,・・・,高周波交流を用いるもの；パルス列を用いるもの
,H05G   1/22,・・・,単パルスを用いるもの
,H05G   1/24,・・・・,エネルギ蓄積装置を使用することによってパルスを得るもの（パルス発生Ｈ０３Ｋ）
,H05G   1/26,・・,測定，制御，防護（電気的値の測定Ｇ０１Ｒ；Ｘ線の強度の測定Ｇ０１Ｔ）
,H05G   1/28,・・・,実際の露出時間の測定または記録；露出回数の計数；必要とする露出時間の測定
,H05G   1/30,・・・,制御
,H05G   1/32,・・・・,Ｘ線装置またはＸ線管の供給電圧（装置の作動特性と無関係に調整するものＧ０５Ｆ）
,H05G   1/34,・・・・,Ｘ線管電流，フィラメント加熱電流，フィラメント加熱電圧（装置の作動特性と無関係に調整するものＧ０５Ｆ）
,H05G   1/36,・・・・,陽極の温度；像の輝度
,H05G   1/38,・・・・,露出時間
,H05G   1/40,・・・・・,可調整のタイムスイッチを使用するもの
,H05G   1/42,・・・・・,放射線量があらかじめ決められた量に達したとき開閉する装置を使用したもの，例．開閉する時刻が管球に供給された電気エネルギを測定することにより決定されるもの
,H05G   1/44,・・・・・・,開閉する時刻が放射線量を直接測定することにより決定されるもの
,H05G   1/46,・・・・,異種の多数の量を組み合わせて制御するもの，例．電圧または電流とともに露出時間も制御するもの
,H05G   1/48,・・・・,装置の起動の瞬間に生じる電圧降下を補償するもの（装置の作動特性と無関係に調整を行なうものＧ０５Ｆ）
,H05G   1/50,・・・・,電圧波形の特定の部分の期間だけ管電流が流れるもの
,H05G   1/52,・・・・,ターゲットの大きさまたは形状；電子ビームの方向，例．１つの陽極と複数個の陰極をもつ管球におけるもの
,H05G   1/54,・・・,防護（制御と組み合わされた過負荷防止Ｈ０５Ｇ１／４６）
,H05G   1/56,・・,スイッチ閉成；スイッチ開放
,H05G   1/58,・・,１つの作動形態から他の作動形態に変更するための切換装置，例．透視から撮影，透視から照射に切り換える装置
,H05G   1/60,・・,連続Ｘ線写真またはＸ線映画を得るための回路装置
