インデキシングフラグ,記号,ドット,タイトル
,G08G   5/04,・,衝突防止システム
,G08G   5/06,・,地上時の制御のためのもの［２］
,G08G   7/00,,２またはそれ以上の種類の航行体に対する同時制御のための交通制御システム［２］
,G08G   7/02,・,衝突防止システム［２］
,G08G   9/00,,種類には無関係であるか特定されない航行体に対する交通制御システム［２］
,G08G   9/02,・,衝突防止システム［２］
,G08G  99/00,,このサブクラスの他のグループに分類されない主題事項［８］
,G09,,教育；暗号方法；表示；広告；シール
,G09B,,教育用または教示用の器具；盲人，聾者または唖者の教習，または意志を通じるための用具；模型；遊星儀；地球儀；地図；図表
,＜注＞,,（１）このサブクラスは以下のものを包含する；
,,,―教習用または訓練用の装置とみなされるシミュレータであって，生徒がとった動作に応じて実際の経験と同等の知覚を与える場合のもの；
,,,―建築模型，設備模型，または類似のもの
,,,（２）このサブクラスは以下のものを包含しない：
,,,―計算手段によって，機器または系の機能を単に教示または解説するシミュレータであるが，これは指導または訓練用装置とは見なされない。このようなシミュレータは，他に分類がないときはＧ０６に包含される；
,,,―シミュレータの構成要素であって，実際の装置または機械と一致するもの，ただしこれはこれらの装置または機械の対応するサブクラスに包含されるがＧ０９には包含されない。
,＜索引＞,,一般教習具
,,,動作の一般原理
,,,手動または機械的　１／００，３／００
,,,電気的　５／００，７／００
,,,問答による動作　３／００，７／００
,,,シミュレータ　９／００
,,,特定目的のための教習具
,,,筆記，速記，製図，絵画用；タイプ用　１１／００；１３／００
,,,音楽用；読書用　１５／００；１７／００
,,,科学または技術訓練用の模型　２３／００，２５／００
,,,遊星儀，地球儀；地図，図表　２７／００；２９／００
,,,他の教習具　１９／００
,,,盲人または聾者の教習，および意志を通じること　２１／００
,G09B   1/00,,記号，符号，絵など構成または形成する要素を用い，または一つもしくはいくつかの決められた方法に合わせて，配列されるかまたは配列されるよう適合されるものを用いる手動または機械的に動作される教習具
,G09B   1/02,・,要素を運ぶまたは運ぶのに適合する支持部をもつもの
,G09B   1/04,・・,それぞれが単一の記号または記号の１つの結合を形成する要素
,G09B   1/06,・・・,支持部に装着可能かまたは設置されるもの
,G09B   1/08,・・・・,磁石によるもの
,G09B   1/10,・・・・,凸凹結合によるもの
,G09B   1/12,・・・・,リング状締付要素によるもの
,G09B   1/14,・・・・,支持部に摺動自在に設置される要素
,G09B   1/16,・・,それぞれが同時に用いられる異なる記号，符号または記号や符号の要素の組合せ，あるいは単一の記号，符号，またはそれらの要素の組合せを形成する要素
,G09B   1/18,・・・,回転する要素
,G09B   1/20,・・・・,回転軸と平行な平面上で記号を形成するもの
,G09B   1/22,・・・・,回転軸と垂直な平面上で記号を形成するもの
,G09B   1/24,・・・,柔軟な細片形状の要素，例．無端帯
,G09B   1/26,・・・,扇形に配列された要素
,G09B   1/28,・・・,摺動できる要素
,G09B   1/30,・・,要素が支持部と共働して記号を構成するような配列に適合されたもの
,G09B   1/32,・,特別な支持部を持たず用いられる構成要素
,G09B   1/34,・・,隣接関係が緩く配置された要素
,G09B   1/36,・・,対応する凹凸により結合できる要素
,G09B   1/38,・・,磁気的に結合する要素
,G09B   1/40,・・,適宜な配置により記号または符号を構成するもの
,G09B   3/00,,問題と解答を伴って作動する手動または機械的に操作される教習用具
,G09B   3/02,・,与えられた問題に対して生徒が解答することを求められるかまたは生徒によって与えられた問題に対して機械が解答する型のもの
,G09B   3/04,・・,図表形式のもの
,G09B   3/06,・,多岐選択式，すなわち与えられた問題に対して一連の解答を提示し，一つが選択されるもの
,G09B   3/08,・・,図表形式のもの
,G09B   3/10,・・,そのうち一組の解答が問題群に共通なもの
,G09B   3/12,・・・,図表形式のもの
,G09B   5/00,,電気的操作による教育用具［２］
,＜注＞,,グループ５／０８はグループ５／０２～５／０６に優先する。［２］
,G09B   5/02,・,学習素材を視覚的に提示するもの，例．フィルム細片を用いるもの
,G09B   5/04,・,学習素材を聴覚的に提示するもの
,G09B   5/06,・,学習素材を視覚的かつ聴覚的にともに提示するもの
,G09B   5/08,・,複数の生徒側ステーションへ個々に情報を提示するもの［２］
,G09B   5/10,・・,すべての生徒側ステーションが同じ情報を同時に提示できるもの（Ｇ０９Ｂ５／１４が優先）［２］
,G09B   5/12,・・,異なるステーションが異なる情報を同時に提示できるもの（Ｇ０９Ｂ５／１４が優先）［２］
,G09B   5/14,・・,個々の教師―生徒側コミニュケーションのためのもの［２］
,G09B   7/00,,問題と解答を伴って動作する，電気的に操作される教習機器
,G09B   7/02,・,与えられた問題に対して生徒が解答することを求められるかまたは生徒によって与えられた問題に対し機械が解答する型のもの
,G09B   7/04,・・,誤答に対応して教習プログラムを修正することを特徴とするもの，例．問題を反復し，更に説明を補充するもの
,G09B   7/06,・,多岐選択式すなわち与えられた問題に対して一連の解答を提示し，一つが選択されるもの
,G09B   7/07,・・,複数の生徒側ステーションへ個々に問題を提示するもの［２］
,G09B   7/073,・・・,すべての生徒側ステーションが同じ問題を同時に提示できるもの［２］
,G09B   7/077,・・・,異なるステーションが異なる問題を同時に提示できるもの［２］
,G09B   7/08,・・,誤答に対応して教習プログラムを修正することを特徴とするもの，例．問題を反復し，更に情報を補充するもの
,G09B   7/10,・・,そのうち一組の解答が複数の問題群に共通のもの
,G09B   7/12,・・・,誤答に対応して教習プログラムを修正することを特徴とするもの，例．問題を反復し，更に情報を補充するもの
,G09B   9/00,,教習または訓練目的のためのシミュレータ（兵器の使用のためのものＦ４１；計算関係Ｇ０６）
,G09B   9/02,・,乗物またはその他の運搬機の操縦を教習するためのもの
,G09B   9/04,・・,陸上車の操縦を教習するためのもの
,G09B   9/042,・・・,実際の車両で模擬するもの（Ｇ０９Ｂ９／０５２，Ｇ０９Ｂ９／０５８が優先）［５］
,G09B   9/048,・・・,模型が遠隔地点から観察され操作されるもの（Ｇ０９Ｂ９／０５２，Ｇ０９Ｂ９／０５８が優先）［５］
,G09B   9/05,・・・,車両からの視界が模擬されるもの（Ｇ０９Ｂ９／０５２，Ｇ０９Ｂ９／０５８が優先）［５］
,G09B   9/052,・・・,被訓練者の行動を記録または測定するための設備で特徴づけられるもの［５］
,G09B   9/058,・・・,自転車またはオートバイの操縦を教習するためのもの［５］
,G09B   9/06,・・,船舶，ボートまたは他の水上乗物の操縦を教習するためのもの［２］
,G09B   9/08,・・,航空機の操縦を教習するためのもの，例．リンクトレーナー
,G09B   9/10,・・・,模擬された飛行または機関によって発生され，航空機乗員に付与する力を有するもの（Ｇ０９Ｂ９／２８が優先）［５］
,G09B   9/12,・・・,航空機シミュレータのための運動システム［５］
,G09B   9/14,・・・・,流体作動ピストンまたはシリンダラムによって制御されるもの［５］
,G09B   9/16,・・・,周囲または航空機の状況が計器または警報によって模擬または指示されるもの［５］
,G09B   9/18,・・・・,エンジンまたは燃料供給の状況［５］
,G09B   9/20,・・・・,航空機の飛行姿勢の模擬または指示［５］
,G09B   9/22,・・・,航空機音の模擬を含むもの［５］
,G09B   9/24,・・・,模擬飛行路の表示または記録を含むもの［５］
,G09B   9/26,・・・,電波航法の模擬［５］
,G09B   9/28,・・・,操舵力または類似のものの模擬［５］
,G09B   9/30,・・・,航空機からの視界の模擬［５］
,G09B   9/32,・・・・,投映された画像によるもの（Ｇ０９Ｂ９／３６が優先）［５］
,G09B   9/34,・・・・,陰極線管表示装置によるもの（Ｇ０９Ｂ９／３６が優先）［５］
,G09B   9/36,・・・・,夜間または悪視界飛行の模擬［５］
,G09B   9/38,・・・・・,滑走路輪郭または進入路を示す照明の模擬［５］
,G09B   9/40,・・・,機上搭載レーダの模擬［５］
,G09B   9/42,・・・,模擬飛行訓練中に地上または水上を走行する航空機，航空機シミュレータ，またはそれに接続された手段［５］
,G09B   9/44,・・・,飛行路の制限なしに大気中を飛行している実際の航空機内で模擬するもの［５］
,G09B   9/46,・・・,航空機がヘリコプタであるもの［５］
,＜注＞,,グループ９／４６に分類する場合，関連があればグループ９／０８の他の適当なサブグループにも分類する。［５］
,G09B   9/48,・・・,模型が遠隔地点から観察され操作されるもの［５］
,G09B   9/50,・・・,航空機の進路を自動的に指示するもの［５］
,G09B   9/52,・・,宇宙空間運行体の操縦を教習するためのもの［５］
,G09B   9/54,・,レーダの模擬（Ｇ０９Ｂ９／４０が優先）［５］
,G09B   9/56,・,ソナーの模擬［５］
,G09B  11/00,,手書き，速記，製図，または図画の教習
,G09B  11/02,・,指，手，または腕の支持具
,G09B  11/04,・,ガイドシートまたはプレート；トレーシングチャート
,G09B  11/06,・,透明または半透明トレース材料の使用を含む装置，例．複写冊子
,G09B  11/08,・,速記法教習具
,G09B  11/10,・,図画教習具
,G09B  13/00,,タイプの教習
,G09B  13/02,・,模擬練習キーボード
,G09B  13/04,・,実際のタイプライター，テレプリンター，または類似のものと組合わせて用いる器具
,G09B  15/00,,音楽の教習
,G09B  15/02,・,音符指示用のボードまたは類似のもの
,G09B  15/04,・・,音の発生手段をもつもの
,G09B  15/06,・,指または腕の訓練または強化用具；演奏適正位置に指または腕を保持するための用具
,G09B  15/08,・,練習鍵盤
,G09B  17/00,,読み方の教習
,G09B  17/02,・,線状表示体または他の案内体またはマスク
,G09B  17/04,・,読み速度の増速用；読み速度の制御
,G09B  19/00,,このサブクラスの他のメイングループに包含されない教習（銃の照準合せまたは照準定めの教習または訓練用具Ｆ４１Ｇ３／２６）
,G09B  19/02,・,計数；計算
,G09B  19/04,・,話し方（学習教材を聴覚的に提示するものＧ０９Ｂ５／０４）
,G09B  19/06,・,外国語（学習教材を聴覚的に提示するものＧ０９Ｂ５／０４）
,G09B  19/08,・・,印刷または筆記されたもの，例．教科書，二国語で書かれた文字の集合体，図表
,G09B  19/10,・,模型工作
,G09B  19/12,・,時計の読み方
,G09B  19/14,・,交通，例．交通規則
,G09B  19/16,・,乗物またはその他の運搬機の操縦
,G09B  19/18,・,簿記または経済学
,G09B  19/20,・,裁縫
,G09B  19/22,・,ゲーム，例．カードゲーム
,G09B  19/24,・,道具の使い方
,G09B  19/26,・,ドット・ダッシュの電信符号［２］
,G09B  21/00,,盲人，聾者または唖者の教習，または意志を通じること（学習素材の聴覚的提示Ｇ０９Ｂ５／０４）［２，４］
,G09B  21/02,・,点字作成用装置
,G09B  21/04,・,聾盲者の会話用装置
,G09B  21/06,・,唇形解読教習装置
,G09B  23/00,,科学，医学または数学目的の模型，例．教示目的の原寸大の装置（玩具の性質をもつものＡ６３Ｈ）
,G09B  23/02,・,数学用
,G09B  23/04,・・,幾何学，三角法，投影法または透視法用（測量法用Ｇ０９Ｂ２５／０６）
,G09B  23/06,・,物理学用
,G09B  23/08,・・,静力学または動力学用
,G09B  23/10,・・・,固体の
,G09B  23/12,・・・,液体または気体の
,G09B  23/14,・・,音響学用
,G09B  23/16,・・,熱科学用
,G09B  23/18,・・,電気学または磁気学用
,G09B  23/20,・・,原子物理学または原子核物理学用
,G09B  23/22,・・,光学用
,G09B  23/24,・,化学用
,G09B  23/26,・,分子構造用；結晶学用
,G09B  23/28,・,医学用
,G09B  23/30,・・,解剖模型（歯科咬合器Ａ６１Ｃ１１／００）
,G09B  23/32,・・・,可動部分をもつもの
,G09B  23/34,・・・,離脱しうる部分をもつもの
,G09B  23/36,・,動物学用
,G09B  23/38,・,植物学用
,G09B  23/40,・,地質学用
,G09B  25/00,,グループＧ０９Ｂ２３／００に分類されない目的のための模型，例．教示目的の原寸大の装置（車両模型，走行路模型，玩具の性質をもつ模型Ａ６３Ｈ）
,G09B  25/02,・,工業プロセスの；機械加工の
,G09B  25/04,・,建築物の
,G09B  25/06,・,測量法；地理学，例．地勢模型（地球儀Ｇ０９Ｂ２７／００；地図Ｇ０９Ｂ２９／００）
,G09B  25/08,・,舞台効果の，例．木，岩，水面（ステージ用Ａ６３Ｊ１／００）
,G09B  27/00,,遊星儀；地球儀
,G09B  27/02,・,地球運転儀；太陽系儀
,G09B  27/04,・,星座表
,G09B  27/06,・,天球儀
,G09B  27/08,・,地球儀（天球儀Ｇ０９Ｂ２７／０６）
,G09B  29/00,,地図（星座表Ｇ０９Ｂ２７／０４）；図面；海図；線図，例．道路線図
,G09B  29/02,・,区分図
,G09B  29/04,・・,折りたたみシートまたは冊子シート状に配列された区分図
,G09B  29/06,・,帯状のもの，例．無端帯
,G09B  29/08,・,掛地図または類似のもの
,G09B  29/10,・,地点指示スポットまたは座標による位置指示器；地図の読取り補助具
,G09B  29/12,・,地勢図
,G09B  29/14,・,地方時表
,G09C,,秘密の必要性を含む暗号または他の目的のための暗号化または暗号解読装置
,G09C   1/00,,あらかじめ決められた方式によって，符号または符号群を入れかえ，またはそれらと他を置き換えることによって，与えられた符号の順序，例．理解できる原文，を理解できない符号の順序に交換する装置または方法（暗号化タイプライターＧ０９Ｃ３／００）
,G09C   1/02,・,図表形式の暗号化する符号を用いることによるもの
,G09C   1/04,・,適当な方法で対応する原文または暗号化された原文を示すために，符号またはキーによりきめられた位置へ互いに相対的に移動する符号の伝搬媒体または表示器をもつもの
,G09C   1/06,・,明瞭な原文を構成している符号に該当する要素が暗号化された原文を構成している符号に該当する要素に機能的に結合されており，装置の操作の間自動的にかつ連続的に，符号化部材またはキーによって変換される結合によるもの
,G09C   1/08,・・,機械的な結合によるもの
,G09C   1/10,・・,電気的な結合によるもの
,G09C   1/12,・・・,接点を有する変換円盤よりなるもの
,G09C   1/14,・・,可動のまたは置換できる符号化部材，例．マスターテープ，穿孔カード，を伴なうもの
,G09C   3/00,,暗号化原文を暗号化しまたは解読するためのタイプライター
,G09C   3/02,・,主のキーまたはキーボードに作用する補助のキーまたはキーボードをもつもの
,G09C   3/04,・,キーとタイプバーの間の結合が符号化部材またはキーによって動作中に自動的にかつ連続的に換えられるもの
,G09C   3/06,・・,機械的な結合によるもの
,G09C   3/08,・・,電気的な結合によるもの
,G09C   3/10,・・,可動のまたは置換できる符号化部材を伴なうもの，例．マスターテープ，穿孔カード
,G09C   5/00,,上記のグループに含まれない暗号化するまたは暗号解読する装置または方法，例．図案，記録されまたは印刷された情報のような図表による資料の隠匿または変形を伴なうもの
,G09D,,鉄道またはこれに類するものの時刻表または料金表；万年カレンダー
,G09D   1/00,,鉄道またはこれに類するものの時刻表または料金表；その表示または読取りを助けるもの（地図あるいは道程表に組み込んだもの，例．鉄道路線図Ｇ０９Ｂ２９／００）
,G09D   3/00,,万年カレンダー（印刷されたカレンダー帳Ｂ４２Ｄ５／０４：時計仕掛け万年カレンダーＧ０４Ｂ１９／２４）
,G09D   3/02,・,表示部分を有した交換自在の部材をもつもの
,G09D   3/04,・,表示部材がカレンダーに可動自在に組み込まれているもの
,G09D   3/06,・・,回転部をもつもの
,G09D   3/08,・・・,円盤状のもの
,G09D   3/10,・・,帯状の部材をもつもの
,G09D   3/12,・,電気で動くもの
,G09F,,表示；広告；サイン；ラベルまたはネームプレート；シール
,＜注＞,,（１）このサブクラスにおいては，下記の用語は以下に示す意味で用いる：
,,,―“サイン”とは何かを認識させるように働くマークまたは指示器であり，たとえ情報が閃光しているとしても，変化しないものであれば含まれる；従って，例として，広告掲示板または発光，光反射危険防止装置を包含する。［３］
,,,（２）“マイクロ構造の装置”および“マイクロ構造のシステム”に関する，クラスＢ８１およびサブクラスＢ８１Ｂの両タイトルの後ろの注に注意すること。［７］
,＜索引＞,,案内および広告
,,,見本表示　５／００
,,,不変情報を有するもの：
,,,展示カード；ラベルまたはタッグ；サイン，プレート，文字　１／００；３／００；７／００
,,,可変情報を有するもの：
,,,要素の組合せによるもの；完全な情報の移動によるもの　９／００；１１／００
,,,照明サイン；照明広告　１３／００
,,,ビラ貼りおよび広告のための支持体：パネル；のぼり；商品；その他　１５／００；１７／００；２３／００；１９／００
,,,広告方法
,,,可動；聴覚；視聴覚；その他　２１／００；２５／００；２７／００；１９／００
,G09F   1/00,,折畳み可能または可撓性の材料からなる板紙またはその類似物からなる展示カード
,G09F   1/02,・,一枚の実質的に平らなカード
,G09F   1/04,・,折畳んだカード
,G09F   1/06,・・,立体的に立上るもの（Ｇ０９Ｆ１／０８が優先）
,G09F   1/08,・,ある物の，例．広告するもの，全部あるいは一部の形を形取ったもの
,G09F   1/10,・,展示カードの支持具または保持具
,G09F   1/12,・・,そのための囲い枠
,G09F   1/14,・・,脚型のもの
,G09F   3/00,,ラベル，タッグチケット，またはこれらに類する認識もしくは指示手段；シール；切手またはそれに類するスタンプ
,G09F   3/02,・,形状または構造
,G09F   3/03,・・,封かんの
,G09F   3/04,・,ラベル自体の材料で取付けまたは固着されるもの，例．熱着によるもの（接着層によるものＧ０９Ｆ３／１０）
,G09F   3/06,・・,締着によるもの（別体の締着具によるものＧ０９Ｆ３／１６）
,G09F   3/08,・,ラベル自体の材料を用いないで取付けまたは固着するもの
,G09F   3/10,・・,粘着層によるもの
,G09F   3/12,・・,ピン，止め金，または同様のものによるもの
,G09F   3/14,・・,糸，紐，チェーン，またはワイヤーによるもの
,G09F   3/16,・・,締着具によるもの
,G09F   3/18,・・,ラベル用ケース，囲い枠，または被包体
,G09F   3/20,・・・,調整，移動，または交換可能なラベル用のもの
,G09F   5/00,,見本表示手段
,G09F   5/02,・,可搬式見本ケース
,G09F   5/04,・,見本カード；見本の本
,G09F   7/00,,サイン，表札または番号プレート，文字，数字，または記号板；パネルまたはボード（展示カードＧ０９Ｆ１／００；可変情報のための指示装置Ｇ０９Ｆ９／００，Ｇ０９Ｆ１１／００；照明サインＧ０９Ｆ１３／００，告知またはポスター用のボードＧ０９Ｆ１５／００）
,G09F   7/02,・,記号を坦持し，または記号を形成するところの容易に取りはずしのできる要素を用いたサイン，プレート，パネルまたはボード
,G09F   7/04,・・,要素が磁力により固着または固着可能に適合されたもの
,G09F   7/06,・・,要素がピンの差込みにより固着または固着可能に適合されているもの
,G09F   7/08,・・,要素が溝，レール，またはスリットにより固着または固着可能に適合されたもの
,G09F   7/10,・・・,かつ摺動自在に取り付けるようにしたもの
,G09F   7/12,・・,要素が自己粘着性，湿気，吸引，遅乾接着性またはこれらと同様のものによって固着または固着可能に適合されているもの
,G09F   7/14,・・,記号担持または記号形成要素の構造上の特徴
,G09F   7/16,・,支持具に永久に固着させた文字，数字，または他の記号
,G09F   7/18,・,支持用構造物にサイン，プレート，パネルまたはボードを取り付ける手段
,G09F   7/20,・・,調整可能に取り付けるためのもの
,G09F   7/22,・・,回転または揺動自在に取り付けるためのもの，例．風により回転できるようにされたボードのためのもの
,G09F   9/00,,情報が個々の要素の選択または組合せによって支持体上に形成される可変情報用の指示装置（そこで，可変情報が可動支持に永久に取り付けられるものＧ０９Ｆ１１／００）
,G09F   9/30,・,必要な文字が個々の要素を組み合わせることによって形成されるもの
,＜注＞,,グループＧ０９Ｆ９／３０２はグループＧ０９Ｆ９／３０５からＧ０９Ｆ９／３７に優先する［２０１２．０１］
,G09F   9/302,・・,個々の要素の形状や幾何学的な配置に特徴があるもの［７］
,G09F   9/305,・・,（個々の要素が）光ファイバーの端であるもの（Ｇ０９Ｆ９／３０２が優先）［７］
,G09F   9/307,・・,（個々の要素が）白熱フィラメントであるもの［３，７］
,G09F   9/313,・・,（個々の要素が）ガス放電装置であるもの［３，７］
,G09F   9/33,・・,（個々の要素が）半導体装置であるもの，例．ダイオード［３，７］
,G09F   9/35,・・,（個々の要素が）液晶であるもの［３，７］
,G09F   9/37,・・,（個々の要素が）移動要素であるもの［３，７］
,G09F   9/40,・,必要な文字が，ならんで配置された多数の文字から選択されるもの，例．多数文字が共通の担体板上にあるもの
,G09F   9/46,・,必要な文字が，かさねて配置された多数の文字から選択されるもの
,G09F  11/00,,完全な情報がそれを表示位置に運ぶ可動支持体に恒久的に固着されている，可変情報のための指示装置
,G09F  11/02,・,表示部が回転体，例．円筒，スピンドル，に固着されているもの
,G09F  11/04,・・,表示部が回転円盤に固着されているもの
,G09F  11/06,・・,表示部がかたい板またはカードにあるもの（回転円盤上にあるものＧ０９Ｆ１１／０４）
,G09F  11/08,・・,表示部が可撓性のシートであるもの（回転円盤にあるものＧ０９Ｆ１１／０４）
,G09F  11/10,・・,そのための電気的制御
,G09F  11/12,・,表示部が無端のベルト，チェーン類により運ばれるもの
,G09F  11/14,・・,表示部が固い翼状体，板，カードまたはそれに類する形態になっているもの
,G09F  11/15,・・,表示部が可撓性のシートであるもの
,G09F  11/16,・・,そのための電気的制御
,G09F  11/18,・,表示部がエンドレスでないベルト，チェーンまたはこれに類するものにより運ばれるもの
,G09F  11/20,・・,表示部が固い翼状体，板，カードまたはそれに類する形になっているもの
,G09F  11/21,・・,表示部が可撓性のシートであるもの
,G09F  11/22,・・,そのための電気的制御
,G09F  11/23,・,回転部材の一部をなす広告または表示体，例．穿孔，印刷，または円筒，円盤上のすかしの形状のもの
,G09F  11/235,・・,そのための電気制御
,G09F  11/24,・,たとえば穿孔，印刷，すかしの形で移動するバンドの一部をなす広告または表示
,G09F  11/26,・・,無端帯のもの
,G09F  11/28,・・・,そのための電気的制御
,G09F  11/29,・・,エンドレス以外のバンドによるもの
,G09F  11/295,・・・,そのための電気制御
,G09F  11/30,・,表示体が装填位置から表示位置まで一つ一つ給送されるもの
,G09F  11/32,・・,ベルト，チェーン，例．無端のベルト，チェーン，から成っている給送手段
,G09F  11/34,・・,電磁石からなる給送手段
,G09F  13/00,,照明サイン；照明広告（Ｇ０９Ｆ９／００，Ｇ０９Ｆ１１／００が優先；移動視覚広告Ｇ０９Ｆ２１／００）
,G09F  13/02,・,標示体の前にある人工の光源によって照明されるサイン，ボード，またはパネル
,G09F  13/04,・,標示体の後から照明されるサイン，ボード，またはパネル
,G09F  13/06,・・,独特に切り抜かれた記号やシルエットを用いたもの，例．穿孔サイン
,G09F  13/08,・・,透明，不透明の両層を用いたもの
,G09F  13/10,・・・,すかし模様を用いたもの
,G09F  13/12,・・,サイン，記号，絵またはその他の表示が照明されたときだけ見える半透過鏡，あるいは送られた光だけを通す反射性表面を用いたもの
,G09F  13/14,・・,装置中の反射構造
,G09F  13/16,・,反射物や反射面で形成され，またはこれらを組み合わせたサイン，例．三角形または他の幾何学形状を有する警告サイン
,G09F  13/18,・,エッジ照明サイン
,G09F  13/20,・,発光面または発光部をもつもの
,G09F  13/22,・・,エレクトロルミネセンス
,G09F  13/24,・,液体，例．泡のある液体，の入っている管状物または同様のものを用いるもの
,G09F  13/26,・,放電管によって形成されたサイン（選択的点灯によるものＧ０９Ｆ９／００）
,G09F  13/28,・,フィラメント型ランプによって形成されたサイン（選択的点灯によるものＧ０９Ｆ９／００）
,G09F  13/30,・,動く光源，例．回転発光管，をもつもの
,G09F  13/32,・,動く光学部分，例．鏡，を持つもの
,G09F  13/34,・,可動部材と協動する光源を持つもの，例．光源を閉じたり開いたりするシャッターを持つもの（広告または展示部材が連続的，または断続的に動く装置Ｇ０９Ｆ１１／００）
,G09F  13/36,・・,回転遮蔽体と組合わせたもの
,G09F  13/42,・,見えない輻射線で励起される光源をもつもの
,G09F  13/44,・,光源にガスの光を持つもの
,G09F  13/46,・,花火による広告
,G09F  15/00,,告知書，はり紙，ポスター，または類似のもののためのボード，掲示板，標柱または同様の構造物
,G09F  15/02,・,そのためのビラ，ポスター類
,G09F  17/00,,旗；のぼり；それらの装着具
,G09F  19/00,,他に分類されない広告または表示手段
,G09F  19/02,・,可動表示要素を含むもの
,G09F  19/04,・・,ドア，例．店舗扉，の開閉によって操作されるもの
,G09F  19/06,・・,筆記装置
,G09F  19/08,・・,可動部分を持つ，人形，お面，等生物を表現したもの
,G09F  19/10,・・,広告される物品の動きを示す装置
,G09F  19/12,・,特殊な光学効果を用いたもの
,G09F  19/14,・・,観察者の見る位置によって異るサインを表示するもの
,G09F  19/16,・・,鏡を含むもの
,G09F  19/18,・・,光学的投影手段を含むもの，例．雲に像を投影するもの
,G09F  19/20,・・,混色効果を持つもの
,G09F  19/22,・,道路，壁または同様のものの表面に広告または表示する手段，例．照明されるもの
,G09F  21/00,,移動広告（視聴覚結合の広告Ｇ０９Ｆ２７／００）
,G09F  21/02,・,人間または動物によるもの
,G09F  21/04,・,陸上の乗物によるもの
,G09F  21/06,・,飛行機，飛行船，風船またはたこによるもの
,G09F  21/08,・・,航空機体に配置された広告物
,G09F  21/10,・・・,照明されるもの
,G09F  21/12,・・,航空機によって引かれた広告物
,G09F  21/14,・・・,照らされるもの
,G09F  21/16,・・,空に描くもの
,G09F  21/18,・,船またはその他の浮動体によるもの
,G09F  21/20,・・,照明されるもの
,G09F  21/22,・,乗物からパンフレットまたは類似の広告物を配布する装置（飛行機からのものＢ６４Ｄ１／００）
,G09F  23/00,,特殊な物品，例．灰皿，郵便箱，の外部か内部に施される広告（乗り物の外部か内部に施すものＧ０９Ｆ２１／００）
,G09F  23/02,・,物品の操作によって表示される広告体
,G09F  23/04,・・,照明されるもの
,G09F  23/06,・,レストラン，店舗，または事務所の品物と結合される広告体（紙製品に関するものＧ０９Ｆ２３／１０）
,G09F  23/08,・・,食器類に施されるもの
,G09F  23/10,・,紙製品，例．小冊子，新聞，に施されるもの
,G09F  23/12,・・,トイレットペーパーに施されるもの
,G09F  23/14,・,おもちゃ，ゲーム，パズル，またはこれに類するものに施されるもの
,G09F  23/16,・,時計に施されるもの，例．時計機構によって制御されるもの
,G09F  25/00,,聴覚的な広告
,G09F  27/00,,視聴覚結合の広告または表示，例．公衆への演説に関するもの
,G09G,,静的手段を用いて可変情報を表示する表示装置の制御のための装置または回路（デジタルコンピュータと表示装置の間のデータ転送のための装置Ｇ０６Ｆ３／１４；多数の分離された表示要素または光制御セルからなる静的表示装置Ｇ０９Ｆ９／００；集積された多数の光源からなる静的表示装置Ｈ０１Ｊ，Ｈ０１Ｋ，Ｈ０１Ｌ，Ｈ０５Ｂ３３／１２；文書または類似のものの走査，伝送または再生，例．ファクシミリ伝送；それらの細部Ｈ０４Ｎ１／００）［３，４，５］
,＜注＞,,（１）このサブクラスは，指示コンソール，すなわち，表示用制御信号の処理，例．制御信号の呼出し，受取り，蓄積，再生，符号化，復号化，番地づけ，のための装置または回路を包含する。［３］
,,,（２）このサブクラスは，パネルや管それ自体または個々の光源の集合のような指示装置の構造的細部を包含せず，これは関連サブクラス，例．Ｈ０１Ｊ，Ｈ０１Ｋ，Ｈ０１Ｌ，Ｇ０２Ｆ，Ｇ０９Ｆ，Ｈ０５Ｂに分類される。［３］
,,,（３）連続的な輝度階調を表示できる表示装置が分類されるＨ０４Ｎに対し，このサブクラスは不連続な輝度，例．明暗だけのもの，のみを用いる装置に限定される。［３］
,,,（４）可視効果は，電子ビームによって走査される蛍光体スクリーンに形成されるか，制御される光源によって直接形成されるか，支持板上に描かれた文字，記号，またはそれらの要素への制御される光源からの光の投射によって形成されるか，または独立の光源からの光線のパラメータを電気的，磁気的または音響的に制御することによって形成される。［３］
,G09G   1/00,,陰極線管表示器にのみ関連した，制御装置または回路［３］
,G09G   1/02,・,蓄積回路（Ｇ０９Ｇ１／０６～Ｇ０９Ｇ１／２８が優先）［３］
,G09G   1/04,・,偏向回路［３］
,G09G   1/06,・,単一ビーム管を用いるもの（Ｇ０９Ｇ１／２６，Ｇ０９Ｇ１／２８が優先）［３］
,G09G   1/07,・・,ラスター走査とキャリグラフィック表示との結合を有するもの［５］
,G09G   1/08,・・,ビームが文字を直接追跡するもの，表示される情報が２つの空間的な座標における時間の関数として，例．デカルト座標系に従って，偏向を制御するもの［３］
,G09G   1/10,・・・,偏向信号が本質的にディジタル手段によって，例．増加的に，作られているもの［３］
,G09G   1/12,・・・,偏向信号が主としてアナログ手段によって形成されるもの［３］
,G09G   1/14,・・,ビームが表示される情報とは独立にパターンをトレースし，かつ後者が明暗でえがかれるパターンの部分を決定するもの［３］
,G09G   1/16,・・・,直角座標のパターンがスクリーンの全体にわたって拡大されるもの，例．テレビジョン型ラスター［３］
