インデキシングフラグ,記号,ドット,タイトル
,A61K  36/808,・・・・,ゴマノハグサ属［８］
,A61K  36/81,・・・,ナス科，例．タバコ，イヌホウズキ，トマト，ベラドンナ，トウガラシまたはチョウセンアサガオ［８］
,A61K  36/815,・・・・,クコ属［８］
,A61K  36/82,・・・,ツバキ科，例．ツバキ［８］
,A61K  36/83,・・・,ジンチョウゲ科，例．カワノキまたはフォルス・オヘロ［８］
,A61K  36/835,・・・・,ジンコウ属［８］
,A61K  36/84,・・・,オミナエシ科，例．カノコソウ［８］
,A61K  36/85,・・・,クマツヅラ科［８］
,A61K  36/855,・・・・,クサギ属，例．クサギ［８］
,A61K  36/86,・・・,スミレ科［８］
,A61K  36/87,・・・,ブドウ科，例．ヨーロッパブドウ，マスカダインまたはペパー・バイン［８］
,A61K  36/88,・・,ユリ綱（単子葉植物）［８］
,A61K  36/882,・・・,ショウブ科，例．スイートフラッグまたはショウブ［８］
,A61K  36/884,・・・,オモダカ科［８］
,A61K  36/886,・・・,アロエ科，例．アロエ・ベラ［８］
,A61K  36/888,・・・,サトイモ科，例．カラジウム，カイウまたはミズバショウ［８］
,A61K  36/8884,・・・・,テンナンショウ属，例．マムシグサ［８］
,A61K  36/8888,・・・・,ハンゲ属［８］
,A61K  36/889,・・・,ヤシ科，例．ナツメヤシ若しくはココヤシの木またはパルメット［８］
,A61K  36/8895,・・・・,トウ属，例．トウ［８］
,A61K  36/89,・・・,カヤツリグサ科［８］
,A61K  36/8905,・・・・,シペラス属［８］
,A61K  36/894,・・・,ヤマノイモ科［８］
,A61K  36/8945,・・・・,ヤムイモ，例．ヤム，ナガイモまたはダイジョ［８］
,A61K  36/896,・・・,ユリ科，例．ゼンテイカ，ギボウシ，ヒヤシンスまたはスイセン［８］
,A61K  36/8962,・・・・,ネギ属，例．栽培用タマネギ，ネギ，ニンニクまたはチャイブ［８］
,A61K  36/8964,・・・・,ハナスゲ［８］
,A61K  36/8965,・・・・,アスパラガス，例．栽培用アスパラガスまたはシノブボウキ［８］
,A61K  36/8966,・・・・,バイモ属，例．ヨウラクユリまたはミッションベル［８］
,A61K  36/8967,・・・・,ユリ属，例．オニユリまたはテッポウユリ［８］
,A61K  36/8968,・・・・,ジャノヒゲ属［８］
,A61K  36/8969,・・・・,アマドコロ属［８］
,A61K  36/898,・・・,ラン科［８］
,A61K  36/8984,・・・・,セッコク属［８］
,A61K  36/8988,・・・・,オニノヤガラ属［８］
,A61K  36/899,・・・,イネ科，例．タケ，トウモロコシまたはサトウキビ［８］
,A61K  36/8994,・・・・,ジュズダマ属［８］
,A61K  36/8998,・・・・,オオムギ属［８］
,A61K  36/90,・・・,サルトリイバラ科，例．サルトリイバラまたはサルサパリラ［８］
,A61K  36/902,・・・,ミクリ科［８］
,A61K  36/904,・・・,ビャクブ科，例．ナベワリ［８］
,A61K  36/906,・・・,ショウガ科［８］
,A61K  36/9062,・・・・,ハナミショウガ属，例．レッドジンジャーまたはリョウキョウ［８］
,A61K  36/9064,・・・・,アモマム属，例．ラウンドカルダモン［８］
,A61K  36/9066,・・・・,ウコン属，例．コモン・ターメリック，東インドアロールートまたはマンゴー・ジンジャー［８］
,A61K  36/9068,・・・・,ショウガ属，例．栽培用ショウガ［８］
,A61K  38/00,,ペプチドを含有する医療製剤（β－ラクタム環含有ペプチドＡ６１Ｋ３１／００；環状ジペプチドであって，その分子中にその環を形成するペプチド結合以外のペプチド結合を有しないもの，例．ピペラジン－２，５－ジオンＡ６１Ｋ３１／００；エルゴリンに基づくペプチドＡ６１Ｋ３１／４８；分子中に統計学的に分布されているアミノ酸単位を有する高分子化合物を含有するものＡ６１Ｋ３１／７４；抗原または抗体を含有する医療製剤Ａ６１Ｋ３９／００；不活性成分に特徴のある医療製剤，例．薬剤担体としてのペプチド，Ａ６１Ｋ４７／００）［６］
,＜注＞,,（１）このグループで使用する用語や表現はサブクラスＣ０７Ｋのタイトルに続く（注）１の定義に厳密に従ったものである。［６］
,,,（２）ペプチド断片を含む製剤，あるいはアミノ酸の除去や付加によって，またはアミノ酸の他のものへの置換によって，もしくはこうした修飾物の組合わせによって修飾されたペプチドを含む製剤は，親ペプチドを含む製剤として分類する。ただし４以下のアミノ酸しか持たないペプチド断片を含む製剤は，グループ３８／０５～３８／０７にも分類する。［６］
,,,（３）組換えＤＮＡ技術によって製造されたペプチドを含む製剤は，ホストではなく発現させた元のペプチドに基づいて分類する，例．大腸菌の中で発現させたＨＩＶペプチドを含む製剤はＨＩＶペプチドを含む製剤に分類する［６］
,A61K  38/01,・,加水分解した蛋白質；その誘導体［６］
,A61K  38/02,・,不確定数のアミノ酸のペプチド；その誘導体［６］
,A61K  38/03,・,不確定配列または部分的にのみ確定した配列中にの２０以下のアミノ酸をもつペプチド；その誘導体［６］
,A61K  38/04,・,完全に確定した配列中にの，２０以下のアミノ酸をもつペプチド；その誘導体（ガストリンＡ６１Ｋ３８／１６，ソマトスタチンＡ６１Ｋ３８／３１，メラノトロピンＡ６１Ｋ３８／３４）［６］
,A61K  38/05,・・,ジペプチド［６］
,A61K  38/06,・・,トリペプチド［６］
,A61K  38/07,・・,テトラペプチド［６］
,A61K  38/08,・・,５～１１のアミノ酸をもつペプチド［６］
,A61K  38/09,・・・,黄体形成ホルモン放出ホルモン（ＬＨＲＨ）；関連ペプチド［６］
,A61K  38/10,・・,１２～２０のアミノ酸をもつペプチド［６］
,A61K  38/11,・・・,オキシトシン；バソプレシン；関連ペプチド［６］
,A61K  38/12,・・,環状ペプチド［６］
,A61K  38/13,・・・,サイクロスポリン［６］
,A61K  38/14,・・,糖類基を含有するペプチド；その誘導体［６］
,A61K  38/15,・・,デプシペプチド；その誘導体［６］
,A61K  38/16,・,２１以上のアミノ酸をもつペプチド；ガストリン；ソマトスタチン；メラノトロピン；その誘導体［６］
,A61K  38/17,・・,動物由来；ヒト由来［６］
,A61K  38/18,・・・,成長因子；成長調節因子［６］
,A61K  38/19,・・・,サイトカイン；リンフォカイン；インターフェロン［６］
,A61K  38/20,・・・・,インターロイキン［６］
,A61K  38/21,・・・・,インターフェロン［６］
,A61K  38/22,・・・,ホルモン（プロオピオメラノコルチン，プロエンケファリンまたはプロダイノルフィンから誘導したものＡ６１Ｋ３８／３３，例．コルチコトロピンＡ６１Ｋ３８／３５）［６］
,A61K  38/23,・・・・,カルシトニン［６］
,A61K  38/24,・・・・,卵胞刺激ホルモン（ＦＳＨ）；絨毛性性腺刺激ホルモン，例．ＨＣＧ；黄体形成ホルモン（ＬＨ）；甲状腺刺激ホルモン（ＴＳＨ）［６］
,A61K  38/25,・・・・,成長ホルモン放出因子（ＧＨＲＦ）（ソマトリベリン）［６］
,A61K  38/26,・・・・,グルカゴン［６］
,A61K  38/27,・・・・,成長ホルモン（ＧＨ）（ソマトトロピン）［６］
,A61K  38/28,・・・・,インシュリン［６］
,A61K  38/29,・・・・,副甲状腺ホルモン（パラトルモン）；副甲状腺ホルモン関連ペプチド［６］
,A61K  38/30,・・・・,インシュリン様成長因子（ソマトメジン），例．ＩＧＦ－１，ＩＧＦ－２［６］
,A61K  38/31,・・・・,ソマトスタチン［６］
,A61K  38/32,・・・・,チモポイエチン［６］
,A61K  38/33,・・・,プロオピオメラノコルチン，プロエンケファリンまたはプロダイノルフィンから誘導したもの［６］
,A61K  38/34,・・・・,メラノサイト刺激ホルモン（ＭＳＨ），例．α－メラノトロピンまたはβ－メラノトロピン［６］
,A61K  38/35,・・・・,コルチコトロピン（ＡＣＴＨ）［６］
,A61K  38/36,・・・,血液凝固または繊維素溶解因子［６］
,A61K  38/37,・・・・,第ＶＩＩＩ因子［６］
,A61K  38/38,・・・,アルブミン［６］
,A61K  38/39,・・・,結合組織ペプチド，例．コラーゲン，エラスチン，ラミニン，フイブロネクチン，ビトロネクチン，寒冷不溶性グロブリン（ＣＩＧ）［６］
,A61K  38/40,・・・,トランスフェリン，例．ラクトフェリン，オボトランスフェリン［６］
,A61K  38/41,・・,ポルフィリン環含有ペプチド，またはコリン環含有ペプチド［６］
,A61K  38/42,・・・,ヘモグロビン；ミオグロビン［６］
,A61K  38/43,・・,酵素；酵素前駆体；それらの誘導体［６］
,＜注＞,,このグループにおいては：
,,,―酵素前駆体は対応する酵素に分類する；
,,,―酵素は一般に国際酵素委員会の“酵素の命名および分類法”に従って分類する。該当する分類は以下のサブグループにおいて括弧内に表示する。［６］
,A61K  38/44,・・・,酸化還元酵素（１）［６］
,A61K  38/45,・・・,トランスフェラーゼ（２）［６］
,A61K  38/46,・・・,加水分解酵素（３）［６］
,A61K  38/47,・・・・,グリコシル化合物に作用するもの（３．２），例．セルラーゼ，ラクターゼ［６］
,A61K  38/48,・・・・,ペプチド結合に作用するもの（３．４）［６］
,A61K  38/49,・・・・・,ウロキナーゼ；組織プラスミノーゲン活性化因子［６］
,A61K  38/50,・・・・,ペプチド結合以外の炭素－窒素結合に作用するもの（３．５），例．アスパラギナーゼ［６］
,A61K  38/51,・・・,リアーゼ（４）［６］
,A61K  38/52,・・・,イソメラーゼ（５）［６］
,A61K  38/53,・・・,リガーゼ（６）［６］
,A61K  38/54,・・・,Ａ６１Ｋ３８／４４～Ａ６１Ｋ３８／４６，またはＡ６１Ｋ３８／５１～Ａ６１Ｋ３８／５３の，２以上のグループに分類される酵素または酵素前駆体の混合物［６］
,A61K  38/55,・・,プロテアーゼ阻害剤［６］
,A61K  38/56,・・・,植物由来［６］
,A61K  38/57,・・・,動物由来；ヒト由来［６］
,A61K  38/58,・・・・,ヒル由来，例．ヒルジン，エグリン［６］
,A61K  39/00,,抗原または抗体を含有する医薬品製剤（免疫分析用物質Ｇ０１Ｎ３３／５３）［２］
,＜注＞,,（１）抗原あるいは抗体組成物の調製は，微生物の培養工程に特徴がある場合，サブクラスＣ１２Ｎにも分類する。［３］
,,,（２）グループ３９／００２から３９／１２は，原生動物，バクテリア，ウィルスまたはそれらのサブユニットを含む製剤，例．膜成分，を包含する。［３］
,A61K  39/002,・,原生動物抗原［３］
,A61K  39/005,・・,トリパノゾーマ抗原［３］
,A61K  39/008,・・,リーシュマニア抗原［３］
,A61K  39/012,・・,コクシジウム抗原［３］
,A61K  39/015,・・,住血胞子虫抗原，例．プラズモジウム抗原［３］
,A61K  39/018,・・・,バベシア抗原，例．タイレリア抗原［３］
,A61K  39/02,・,バクテリアの抗原［２］
,A61K  39/04,・・,ミコバクテリウム属，例．結核菌［２，３］
,A61K  39/05,・・,コリネバクテリウム属；プロピオンバクテリウム属［３］
,A61K  39/07,・・,桿菌［３］
,A61K  39/08,・・,クロストリジウム属，例．破傷風菌［２］
,A61K  39/085,・・,ブドウ球菌［３］
,A61K  39/09,・・,連鎖球菌［３］
,A61K  39/095,・・,ナイセリア属［３］
,A61K  39/10,・・,ブルセラ属；ボルデテラ属，例．百日咳菌［２，３］
,A61K  39/102,・・,パスツレラ属；ヘモフィラス属［３］
,A61K  39/104,・・,シュードモナス属［３］
,A61K  39/106,・・,ビブリオ；カンピロバクター［３］
,A61K  39/108,・・,エシエリヒア属；クレブシエラ属［３］
,A61K  39/112,・・,サルモネラ属；シゲラ属［３］
,A61K  39/114,・・,フゾバクテリウム属［３］
,A61K  39/116,・・,多価バクテリア抗原［３］
,A61K  39/118,・,クラミジア，例．トラコーマクラミジアまたはオウム病クラミジア［３］
,A61K  39/12,・,ウイルス抗原［２］
,A61K  39/125,・・,ピコルナウィルス科，例．カリシウィルス［３］
,A61K  39/13,・・・,ポリオウィルス［３］
,A61K  39/135,・・・,口蹄疫ウィルス［３］
,A61K  39/145,・・,オルソミクソウィルス科，例．インフルエンザウィルス［３］
,A61K  39/15,・・,レオウィルス科，例．子牛の下痢ウィルス［３］
,A61K  39/155,・・,パラミクソウィルス科，例．パラインフルエンザウィルス［３］
,A61K  39/165,・・・,ムンプスまたは麻疹ウィルス［３］
,A61K  39/17,・・・,ニューカッスル病ウィルス［３］
,A61K  39/175,・・・,犬のジステンパーウィルス［３］
,A61K  39/187,・・,豚コレラウィルス［３］
,A61K  39/193,・・,馬の脳脊髄炎ウィルス［３］
,A61K  39/20,・・,風疹ウイルス［２］
,A61K  39/205,・・,ラブドウィルス科，例．狂犬病ウィルス［３］
,A61K  39/21,・・,レトロウィルス科，例．馬伝染性貧血ウィルス［３］
,A61K  39/215,・・,コロナウィルス科，例．ニワトリ伝染性気管支炎ウィルス［３］
,A61K  39/225,・・・,豚仕染性胃腸炎ウィルス［３］
,A61K  39/23,・・,パルボウィルス科，例．猫汎白血球減少症ウィルス［３］
,A61K  39/235,・・,アデノウィルス科［３］
,A61K  39/245,・・,ヘルペスウィルス科，例．単純性ヘルペスウィルス［３］
,A61K  39/25,・・・,水痘一帯状疱疹ウィルス［３］
,A61K  39/255,・・・,マレック病ウィルス［３］
,A61K  39/265,・・・,伝染性気管支炎ウィルス［３］
,A61K  39/27,・・・,馬の肺炎ウィルス［３］
,A61K  39/275,・・,ポックスウィルス科，例．アビポックスウィルス［３］
,A61K  39/285,・・・,種痘ウィルスまたは痘瘡ウィルス［３］
,A61K  39/29,・・,肝炎ウィルス［３］
,A61K  39/295,・・,多価ウィルス抗原（種痘ウィルスまたは痘瘡ウィルスＡ６１Ｋ３９／２８５）；ウィルス抗原とバクテリア抗原との多価抗原［３］
,A61K  39/35,・,アレルゲン［３］
,A61K  39/36,・・,花粉からのもの［２，３］
,A61K  39/38,・,蛇からの抗原［２］
,A61K  39/385,・,担体に結合したハプテンまたは抗原［３］
,A61K  39/39,・,免疫促進付加物によって特徴づけられたもの，例．化学的アジュバント［３］
,A61K  39/395,・,抗体（凝集素Ａ６１Ｋ３８／３６）；免疫グロブリン；免疫血清，例．抗リンパ球血清［３］
,A61K  39/40,・・,バクテリア性のもの［２，３］
,A61K  39/42,・・,ウィルス性のもの［２，３］
,A61K  39/44,・・,担体に結合した抗体［２，３］
,A61K  41/00,,波動エネルギーまたは粒子線で物質を処理することによって得られる医薬品製剤（Ａ６１Ｋ３１／５９が優先）［２］
,A61K  45/00,,Ａ６１Ｋ３１／００～Ａ６１Ｋ４１／００に属さない活性成分を含有する医薬品製剤［２，６］
,A61K  45/06,・,化学的特性をもたない活性成分の混合物，例．消炎剤および強心剤［２］
,A61K  45/08,・,活性物質と化学的に特徴のない補助物質，例．抗ヒスタミン剤および表面活性物質，との混合物［２］
,A61K  47/00,,使用する不活性成分，例．担体または不活性添加剤，に特徴のある医薬品製剤；活性成分と化学結合した標的剤または修飾剤［２］
,A61K  47/02,・,無機物質［５］
,A61K  47/04,・・,非金属元素；その化合物［５］
,A61K  47/06,・,有機物質，例．天然または合成の炭化水素，ポリオレフィン，鉱油，ペトロラタムまたはオゾケライト［５］
,A61K  47/08,・・,酸素を含有するもの［５］
,A61K  47/10,・・・,アルコール；フェノール；それらの塩，例．グリセリン；ポリエチレングリコール［ＰＥＧ］；ポロキサマー；ＰＥＧ／ＰＯＥアルキルエーテル［５］
,A61K  47/12,・・・,カルボン酸；その塩または無水物［５］
,A61K  47/14,・・・,カルボン酸のエステル，例．脂肪酸モノグリセリド，中鎖トリグリセリド，パラベンまたはＰＥＧ脂肪酸エステル［５］
,A61K  47/16,・・,窒素を含有するもの［５］
,A61K  47/18,・・・,アミン；アミド；尿素；第四級アンモニウム化合物；アミノ酸；５個までのアミノ酸を有するオリゴペプチド［５］
,A61K  47/20,・・,硫黄を含有するもの，例．ジメチルスルホキシド［ＤＭＳＯ］，ドクサート，ラウリル硫酸ナトリウムまたはアミノスルホン酸［５］
,A61K  47/22,・・,複素環式化合物，例．アスコルビン酸，トコフェロールまたはピロリドン［５］
,A61K  47/24,・・,炭素，水素，酸素，ハロゲン，窒素または硫黄以外の原子を含有するもの，例．シクロメチコンまたはリン脂質［５］
,A61K  47/26,・・,炭水化物，例．糖アルコール，アミノ糖，核酸，単糖，二糖またはオリゴ糖；その誘導体，例．ポリソルベート，ソルビタン脂肪酸エステルまたはグリチルリチン［５］
,A61K  47/28,・・,ステロイド，例．コレステロール，胆汁酸またはグリチルレチン酸［５］
,A61K  47/30,・,高分子有機化合物または高分子無機化合物，例．無機ポリリン酸［５］
,A61K  47/32,・・,炭素－炭素不飽和結合のみが関与する反応によって得られる高分子化合物，例．カルボマー［５］
,A61K  47/34,・・,炭素－炭素不飽和結合のみが関与する反応以外の反応によって得られる高分子化合物，例．ポリエステル，ポリアミノ酸，ポリシロキサン，ポリホスファゼン，ポリアルキレングリコールの共重合体またはポロキサマーの共重合体（Ａ６１Ｋ４７／１０が優先）［２０１７．０１］
,A61K  47/36,・・,多糖類；その誘導体，例．ガム，でんぷん，アルギン酸，デキストリン，ヒアルロン酸，キトサン，イヌリン，寒天またはペクチン［５］
,A61K  47/38,・・・,セルロース；その誘導体［５］
,A61K  47/40,・・・,シクロデキストリン；その誘導体［５］
,A61K  47/42,・・,蛋白質；ポリペプチド；それらの分解生成物；それらの誘導体，例．アルブミン，ゼラチンまたはゼイン（５個までのアミノ酸を有するオリゴペプチドＡ６１Ｋ４７／１８；ポリアミノ酸Ａ６１Ｋ４７／３４）［２０１７．０１］
,A61K  47/44,・,Ａ６１Ｋ４７／０２～Ａ６１Ｋ４７／４２の２以上のグループに該当する油，脂肪またはワックス；天然の油または変性された天然の油，脂肪またはワックス，例．ヒマシ油，ポリエトキシ化ヒマシ油，モンタンワックス，リグナイト，シェラック，ロジン，蜜蝋またはラノリン（合成グリセリド，例．中鎖トリグリセリドＡ６１Ｋ４７／１４）［２０１７．０１］
,A61K  47/46,・,構造不明の成分またはその反応生成物，例．皮膚，骨，乳，木綿繊維，卵殻，雄牛の胆汁または植物抽出物［５］
,A61K  47/50,・,活性成分と化学結合した不活性成分，例．重合体医薬結合体［２０１７．０１］
,A61K  47/51,・・,不活性成分が修飾剤であるもの［２０１７．０１］
,A61K  47/52,・・・,修飾剤が無機物質であるもの，例．活性成分と複合体化された無機イオン［２０１７．０１］
,A61K  47/54,・・・,修飾剤が有機化合物であるもの［２０１７．０１］
,A61K  47/55,・・・・,修飾剤が薬理学的または治療的に活性剤でもあるもの，すなわち，結合体の全部がコドラッグであるもの，すなわち，薬理学的または治療的に活性な化合物の二量体，オリゴマーまたはポリマー［２０１７．０１］
,A61K  47/56,・・・,修飾剤が有機高分子化合物であるもの，例．オリゴマー，ポリマーまたはデンドリマー［２０１７．０１］
,A61K  47/58,・・・・,炭素－炭素不飽和結合のみが関与する反応によって得られるもの，例．ポリ（メタ）アクリレート，ポリアクリルアミド，ポリスチレン，ポリビニルピロリドン，ポリビニルアルコールまたはポリスチレンスルホン酸樹脂［２０１７．０１］
,A61K  47/59,・・・・,炭素－炭素不飽和結合のみが関与する反応以外の反応によって得られるもの，例．ポリ尿素またはポリウレタン［２０１７．０１］
,A61K  47/60,・・・・・,有機高分子化合物がポリオキシアルキレンのオリゴマー，ポリマーまたはデンドリマーであるもの，例．ＰＥＧ，ＰＰＧ，ＰＥＯまたはポリグリセロール［２０１７．０１］
,A61K  47/61,・・・・,有機高分子化合物が多糖体またはその誘導体であるもの［２０１７．０１］
,A61K  47/62,・・・,修飾剤が蛋白質，ペプチドまたはポリアミノ酸であるもの［２０１７．０１］
,A61K  47/64,・・・・,医薬とペプチドの結合体，医薬と蛋白質の結合体または医薬とポリアミノ酸の結合体，すなわち，修飾剤が治療的活性剤に共有結合または複合体化したペプチド，蛋白質またはポリアミノ酸であるもの（ペプチド性のリンカーＡ６１Ｋ４７／６５）［２０１７．０１］
,A61K  47/65,・・・・,ペプチド性のリンカー，連結剤，スペーサー，例．酵素に不安定なペプチド性のリンカー［２０１７．０１］
,A61K  47/66,・・・・,修飾剤が特定の細胞を標的にするためにペプチドまたは蛋白質が関与するプレターゲティングシステムであるもの［２０１７．０１］
,A61K  47/68,・・・,修飾剤が抗体，免疫グロブリンまたはそれらの断片であるもの，例．Ｆｃ断片［２０１７．０１］
,A61K  47/69,・・,結合体が物理的形態またはガレヌス形態に特徴を有するものであるもの，例．エマルジョン，粒子，包接複合体，ステントまたはキット［２０１７．０１］
,A61K  48/00,,遺伝子疾病を治療するために生体の細胞内に挿入する遺伝子物質を含有する医療用製剤；遺伝子治療［５］
,A61K  49/00,,生体内試験のための製剤［３］
,A61K  49/04,・,Ｘ線造影剤［３］
,A61K  49/06,・,核磁気共鳴（ＮＭＲ）造影剤；磁気共鳴映像法（ＭＲＩ）造影剤［７］
,A61K  49/08,・・,担体に特徴があるもの［７］
,A61K  49/10,・・・,有機化合物［７］
,A61K  49/12,・・・・,高分子化合物［７］
,A61K  49/14,・・・・,ペプチド，例．蛋白質［７］
,A61K  49/16,・・・・・,抗体；免疫グロブリン；その断片［７］
,A61K  49/18,・・,特別な物理的形態に特徴があるもの，例．エマルジョン，マイクロカプセル，リポソーム［７］
,A61K  49/20,・・,フリーラジカルを含むもの［７］
,A61K  49/22,・,エコーグラフ用製剤；超音波映像用製剤［７］
,A61K  50/00,,生体内での治療または検査で使用する導電剤，例．心電計（ＥＣＧ）または経皮薬投与のために電極と共に使用される導電性接着剤またはゲル［８］
,A61K  51/00,,生体内での治療または検査に用いる放射性物質を含有する製剤［６］
,＜注＞,,このグループにおいては，グループ１０１／００～１０３／００のインデキシングコードを付加することが望ましい。［６］
,A61K  51/02,・,担体に特徴のあるもの［６］
,A61K  51/04,・・,有機化合物［６］
,A61K  51/06,・・・,高分子化合物［６］
,A61K  51/08,・・・,ペプチド，例．蛋白質［６］
,A61K  51/10,・・・・,抗体または免疫グロブリン；それらのフラグメント［６］
,A61K  51/12,・,特別の物理的形態に特徴のあるもの，例．乳濁液，マイクロカプセル，リポソーム［６］
,,,放射性物質の性質または活性に関し，グループ５１／００と関連するインデキシング系列［６］
,A61K 101/00,,放射性非金属［６］
,A61K 101/02,・,ハロゲン［６］
,A61K 103/00,,放射性金属［６］
,A61K 103/10,・,テクネチウム；レニウム［６］
,A61K 103/20,・,インジウム［６］
,A61K 103/30,・,希土類元素［６］
,A61K 103/32,・・,イットリウム［６］
,A61K 103/34,・・,ガドリニウム［６］
,A61K 103/36,・・,イッテルビウム［６］
,A61K 103/40,・,アクチニド［６］
,,,医薬活性を有する植物の各部位に関し，グループ３６／００と関連するインデキシング系列［８］
,A61K 125/00,,根，球根，塊茎，球茎または地下茎を含有するものまたはこれらから得られるもの［８］
,A61K 127/00,,葉を含有するものまたはこれから得られるもの［８］
,A61K 129/00,,樹皮を含有するものまたはこれから得られるもの［８］
,A61K 131/00,,種子，木の実，果実または穀物を含有するものまたはこれから得られるもの［８］
,A61K 133/00,,花を含有するものまたはこれらから得られるもの［８］
,A61K 135/00,,茎，柄，枝，小枝または新芽を含有するものまたはこれらから得られるもの［８］
,A61L,,材料またはものを殺菌するための方法または装置一般；空気の消毒，殺菌または脱臭；包帯，被覆用品，吸収性パッド，または手術用物品の化学的事項；包帯，被覆用品，吸収性パッド，または手術用物品のための材料（死体の保存，使用する薬剤によって特徴づけられた消毒Ａ０１Ｎ；食品または食料品の保存，例．殺菌，Ａ２３；医療用，歯科用または化粧用製剤Ａ６１Ｋ）［４］
,＜索引＞,,材料の消毒または殺菌
,,,一般的な方法または器具　２／００
,,,空気の消毒または殺菌　９／００
,,,廃棄物の消毒または殺菌　１１／００
,,,コンタクトレンズの消毒または殺菌　１２／００
,,,材料
,,,包帯，被覆用品または吸収性パッドのためのもの　１５／００
,,,縫合のためのものまたは血管を結紮するためのもの　１７／００
,,,液体包帯のためのもの　２６／００
,,,補綴または人工皮膚のためのもの　２７／００
,,,人工肛門用具のためのもの　２８／００
,,,カテーテルのためのもの　２９／００
,,,他の手術用物品のためのもの　３１／００
,,,外科用接着剤，セメント，液体包帯　２４／００
,,,手術用物品の抗血栓処理　３３／００
,,,消毒または殺菌
,＜注＞,,グループ２／００から１２／００では，グループ１０１／００のインデキシングコードを付与することが望ましい。［７］
,A61L   2/00,,食料品またはコンタクトレンズ以外の材料またはものを消毒または殺菌するための方法または装置；その付属品（消毒剤の噴霧器Ａ６１Ｍ；包装に関連する包装体または包装される内容物の殺菌Ｂ６５Ｂ５５／００；水，廃水，下水または汚泥の処理Ｃ０２Ｆ；消毒紙Ｄ２１Ｈ２１／３６；水洗便所の消毒装置Ｅ０３Ｄ；消毒設備をもつ物品は，それらの物品に関連するサブクラス，例．Ｈ０４Ｒ１／１２，を参照）［３，５，７］
,A61L   2/02,・,物理現象を利用するもの［３］
,A61L   2/025,・・,超音波［７］
,A61L   2/03,・・,電流，例．電気分解［７］
,A61L   2/04,・・,熱（Ａ６１Ｌ２／０８が優先）［３］
,A61L   2/06,・・・,熱ガス［３］
,A61L   2/07,・・・・,水蒸気［７］
,A61L   2/08,・・,照射［３］
,A61L   2/10,・・・,紫外線照射［３］
,A61L   2/12,・・・,マイクロ波［３］
,A61L   2/14,・・,プラズマ，すちわち，イオン化したガス［３］
,A61L   2/16,・,化学物質を使用するもの［３］
,A61L   2/18,・・,液状物質［３］
,A61L   2/20,・・,ガス状物質，例．蒸気［３］
,A61L   2/22,・・,相物質，例．煙，エアゾール［３］
,A61L   2/23,・・,固体物質，例．顆粒，パウダー，塊，錠剤［７］
,A61L   2/232,・・・,積層された，または被覆された［７］
,A61L   2/235,・・・,多泡性，多孔性，または発泡性化された［７］
,A61L   2/238,・・・,金属または合金の，例．オリゴダイナミック金属［７］
,A61L   2/24,・,プログラム化または自動化された操作を利用する装置［３］
,A61L   2/26,・,付属具［３］
,A61L   2/28,・・,殺菌の効果または完全性をテストするための装置，例．色が変化するインジケーター（酵素または微生物を含む装置Ｃ１２Ｍ１／３４）［７］
,A61L   9/00,,空気の消毒，殺菌または脱臭（マスクによる空気の浄化Ａ６２Ｂ，Ａ６２Ｄ９／００；排ガスの化学的または生物学的浄化Ｂ０１Ｄ５３／３４；殺菌機構を組み込んだ空気調和システムＦ２４Ｆ３／１６）
,A61L   9/01,・,防臭組成物［２］
,A61L   9/012,・・,特殊な形態であることに特徴があるもの，例．ゲル，エマルジョン［７］
,A61L   9/013,・・,動物または植物の抽出物，あるいは植物成分を含有するもの［７］
,A61L   9/014,・・,吸着物質，例．活性炭素，を含有するもの［７］
,A61L   9/015,・,ガス状または蒸気状物質，例．オゾン，を使用するもの（Ａ６１Ｌ９／２０が優先）［３］
,A61L   9/02,・・,加熱または燃焼によって空気中に発散された物質を使用するもの［３］
,A61L   9/03,・・・,そのための装置［３］
,A61L   9/04,・・,加熱することなく空気中に発散された物質を使用するもの［３］
,A61L   9/05,・・・,液体と接触することで解放されるもの，例．トイレ用のもの［７］
,A61L   9/12,・・・,そのための装置，例．保持具［３］
,A61L   9/14,・,噴霧または微粒子化された物質を使用するもの［３］
,A61L   9/16,・,物理現象を利用するもの［３］
,A61L   9/18,・・,照射（Ａ６１Ｌ９／２２が優先）［３］
,A61L   9/20,・・・,紫外線照射［３］
,A61L   9/22,・・,イオン化［３］
,A61L  11/00,,廃物に特に適合する消毒または殺菌方法
,A61L  12/00,,コンタクトレンズを消毒または殺菌するための方法や装置；そのための付属品［７］
,A61L  12/02,・,物理現象を利用するもの，例．電気，超音波または限外濾過［７］
,A61L  12/04,・・,熱（Ａ６１Ｌ１２／０６が優先）［７］
,A61L  12/06,・・,照射，例．紫外線またはマイクロ波［７］
,A61L  12/08,・,化学物質を利用するもの［７］
,A61L  12/10,・・,ハロゲンまたはその化合物［７］
,A61L  12/12,・・,非高分子酸素含有化合物，例．過酸化水素またはオゾン（Ａ６１Ｌ１２／１０が優先）［７］
,A61L  12/14,・・,Ａ６１Ｌ１２／１０またはＡ６１Ｌ１２／１２に分類されない有機化合物［７］
,,,包帯，被覆用品または吸収パッドの化学的事項またはこれらを製造するための材料の使用；手術用物品，例．外科用縫合，のための材料；外科用接着剤またはセメント；補綴，カテーテル，または人工肛門用具のための材料
